"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Co-expression","1",,"H__sapiens__1_-776862|H__sapiens__1_-772983|Co-expression","Arijs-Rutgeerts-2009","2.7372271471517274E-4","0.003090084297582507","false",,"H__sapiens__1_-776862|H__sapiens__1_-772983|Co-expression"
"Co-expression","1",,"H__sapiens__1_-829125|H__sapiens__1_-781377|Co-expression","Arijs-Rutgeerts-2009","5.890257641139494E-4","0.0066495733335614204","false",,"H__sapiens__1_-829125|H__sapiens__1_-781377|Co-expression"
"Co-expression","1",,"H__sapiens__1_-829125|H__sapiens__1_-784449|Co-expression","Arijs-Rutgeerts-2009","2.885802000907624E-4","0.0032578120008111","false",,"H__sapiens__1_-829125|H__sapiens__1_-784449|Co-expression"
"Co-expression","1",,"H__sapiens__1_-829125|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","3.1799277635763553E-4","0.0035898536443710327","false",,"H__sapiens__1_-829125|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774617|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","4.6347191246966647E-4","0.005232182797044516","false",,"H__sapiens__1_-774617|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774617|H__sapiens__1_-772983|Co-expression","Arijs-Rutgeerts-2009","3.73999856490166E-4","0.004222123418003321","false",,"H__sapiens__1_-774617|H__sapiens__1_-772983|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774617|H__sapiens__1_-787487|Co-expression","Arijs-Rutgeerts-2009","2.0313086522573908E-4","0.0022931655403226614","false",,"H__sapiens__1_-774617|H__sapiens__1_-787487|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773835|H__sapiens__1_-788182|Co-expression","Arijs-Rutgeerts-2009","4.8106144600734756E-4","0.005430752877146006","false",,"H__sapiens__1_-773835|H__sapiens__1_-788182|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773835|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","1.255322373065696E-4","0.0014171465300023556","false",,"H__sapiens__1_-773835|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773835|H__sapiens__1_-788491|Co-expression","Arijs-Rutgeerts-2009","1.8416143771950063E-4","0.0020790176931768656","false",,"H__sapiens__1_-773835|H__sapiens__1_-788491|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780141|H__sapiens__1_-780914|Co-expression","Arijs-Rutgeerts-2009","7.658060498749239E-4","0.008645264431834221","false",,"H__sapiens__1_-780141|H__sapiens__1_-780914|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790118|H__sapiens__1_-781377|Co-expression","Arijs-Rutgeerts-2009","9.216581293987572E-4","0.010404694825410843","false",,"H__sapiens__1_-790118|H__sapiens__1_-781377|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780919|H__sapiens__1_-773835|Co-expression","Arijs-Rutgeerts-2009","4.5020087410862564E-4","0.005082364659756422","false",,"H__sapiens__1_-780919|H__sapiens__1_-773835|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-789899|Co-expression","Arijs-Rutgeerts-2009","0.0017228569148020109","0.019449511542916298","false",,"H__sapiens__1_-776305|H__sapiens__1_-789899|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-775318|Co-expression","Arijs-Rutgeerts-2009","0.0014327530688974031","0.016174498945474625","false",,"H__sapiens__1_-776305|H__sapiens__1_-775318|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-795977|Co-expression","Arijs-Rutgeerts-2009","0.001630313230440524","0.018404776230454445","false",,"H__sapiens__1_-776305|H__sapiens__1_-795977|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","4.6777786803053407E-4","0.0052807931788265705","false",,"H__sapiens__1_-780342|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","1.1124243766147563E-4","0.0012558274902403355","false",,"H__sapiens__1_-780342|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-775680|Co-expression","Arijs-Rutgeerts-2009","4.23019565723293E-4","0.004775512032210827","false",,"H__sapiens__1_-780342|H__sapiens__1_-775680|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-776862|Co-expression","Arijs-Rutgeerts-2009","1.1226560224810682E-4","0.0012673781020566821","false",,"H__sapiens__1_-780342|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-774617|Co-expression","Arijs-Rutgeerts-2009","1.2873577914658516E-4","0.0014533116482198238","false",,"H__sapiens__1_-780342|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789902|H__sapiens__1_-785446|Co-expression","Arijs-Rutgeerts-2009","5.738079091554733E-4","0.0064777773804962635","false",,"H__sapiens__1_-789902|H__sapiens__1_-785446|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789902|H__sapiens__1_-774617|Co-expression","Arijs-Rutgeerts-2009","1.1225679564295072E-4","0.001267278683371842","false",,"H__sapiens__1_-789902|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-805088|Co-expression","Arijs-Rutgeerts-2009","1.5632417130843088E-4","0.001764759887009859","false",,"H__sapiens__1_-778247|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-780227|Co-expression","Arijs-Rutgeerts-2009","4.671789363824471E-4","0.005274031776934862","false",,"H__sapiens__1_-778247|H__sapiens__1_-780227|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-773835|Co-expression","Arijs-Rutgeerts-2009","2.104865254653591E-4","0.0023762043565511703","false",,"H__sapiens__1_-778247|H__sapiens__1_-773835|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-780919|Co-expression","Arijs-Rutgeerts-2009","5.269730629757809E-4","0.005949053913354874","false",,"H__sapiens__1_-778247|H__sapiens__1_-780919|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785351|H__sapiens__1_-781619|Co-expression","Arijs-Rutgeerts-2009","5.619913837265841E-4","0.0063443793915212154","false",,"H__sapiens__1_-785351|H__sapiens__1_-781619|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785351|H__sapiens__1_-776246|Co-expression","Arijs-Rutgeerts-2009","6.310914726751732E-4","0.007124457508325577","false",,"H__sapiens__1_-785351|H__sapiens__1_-776246|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777073|H__sapiens__1_-786520|Co-expression","Arijs-Rutgeerts-2009","2.1888538686516804E-4","0.0024710199795663357","false",,"H__sapiens__1_-777073|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777073|H__sapiens__1_-780342|Co-expression","Arijs-Rutgeerts-2009","1.7277475505726448E-4","0.0019504722440615296","false",,"H__sapiens__1_-777073|H__sapiens__1_-780342|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777073|H__sapiens__1_-789902|Co-expression","Arijs-Rutgeerts-2009","1.5841042925823242E-4","0.0017883118707686663","false",,"H__sapiens__1_-777073|H__sapiens__1_-789902|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-785446|Co-expression","Arijs-Rutgeerts-2009","7.885173564759425E-4","0.008901654742658138","false",,"H__sapiens__1_-790246|H__sapiens__1_-785446|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-779920|Co-expression","Arijs-Rutgeerts-2009","3.3559986123252465E-4","0.003788621863350272","false",,"H__sapiens__1_-790246|H__sapiens__1_-779920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-784449|Co-expression","Arijs-Rutgeerts-2009","1.2794398903289003E-4","0.0014443730469793081","false",,"H__sapiens__1_-790246|H__sapiens__1_-784449|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","1.377413475812348E-4","0.001554976450279355","false",,"H__sapiens__1_-790246|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-776862|Co-expression","Arijs-Rutgeerts-2009","1.3568439685842816E-4","0.00153175531886518","false",,"H__sapiens__1_-790246|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-829125|Co-expression","Arijs-Rutgeerts-2009","4.7594078665988453E-4","0.005372945219278336","false",,"H__sapiens__1_-790246|H__sapiens__1_-829125|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-789902|Co-expression","Arijs-Rutgeerts-2009","1.5110706210379573E-4","0.0017058633966371417","false",,"H__sapiens__1_-790246|H__sapiens__1_-789902|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-777073|Co-expression","Arijs-Rutgeerts-2009","2.1064805551590374E-4","0.0023780278861522675","false",,"H__sapiens__1_-790246|H__sapiens__1_-777073|Co-expression"
"Co-expression","1",,"H__sapiens__1_-775175|H__sapiens__1_-777927|Co-expression","Arijs-Rutgeerts-2009","0.0012669825657847886","0.014303098432719707","false",,"H__sapiens__1_-775175|H__sapiens__1_-777927|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-776098|Co-expression","Arijs-Rutgeerts-2009","4.4013098516090685E-4","0.004968684632331133","false",,"H__sapiens__1_-780506|H__sapiens__1_-776098|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-781377|Co-expression","Arijs-Rutgeerts-2009","1.6420922813926717E-4","0.0018537751166149974","false",,"H__sapiens__1_-780506|H__sapiens__1_-781377|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","3.6929923302234964E-4","0.004169057589024305","false",,"H__sapiens__1_-780506|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-784449|Co-expression","Arijs-Rutgeerts-2009","8.184065825127515E-5","9.239077335223556E-4","false",,"H__sapiens__1_-780506|H__sapiens__1_-784449|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-780952|Co-expression","Arijs-Rutgeerts-2009","1.5417488528987752E-4","0.0017404963728040457","false",,"H__sapiens__1_-780506|H__sapiens__1_-780952|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-774430|Co-expression","Arijs-Rutgeerts-2009","2.3654665195491683E-4","0.002670399844646454","false",,"H__sapiens__1_-780506|H__sapiens__1_-774430|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-776862|Co-expression","Arijs-Rutgeerts-2009","8.980844973453225E-5","0.0010138569632545114","false",,"H__sapiens__1_-780506|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-774617|Co-expression","Arijs-Rutgeerts-2009","1.078986913674761E-4","0.0012180795893073082","false",,"H__sapiens__1_-780506|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-789902|Co-expression","Arijs-Rutgeerts-2009","1.0345841960970195E-4","0.0011679528979584575","false",,"H__sapiens__1_-780506|H__sapiens__1_-789902|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-788943|Co-expression","Arijs-Rutgeerts-2009","5.604778026043456E-4","0.006327292416244745","false",,"H__sapiens__1_-776969|H__sapiens__1_-788943|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-780920|Co-expression","Arijs-Rutgeerts-2009","5.712486313245122E-4","0.006448885425925255","false",,"H__sapiens__1_-776969|H__sapiens__1_-780920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-780920|Co-expression","Arijs-Rutgeerts-2009","3.9057462987119506E-4","0.004409237764775753","false",,"H__sapiens__1_-785885|H__sapiens__1_-780920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-779600|Co-expression","Arijs-Rutgeerts-2009","4.1921337984894205E-4","0.0047325436025857925","false",,"H__sapiens__1_-774658|H__sapiens__1_-779600|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774658|H__sapiens__1_-815535|Co-expression","Arijs-Rutgeerts-2009","0.0011042209104778252","0.012465665116906166","false",,"H__sapiens__1_-774658|H__sapiens__1_-815535|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","0.001019049860210861","0.01150416024029255","false",,"H__sapiens__1_-784202|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","2.086078724043194E-4","0.002354996046051383","false",,"H__sapiens__1_-784202|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-780952|Co-expression","Arijs-Rutgeerts-2009","4.36882193457396E-4","0.004932008683681488","false",,"H__sapiens__1_-784202|H__sapiens__1_-780952|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-829125|Co-expression","Arijs-Rutgeerts-2009","8.833017546795355E-4","0.009971685707569122","false",,"H__sapiens__1_-784202|H__sapiens__1_-829125|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-790118|Co-expression","Arijs-Rutgeerts-2009","0.0011983840202183683","0.013528682291507721","false",,"H__sapiens__1_-784202|H__sapiens__1_-790118|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-780342|Co-expression","Arijs-Rutgeerts-2009","2.6630227333551687E-4","0.0030063141603022814","false",,"H__sapiens__1_-784202|H__sapiens__1_-780342|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-780506|Co-expression","Arijs-Rutgeerts-2009","2.1734878894818903E-4","0.0024536731652915478","false",,"H__sapiens__1_-784202|H__sapiens__1_-780506|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784713|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","4.29617672300176E-4","0.0048499987460672855","false",,"H__sapiens__1_-784713|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784713|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","1.033411494529863E-4","0.0011666290229186416","false",,"H__sapiens__1_-784713|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784713|H__sapiens__1_-780342|Co-expression","Arijs-Rutgeerts-2009","1.3053855515757969E-4","0.0014736633747816086","false",,"H__sapiens__1_-784713|H__sapiens__1_-780342|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784713|H__sapiens__1_-789902|Co-expression","Arijs-Rutgeerts-2009","1.1429360667035939E-4","0.001290272455662489","false",,"H__sapiens__1_-784713|H__sapiens__1_-789902|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784713|H__sapiens__1_-780506|Co-expression","Arijs-Rutgeerts-2009","1.0219721887925547E-4","0.0011537150712683797","false",,"H__sapiens__1_-784713|H__sapiens__1_-780506|Co-expression"
"Co-expression","1",,"H__sapiens__1_-786559|H__sapiens__1_-780920|Co-expression","Arijs-Rutgeerts-2009","6.585830540534059E-4","0.007434812840074301","false",,"H__sapiens__1_-786559|H__sapiens__1_-780920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-786559|H__sapiens__1_-778351|Co-expression","Arijs-Rutgeerts-2009","4.888762665527995E-4","0.005518975201994181","false",,"H__sapiens__1_-786559|H__sapiens__1_-778351|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778700|H__sapiens__1_-784449|Co-expression","Arijs-Rutgeerts-2009","2.220495155378456E-4","0.0025067401584237814","false",,"H__sapiens__1_-778700|H__sapiens__1_-784449|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778700|H__sapiens__1_-780342|Co-expression","Arijs-Rutgeerts-2009","3.0107704092405225E-4","0.0033988901413977146","false",,"H__sapiens__1_-778700|H__sapiens__1_-780342|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785961|H__sapiens__1_-781377|Co-expression","Arijs-Rutgeerts-2009","6.009688406651754E-4","0.006784399971365929","false",,"H__sapiens__1_-785961|H__sapiens__1_-781377|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785961|H__sapiens__1_-790118|Co-expression","Arijs-Rutgeerts-2009","0.0021299184169976185","0.02404487133026123","false",,"H__sapiens__1_-785961|H__sapiens__1_-790118|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785961|H__sapiens__1_-780506|Co-expression","Arijs-Rutgeerts-2009","2.7014527370683184E-4","0.003049698192626238","false",,"H__sapiens__1_-785961|H__sapiens__1_-780506|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780106|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","5.881939008531388E-4","0.006640182342380285","false",,"H__sapiens__1_-780106|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780106|H__sapiens__1_-776862|Co-expression","Arijs-Rutgeerts-2009","6.02420672429481E-4","0.006800789851695299","false",,"H__sapiens__1_-780106|H__sapiens__1_-776862|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780106|H__sapiens__1_-774617|Co-expression","Arijs-Rutgeerts-2009","7.288972583001899E-4","0.008228597231209278","false",,"H__sapiens__1_-780106|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780106|H__sapiens__1_-784713|Co-expression","Arijs-Rutgeerts-2009","6.655688987495738E-4","0.007513676770031452","false",,"H__sapiens__1_-780106|H__sapiens__1_-784713|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773110|H__sapiens__1_-781567|Co-expression","Arijs-Rutgeerts-2009","3.1831449587480177E-4","0.0035934855695813894","false",,"H__sapiens__1_-773110|H__sapiens__1_-781567|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773110|H__sapiens__1_-783810|Co-expression","Arijs-Rutgeerts-2009","8.555778191708844E-4","0.009658707305788994","false",,"H__sapiens__1_-773110|H__sapiens__1_-783810|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779568|H__sapiens__1_-779920|Co-expression","Arijs-Rutgeerts-2009","9.194382874171149E-4","0.01037963479757309","false",,"H__sapiens__1_-779568|H__sapiens__1_-779920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779568|H__sapiens__1_-777933|Co-expression","Arijs-Rutgeerts-2009","2.617489903530288E-4","0.0029549116734415293","false",,"H__sapiens__1_-779568|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779568|H__sapiens__1_-786520|Co-expression","Arijs-Rutgeerts-2009","4.5553280948236284E-4","0.005142557434737682","false",,"H__sapiens__1_-779568|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784199|H__sapiens__1_-784240|Co-expression","Arijs-Rutgeerts-2009","9.874958970583967E-4","0.011147944256663322","false",,"H__sapiens__1_-784199|H__sapiens__1_-784240|Co-expression"
