file_id,uniprot_id,ID,pocket,druggability,num_drug_pockets,struct_score
AF-Q9H0R6-F1-model_v4,Q9H0R6,Q9H0R6-F1,0.151,0.566,1,93.4220396530359
AF-Q9H6Q3-F1-model_v4,Q9H6Q3,Q9H6Q3-F1,0.179,0.566,2,75.9500595829196
AF-Q9HC96-F1-model_v4,Q9HC96,Q9HC96-F1,0.11,0.566,1,83.6036146858441
AF-Q9UHJ6-F1-model_v4,Q9UHJ6,Q9UHJ6-F1,0.103,0.566,1,94.2503454947485
AF-P35556-F4-model_v4,P35556,P35556-F4,0.126,0.565,1,75.5920811744387
AF-Q13255-F1-model_v4,Q13255,Q13255-F1,0.095,0.565,2,71.640092463176
AF-Q587J7-F1-model_v4,Q587J7,Q587J7-F1,0.235,0.565,2,73.4968688929453
AF-Q5VYV7-F1-model_v4,Q5VYV7,Q5VYV7-F1,0.339,0.565,1,55.5007355242567
AF-Q629K1-F1-model_v4,Q629K1,Q629K1-F1,0.52,0.565,2,74.4181844802343
AF-Q659A1-F1-model_v4,Q659A1,Q659A1-F1,0.05,0.565,1,65.6529267660402
AF-Q6P1R4-F1-model_v4,Q6P1R4,Q6P1R4-F1,0.191,0.565,2,87.916358768407
AF-Q6UVJ0-F1-model_v4,Q6UVJ0,Q6UVJ0-F1,0.388,0.565,1,74.3682903040734
AF-Q6ZNH5-F1-model_v4,Q6ZNH5,Q6ZNH5-F1,0.316,0.565,1,78.7614650677789
AF-Q6ZP65-F1-model_v4,Q6ZP65,Q6ZP65-F1,0.324,0.565,1,77.2739272326351
AF-Q7Z5L9-F1-model_v4,Q7Z5L9,Q7Z5L9-F1,0.312,0.565,1,56.8352683154456
AF-Q8IYE0-F1-model_v4,Q8IYE0,Q8IYE0-F1,0.274,0.565,3,78.6904831162261
AF-Q8N5D0-F1-model_v4,Q8N5D0,Q8N5D0-F1,0.16,0.565,1,83.6112408622306
AF-Q8NFZ8-F1-model_v4,Q8NFZ8,Q8NFZ8-F1,0.405,0.565,2,85.3457863304579
AF-Q8WU66-F1-model_v4,Q8WU66,Q8WU66-F1,0.145,0.565,1,87.9863374175306
AF-Q92598-F1-model_v4,Q92598,Q92598-F1,0.304,0.565,2,85.2767745732784
AF-Q96C74-F1-model_v4,Q96C74,Q96C74-F1,0.166,0.565,1,86.3339040348964
AF-Q96NU1-F1-model_v4,Q96NU1,Q96NU1-F1,0.092,0.565,1,50.598975962478
AF-Q9BX84-F1-model_v4,Q9BX84,Q9BX84-F1,0.115,0.565,3,65.5672303350104
AF-Q9BZK7-F1-model_v4,Q9BZK7,Q9BZK7-F1,0.084,0.565,1,89.3001406649616
AF-Q9H1V8-F1-model_v4,Q9H1V8,Q9H1V8-F1,0.221,0.565,2,81.6300385423966
AF-Q9H9E3-F1-model_v4,Q9H9E3,Q9H9E3-F1,0.164,0.565,3,85.0580326818327
AF-Q9P2D0-F1-model_v4,Q9P2D0,Q9P2D0-F1,0.184,0.565,1,71.0949333333333
AF-Q9UHL3-F1-model_v4,Q9UHL3,Q9UHL3-F1,0.109,0.565,1,51.3718189300412
AF-A0A0C4DH41-F1-model_v4,A0A0C4DH41,A0A0C4DH41-F1,0.282,0.564,1,90.9947943722944
AF-A6NCQ9-F1-model_v4,A6NCQ9,A6NCQ9-F1,0.135,0.564,1,62.3251111111111
AF-O60641-F1-model_v4,O60641,O60641-F1,0.132,0.564,1,55.7329753846154
AF-O75445-F13-model_v4,O75445,O75445-F13,0.263,0.564,1,82.0515231237884
AF-O75446-F1-model_v4,O75446,O75446-F1,0.261,0.564,1,69.7301650366748
AF-O95168-F1-model_v4,O95168,O95168-F1,0.12,0.564,1,94.7245767441861
AF-P01282-F1-model_v4,P01282,P01282-F1,0.164,0.564,2,67.8121275018532
AF-P01705-F1-model_v4,P01705,P01705-F1,0.274,0.564,1,87.7981654676259
AF-P0C1H6-F1-model_v4,P0C1H6,P0C1H6-F1,0.48,0.564,1,75.201228956229
AF-P12544-F1-model_v4,P12544,P12544-F1,0.34,0.564,2,91.4629437869823
AF-P18846-F1-model_v4,P18846,P18846-F1,0.291,0.564,1,66.6230136986301
AF-P29401-F1-model_v4,P29401,P29401-F1,0.408,0.564,1,96.987178197065
AF-P30926-F1-model_v4,P30926,P30926-F1,0.398,0.564,1,82.1938750314941
AF-Q2M1K9-F1-model_v4,Q2M1K9,Q2M1K9-F1,0.113,0.564,1,61.1903258393582
AF-Q495A1-F1-model_v4,Q495A1,Q495A1-F1,0.408,0.564,2,74.8874539544962
AF-Q5VTL8-F1-model_v4,Q5VTL8,Q5VTL8-F1,0.277,0.564,1,60.316533451093
AF-Q6P4H8-F1-model_v4,Q6P4H8,Q6P4H8-F1,0.238,0.564,1,81.2573304395008
AF-Q7Z5P9-F1-model_v4,Q7Z5P9,Q7Z5P9-F1,0.033,0.564,1,66.9057039916564
AF-Q8IW50-F1-model_v4,Q8IW50,Q8IW50-F1,0.225,0.564,1,64.041485915493
AF-Q8N4S9-F1-model_v4,Q8N4S9,Q8N4S9-F1,0.305,0.564,1,67.2056255526083
AF-Q8NGM1-F1-model_v4,Q8NGM1,Q8NGM1-F1,0.277,0.564,2,90.2141796407186
AF-Q96GF1-F1-model_v4,Q96GF1,Q96GF1-F1,0.14,0.564,1,70.1649027777778
AF-Q96HY6-F1-model_v4,Q96HY6,Q96HY6-F1,0.234,0.564,2,75.7107134316461
AF-Q9BWC9-F1-model_v4,Q9BWC9,Q9BWC9-F1,0.047,0.564,1,73.6177382012467
AF-Q9BZE3-F1-model_v4,Q9BZE3,Q9BZE3-F1,0.235,0.564,1,65.2850243111832
AF-Q9H2E6-F1-model_v4,Q9H2E6,Q9H2E6-F1,0.163,0.564,1,70.7829661438885
AF-Q9HA64-F1-model_v4,Q9HA64,Q9HA64-F1,0.013,0.564,1,94.6262551610239
AF-Q9UDR5-F1-model_v4,Q9UDR5,Q9UDR5-F1,0.13,0.564,1,90.8563910193836
AF-A5X5Y0-F1-model_v4,A5X5Y0,A5X5Y0-F1,0.175,0.563,1,81.3039453340696
AF-C9J3I9-F1-model_v4,C9J3I9,C9J3I9-F1,0.274,0.563,1,80.076075794621
AF-O00253-F1-model_v4,O00253,O00253-F1,0.339,0.563,1,70.28895
AF-P32119-F1-model_v4,P32119,P32119-F1,0.415,0.563,1,97.7931027795734
AF-Q01113-F1-model_v4,Q01113,Q01113-F1,0.067,0.563,1,64.2091083437111
AF-Q12967-F1-model_v4,Q12967,Q12967-F1,0.04,0.563,1,64.5222074618429
AF-Q13094-F1-model_v4,Q13094,Q13094-F1,0.328,0.563,1,62.8043223529412
AF-Q15077-F1-model_v4,Q15077,Q15077-F1,0.257,0.563,1,85.8976548500195
AF-Q7L5N7-F1-model_v4,Q7L5N7,Q7L5N7-F1,0.097,0.563,2,81.5136391509434
AF-Q8NET1-F1-model_v4,Q8NET1,Q8NET1-F1,0.095,0.563,1,69.9506206896552
AF-Q8TDW7-F4-model_v4,Q8TDW7,Q8TDW7-F4,0.17,0.563,1,83.5646846929423
AF-Q8WUH6-F1-model_v4,Q8WUH6,Q8WUH6-F1,0.315,0.563,1,53.2752068126521
AF-Q8WXG9-F4-model_v4,Q8WXG9,Q8WXG9-F4,0.276,0.563,1,83.3676368981992
AF-Q92736-F9-model_v4,Q92736,Q92736-F9,0.111,0.563,2,81.3274056051185
AF-Q96M91-F1-model_v4,Q96M91,Q96M91-F1,0.274,0.563,1,86.2720567867036
AF-Q96S99-F1-model_v4,Q96S99,Q96S99-F1,0.15,0.563,1,85.7495201096892
AF-Q9BXT8-F1-model_v4,Q9BXT8,Q9BXT8-F1,0.095,0.563,1,69.5505336731541
AF-Q9NQQ7-F1-model_v4,Q9NQQ7,Q9NQQ7-F1,0.131,0.563,2,83.1424169289962
AF-Q9Y3S2-F1-model_v4,Q9Y3S2,Q9Y3S2-F1,0.246,0.563,1,76.8955529037391
AF-A0A1B0GUI7-F1-model_v4,A0A1B0GUI7,A0A1B0GUI7-F1,-0.015,0.562,1,65.7294444444444
AF-A0AVK6-F1-model_v4,A0AVK6,A0AVK6-F1,0.14,0.562,1,53.6931614756577
AF-A8MSI8-F1-model_v4,A8MSI8,A8MSI8-F1,0.358,0.562,1,91.6899544764795
AF-A8MZG2-F1-model_v4,A8MZG2,A8MZG2-F1,0.169,0.562,2,55.5153065693431
AF-O00257-F1-model_v4,O00257,O00257-F1,0.083,0.562,1,54.7085965317919
AF-O00442-F1-model_v4,O00442,O00442-F1,0.23,0.562,2,96.0002216569767
AF-O95503-F1-model_v4,O95503,O95503-F1,0.134,0.562,1,61.1872712576786
AF-P06865-F1-model_v4,P06865,P06865-F1,0.238,0.562,1,93.7817050476855
AF-P0C7V4-F1-model_v4,P0C7V4,P0C7V4-F1,0.269,0.562,1,50.179420165667
AF-P26378-F1-model_v4,P26378,P26378-F1,0.235,0.562,1,74.3148807524353
AF-P48145-F1-model_v4,P48145,P48145-F1,0.252,0.562,2,84.509072327044
AF-P62330-F1-model_v4,P62330,P62330-F1,0.348,0.562,2,94.1308917197452
AF-Q15019-F1-model_v4,Q15019,Q15019-F1,0.267,0.562,1,81.2778414550446
AF-Q15418-F1-model_v4,Q15418,Q15418-F1,0.06,0.562,3,77.4625317324185
AF-Q4W4Y0-F1-model_v4,Q4W4Y0,Q4W4Y0-F1,0.367,0.562,1,84.7153870211102
AF-Q6ZS02-F1-model_v4,Q6ZS02,Q6ZS02-F1,0.064,0.562,1,51.7013554216867
AF-Q7Z739-F1-model_v4,Q7Z739,Q7Z739-F1,0.17,0.562,1,61.1287937915743
AF-Q8IX94-F1-model_v4,Q8IX94,Q8IX94-F1,0.229,0.562,1,69.5063079657457
AF-Q8IXV7-F1-model_v4,Q8IXV7,Q8IXV7-F1,0.529,0.562,1,94.8512514177694
AF-Q8NFZ5-F1-model_v4,Q8NFZ5,Q8NFZ5-F1,0.468,0.562,2,81.8379941348974
AF-Q8TBZ8-F1-model_v4,Q8TBZ8,Q8TBZ8-F1,0.121,0.562,1,77.5118153294487
AF-Q96L92-F1-model_v4,Q96L92,Q96L92-F1,0.063,0.562,1,85.3154275782155
AF-Q9BT78-F1-model_v4,Q9BT78,Q9BT78-F1,0.244,0.562,1,94.5725561365734
AF-Q9BY11-F1-model_v4,Q9BY11,Q9BY11-F1,0.285,0.562,1,85.3939419318816
AF-Q9P2D3-F1-model_v4,Q9P2D3,Q9P2D3-F1,0.127,0.562,2,81.8650709332655
AF-Q9UGJ1-F1-model_v4,Q9UGJ1,Q9UGJ1-F1,0.166,0.562,1,82.1189497206704
AF-Q9ULI0-F1-model_v4,Q9ULI0,Q9ULI0-F1,0.315,0.562,1,60.3582678185745
AF-C9J069-F1-model_v4,C9J069,C9J069-F1,0.165,0.561,2,53.6202674294838
AF-E9PGG2-F1-model_v4,E9PGG2,E9PGG2-F1,0.219,0.561,1,68.4444474761255
AF-O43504-F1-model_v4,O43504,O43504-F1,0.381,0.561,1,96.5505397301349
AF-O77932-F1-model_v4,O77932,O77932-F1,0.219,0.561,1,92.9945334174023
AF-P01303-F1-model_v4,P01303,P01303-F1,0.369,0.561,1,73.7152763157895
AF-P43235-F1-model_v4,P43235,P43235-F1,0.341,0.561,1,95.0940076923077
AF-Q6UWT2-F1-model_v4,Q6UWT2,Q6UWT2-F1,0.408,0.561,2,75.1078198198198
AF-Q8TDY4-F1-model_v4,Q8TDY4,Q8TDY4-F1,0.285,0.561,1,74.5689507679058
AF-Q8WZ42-F132-model_v4,Q8WZ42,Q8WZ42-F132,0.305,0.561,1,88.2890930018416
AF-Q96CN9-F1-model_v4,Q96CN9,Q96CN9-F1,0.283,0.561,1,78.7645896853714
AF-Q99828-F1-model_v4,Q99828,Q99828-F1,0.147,0.561,1,76.0937328094303
AF-Q9UHD1-F1-model_v4,Q9UHD1,Q9UHD1-F1,0.276,0.561,1,81.3776143292683
AF-Q9Y485-F9-model_v4,Q9Y485,Q9Y485-F9,0.106,0.561,1,69.2428804200235
AF-A0A1W2PQU2-F1-model_v4,A0A1W2PQU2,A0A1W2PQU2-F1,0.251,0.56,1,80.1773355263158
AF-O15315-F1-model_v4,O15315,O15315-F1,0.091,0.56,1,79.8884399323181
AF-O75381-F1-model_v4,O75381,O75381-F1,0.371,0.56,1,68.1756088306312
AF-P17050-F1-model_v4,P17050,P17050-F1,0.264,0.56,1,96.2720538720539
AF-P52790-F1-model_v4,P52790,P52790-F1,0.278,0.56,1,90.3648780135701
AF-P55259-F1-model_v4,P55259,P55259-F1,0.238,0.56,1,79.6838037989901
AF-Q14129-F1-model_v4,Q14129,Q14129-F1,0.171,0.56,1,86.6269362186788
AF-Q14392-F1-model_v4,Q14392,Q14392-F1,0.249,0.56,1,86.3973891528108
AF-Q15013-F1-model_v4,Q15013,Q15013-F1,0.353,0.56,2,80.3960385144429
AF-Q15751-F18-model_v4,Q15751,Q15751-F18,0.142,0.56,3,87.1178723997028
AF-Q17RP2-F1-model_v4,Q17RP2,Q17RP2-F1,0.165,0.56,3,77.6120466699076
AF-Q5T4S7-F5-model_v4,Q5T4S7,Q5T4S7-F5,0.118,0.56,1,82.1381450796281
AF-Q6ZNJ1-F7-model_v4,Q6ZNJ1,Q6ZNJ1-F7,0.117,0.56,3,77.5508233023982
AF-Q86WI1-F11-model_v4,Q86WI1,Q86WI1-F11,0.183,0.56,3,91.5468944899273
AF-Q8WX77-F1-model_v4,Q8WX77,Q8WX77-F1,0.2,0.56,1,84.6996442687747
AF-Q8WZA1-F1-model_v4,Q8WZA1,Q8WZA1-F1,0.206,0.56,1,89.6547749105293
AF-Q96BZ8-F1-model_v4,Q96BZ8,Q96BZ8-F1,0.144,0.56,1,76.1306927010693
AF-Q96T91-F1-model_v4,Q96T91,Q96T91-F1,0.376,0.56,2,88.7159796954315
AF-Q9H2F5-F1-model_v4,Q9H2F5,Q9H2F5-F1,0.139,0.56,1,57.5706156659555
AF-A0A1W2PN81-F1-model_v4,A0A1W2PN81,A0A1W2PN81-F1,0.323,0.559,2,78.826985645933
AF-A2VEC9-F9-model_v4,A2VEC9,A2VEC9-F9,0.171,0.559,4,64.2748361450456
AF-H3BU77-F1-model_v4,H3BU77,H3BU77-F1,0.48,0.559,1,80.0841827768014
AF-O15050-F7-model_v4,O15050,O15050-F7,0.081,0.559,1,82.4239964912281
AF-O60675-F1-model_v4,O60675,O60675-F1,0.251,0.559,1,84.5356886715566
AF-O94782-F1-model_v4,O94782,O94782-F1,0.089,0.559,1,61.0000161603103
AF-O95391-F1-model_v4,O95391,O95391-F1,0.14,0.559,1,74.8640678318768
AF-P01704-F1-model_v4,P01704,P01704-F1,0.231,0.559,1,86.4348474576271
AF-P0C672-F1-model_v4,P0C672,P0C672-F1,0.098,0.559,3,90.1013403089188
AF-P49792-F11-model_v4,P49792,P49792-F11,0.176,0.559,1,64.3839170746953
AF-P51531-F1-model_v4,P51531,P51531-F1,0.203,0.559,2,66.3118261074458
AF-P51532-F1-model_v4,P51532,P51532-F1,0.175,0.559,1,65.5020842332613
AF-Q02543-F1-model_v4,Q02543,Q02543-F1,0.241,0.559,1,96.2639561943874
AF-Q04446-F1-model_v4,Q04446,Q04446-F1,0.313,0.559,1,96.1416772040745
AF-Q19T08-F1-model_v4,Q19T08,Q19T08-F1,0.361,0.559,1,57.1233826496301
AF-Q2I0M5-F1-model_v4,Q2I0M5,Q2I0M5-F1,0.197,0.559,1,78.7371083012644
AF-Q5JUK9-F1-model_v4,Q5JUK9,Q5JUK9-F1,0.286,0.559,1,64.2735153583618
AF-Q5VST9-F26-model_v4,Q5VST9,Q5VST9-F26,0.146,0.559,3,71.178221590388
AF-Q6ICL3-F1-model_v4,Q6ICL3,Q6ICL3-F1,0.096,0.559,1,95.127378328742
AF-Q86T23-F1-model_v4,Q86T23,Q86T23-F1,0.478,0.559,1,96.3745034642032
AF-Q8NA66-F1-model_v4,Q8NA66,Q8NA66-F1,0.169,0.559,1,71.6025247384789
AF-Q8WZ42-F125-model_v4,Q8WZ42,Q8WZ42-F125,0.318,0.559,1,88.6085880077369
AF-Q96C28-F1-model_v4,Q96C28,Q96C28-F1,0.409,0.559,1,69.1239762219287
AF-Q99996-F13-model_v4,Q99996,Q99996-F13,0.267,0.559,1,70.9049858482222
AF-Q9NSK0-F1-model_v4,Q9NSK0,Q9NSK0-F1,0.082,0.559,1,72.6464564315353
AF-Q9NU22-F6-model_v4,Q9NU22,Q9NU22-F6,0.16,0.559,1,83.09786784061
AF-Q9UMR3-F1-model_v4,Q9UMR3,Q9UMR3-F1,0.09,0.559,2,68.1721142197866
AF-W5XKT8-F1-model_v4,W5XKT8,W5XKT8-F1,0.35,0.559,3,86.7522923197492
AF-O60235-F1-model_v4,O60235,O60235-F1,0.113,0.558,1,90.581421990172
AF-O95789-F1-model_v4,O95789,O95789-F1,0.362,0.558,1,69.3592850932277
AF-P05111-F1-model_v4,P05111,P05111-F1,0.26,0.558,1,69.4916326530612
AF-P83859-F1-model_v4,P83859,P83859-F1,0.336,0.558,2,58.3316777251185
AF-Q13106-F1-model_v4,Q13106,Q13106-F1,0.046,0.558,1,70.8970534438411
AF-Q13394-F1-model_v4,Q13394,Q13394-F1,0.172,0.558,2,94.3860695652174
AF-Q13606-F1-model_v4,Q13606,Q13606-F1,0.227,0.558,3,88.0057739267428
AF-Q15027-F1-model_v4,Q15027,Q15027-F1,0.335,0.558,1,85.4629846315054
AF-Q70CQ2-F2-model_v4,Q70CQ2,Q70CQ2-F2,0.148,0.558,3,68.5504490719783
AF-Q7Z6B0-F1-model_v4,Q7Z6B0,Q7Z6B0-F1,0.382,0.558,2,76.015330672748
AF-Q8N6Y0-F1-model_v4,Q8N6Y0,Q8N6Y0-F1,0.155,0.558,1,69.3216170133034
AF-Q8TE73-F11-model_v4,Q8TE73,Q8TE73-F11,0.38,0.558,1,86.1050372297479
AF-Q99661-F1-model_v4,Q99661,Q99661-F1,0.07,0.558,2,74.6576222300387
AF-Q9BVC3-F1-model_v4,Q9BVC3,Q9BVC3-F1,0.206,0.558,1,92.165723830735
AF-Q9H6R7-F1-model_v4,Q9H6R7,Q9H6R7-F1,0.174,0.558,2,68.4203511615343
AF-Q9UGM3-F1-model_v4,Q9UGM3,Q9UGM3-F1,0.146,0.558,1,73.8170331292368
AF-Q9UHD9-F1-model_v4,Q9UHD9,Q9UHD9-F1,0.081,0.558,1,62.2414497170222
AF-Q9UKI8-F1-model_v4,Q9UKI8,Q9UKI8-F1,0.108,0.558,1,74.4552433229559
AF-A0A0B4J2F2-F1-model_v4,A0A0B4J2F2,A0A0B4J2F2-F1,0.183,0.557,2,61.3985841152815
AF-A0A0J9YWU9-F1-model_v4,A0A0J9YWU9,A0A0J9YWU9-F1,0.32,0.557,1,90.93846069869
AF-A0A1W2PR80-F1-model_v4,A0A1W2PR80,A0A1W2PR80-F1,0.219,0.557,1,53.1513828100222
AF-A0A1W2PRE2-F1-model_v4,A0A1W2PRE2,A0A1W2PRE2-F1,0.318,0.557,1,60.9674681528662
AF-O14964-F1-model_v4,O14964,O14964-F1,0.308,0.557,1,67.6558971390772
AF-O43542-F1-model_v4,O43542,O43542-F1,0.292,0.557,1,88.1377481203008
AF-O75711-F1-model_v4,O75711,O75711-F1,0.281,0.557,1,81.2344876783398
AF-O75818-F1-model_v4,O75818,O75818-F1,0.398,0.557,1,91.8280461329715
AF-O95868-F1-model_v4,O95868,O95868-F1,0.357,0.557,1,64.6025157232704
AF-P0DP08-F1-model_v4,P0DP08,P0DP08-F1,0.275,0.557,1,91.0187622149837
AF-P36955-F1-model_v4,P36955,P36955-F1,0.211,0.557,1,90.8765625
AF-P63098-F1-model_v4,P63098,P63098-F1,0.308,0.557,1,92.1592387287509
AF-P98161-F4-model_v4,P98161,P98161-F4,0.066,0.557,1,76.5706329716353
AF-Q14517-F13-model_v4,Q14517,Q14517-F13,0.09,0.557,2,85.3829464368028
AF-Q4G0X9-F1-model_v4,Q4G0X9,Q4G0X9-F1,0.174,0.557,1,71.3547235023042
AF-Q52LW3-F1-model_v4,Q52LW3,Q52LW3-F1,0.077,0.557,1,64.5871571973499
AF-Q5BJF6-F1-model_v4,Q5BJF6,Q5BJF6-F1,0.633,0.557,2,78.2198679867987
AF-Q5T1H1-F1-model_v4,Q5T1H1,Q5T1H1-F1,0.237,0.557,1,55.4496018518519
AF-Q6IBS0-F1-model_v4,Q6IBS0,Q6IBS0-F1,0.425,0.557,1,91.2582789530298
AF-Q6NY19-F1-model_v4,Q6NY19,Q6NY19-F1,0.223,0.557,1,64.3802918413415
AF-Q86UX2-F1-model_v4,Q86UX2,Q86UX2-F1,0.106,0.557,1,80.8482711358393
AF-Q86XE0-F1-model_v4,Q86XE0,Q86XE0-F1,0.285,0.557,2,88.9379742568189
AF-Q8IYH5-F1-model_v4,Q8IYH5,Q8IYH5-F1,0.205,0.557,1,54.5209844776954
AF-Q8NAU1-F1-model_v4,Q8NAU1,Q8NAU1-F1,0.166,0.557,1,77.3680843373494
AF-Q92769-F1-model_v4,Q92769,Q92769-F1,0.25,0.557,1,85.7286364805763
AF-Q9BY32-F1-model_v4,Q9BY32,Q9BY32-F1,0.07,0.557,1,95.4496487740225
AF-Q9C0C4-F1-model_v4,Q9C0C4,Q9C0C4-F1,0.177,0.557,2,81.6935706629919
AF-Q9H9L3-F1-model_v4,Q9H9L3,Q9H9L3-F1,0.212,0.557,2,74.5175308641975
AF-Q9P126-F1-model_v4,Q9P126,Q9P126-F1,0.34,0.557,2,88.7010305958132
AF-Q9UL52-F1-model_v4,Q9UL52,Q9UL52-F1,0.346,0.557,1,90.4802383790227
AF-Q9Y5J1-F1-model_v4,Q9Y5J1,Q9Y5J1-F1,0.173,0.557,1,78.056350885261
AF-Q9Y662-F1-model_v4,Q9Y662,Q9Y662-F1,0.19,0.557,1,84.1028936170213
AF-A0A1B0GTJ6-F1-model_v4,A0A1B0GTJ6,A0A1B0GTJ6-F1,0.26,0.556,1,53.3672630376856
AF-A1A580-F1-model_v4,A1A580,A1A580-F1,0.294,0.556,2,55.6450103950104
AF-A6NM28-F1-model_v4,A6NM28,A6NM28-F1,0.145,0.556,2,74.1579409937888
AF-O43147-F1-model_v4,O43147,O43147-F1,0.138,0.556,1,71.109859420108
AF-O75069-F1-model_v4,O75069,O75069-F1,0.12,0.556,1,61.420750137893
AF-P07315-F1-model_v4,P07315,P07315-F1,0.281,0.556,1,96.6553893442623
AF-P14384-F1-model_v4,P14384,P14384-F1,0.242,0.556,1,90.7734520471116
AF-P17010-F1-model_v4,P17010,P17010-F1,0.361,0.556,1,54.7579001422026
AF-P27824-F1-model_v4,P27824,P27824-F1,0.27,0.556,2,77.3210569447363
AF-P49840-F1-model_v4,P49840,P49840-F1,0.189,0.556,1,82.3760651629073
AF-P53985-F1-model_v4,P53985,P53985-F1,0.097,0.556,1,83.3054145827849
AF-Q13434-F1-model_v4,Q13434,Q13434-F1,0.081,0.556,1,65.5114738553238
AF-Q14554-F1-model_v4,Q14554,Q14554-F1,0.162,0.556,1,89.6662874821514
AF-Q14C87-F1-model_v4,Q14C87,Q14C87-F1,0.288,0.556,1,70.3286758203398
AF-Q63HN8-F12-model_v4,Q63HN8,Q63HN8-F12,0.372,0.556,2,78.0372816055909
AF-Q8IV53-F1-model_v4,Q8IV53,Q8IV53-F1,0.11,0.556,1,63.8903036734694
AF-Q8N7N1-F1-model_v4,Q8N7N1,Q8N7N1-F1,0.307,0.556,3,86.9953676470588
AF-Q8N8Q3-F1-model_v4,Q8N8Q3,Q8N8Q3-F1,0.381,0.556,1,90.8293141797961
AF-Q8NG48-F1-model_v4,Q8NG48,Q8NG48-F1,0.099,0.556,1,72.1031307091845
AF-Q96JM2-F1-model_v4,Q96JM2,Q96JM2-F1,0.102,0.556,2,50.5134848788304
AF-Q9BVQ7-F1-model_v4,Q9BVQ7,Q9BVQ7-F1,0.145,0.556,2,77.0635537918871
AF-Q9H171-F1-model_v4,Q9H171,Q9H171-F1,0.155,0.556,1,55.8427557603687
AF-Q9P1Z9-F1-model_v4,Q9P1Z9,Q9P1Z9-F1,0.225,0.556,1,70.0207500180466
AF-Q9UEY8-F1-model_v4,Q9UEY8,Q9UEY8-F1,0.335,0.556,2,67.8153586194499
AF-Q9UN75-F1-model_v4,Q9UN75,Q9UN75-F1,0.202,0.556,1,74.5416405813304
AF-A6NLC5-F1-model_v4,A6NLC5,A6NLC5-F1,0.131,0.555,1,53.4259824651882
AF-O00329-F1-model_v4,O00329,O00329-F1,0.154,0.555,1,87.9849618866127
AF-O75976-F1-model_v4,O75976,O75976-F1,0.317,0.555,2,83.5933293090639
AF-P08236-F1-model_v4,P08236,P08236-F1,0.363,0.555,2,94.296854442344
AF-P0C2W1-F1-model_v4,P0C2W1,P0C2W1-F1,0.345,0.555,1,91.2152575406032
AF-P0CV98-F1-model_v4,P0CV98,P0CV98-F1,0.203,0.555,1,75.485285772193
AF-P12643-F1-model_v4,P12643,P12643-F1,0.067,0.555,1,80.8856113051762
AF-P13807-F1-model_v4,P13807,P13807-F1,0.108,0.555,1,84.769394041977
AF-P14778-F1-model_v4,P14778,P14778-F1,0.147,0.555,1,84.2107510310397
AF-P23416-F1-model_v4,P23416,P23416-F1,0.418,0.555,2,84.4415588315588
AF-P35251-F1-model_v4,P35251,P35251-F1,0.059,0.555,1,61.3225419584306
AF-P41238-F1-model_v4,P41238,P41238-F1,0.374,0.555,1,88.1716532663317
AF-Q16656-F1-model_v4,Q16656,Q16656-F1,0.12,0.555,1,62.3695340788072
AF-Q6ZRI0-F8-model_v4,Q6ZRI0,Q6ZRI0-F8,0.127,0.555,2,61.2861422894252
AF-Q7Z7G8-F14-model_v4,Q7Z7G8,Q7Z7G8-F14,0.141,0.555,1,78.544049609304
AF-Q86YV5-F1-model_v4,Q86YV5,Q86YV5-F1,0.111,0.555,1,51.2002743118392
AF-Q8IZ02-F1-model_v4,Q8IZ02,Q8IZ02-F1,0.488,0.555,1,85.6878148457048
AF-Q8N0Z3-F1-model_v4,Q8N0Z3,Q8N0Z3-F1,0.07,0.555,1,57.6466548305962
AF-Q8N2C7-F2-model_v4,Q8N2C7,Q8N2C7-F2,0.137,0.555,1,56.3781113155474
AF-Q8TDX9-F7-model_v4,Q8TDX9,Q8TDX9-F7,0.16,0.555,2,72.7159547101449
AF-Q8WVZ9-F1-model_v4,Q8WVZ9,Q8WVZ9-F1,0.277,0.555,1,81.2641454411222
AF-Q96A37-F1-model_v4,Q96A37,Q96A37-F1,0.182,0.555,1,84.8042896324739
AF-Q9BTZ2-F1-model_v4,Q9BTZ2,Q9BTZ2-F1,0.288,0.555,1,91.5098451113262
AF-Q9BW66-F1-model_v4,Q9BW66,Q9BW66-F1,0.322,0.555,1,87.8936337039204
AF-Q9HBX9-F1-model_v4,Q9HBX9,Q9HBX9-F1,0.291,0.555,1,81.1669852941177
AF-Q9NX40-F1-model_v4,Q9NX40,Q9NX40-F1,0.332,0.555,1,64.5215740740741
AF-A0A075B6W5-F1-model_v4,A0A075B6W5,A0A075B6W5-F1,0.27,0.554,1,90.9381151832461
AF-A0A1B0GUJ8-F1-model_v4,A0A1B0GUJ8,A0A1B0GUJ8-F1,0.341,0.554,1,78.8946820448878
AF-A2VEC9-F18-model_v4,A2VEC9,A2VEC9-F18,0.163,0.554,1,67.0635782840524
AF-A6NH52-F1-model_v4,A6NH52,A6NH52-F1,0.181,0.554,2,80.072504398827
AF-A6NJ08-F1-model_v4,A6NJ08,A6NJ08-F1,0.351,0.554,1,66.8186264760721
AF-O43824-F1-model_v4,O43824,O43824-F1,0.255,0.554,1,77.6511191606295
AF-O60307-F1-model_v4,O60307,O60307-F1,0.056,0.554,3,57.8516453182405
AF-P04183-F1-model_v4,P04183,P04183-F1,0.284,0.554,2,82.3099831460674
