"TARGETID","all_target_genes","uniprotswissprot","DRUGNAME","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T64591","HTR3A","P46098","YM-114","Nausea","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Alosetron","Irritable bowel syndrome","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","ATI-17000","Irritable bowel syndrome","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Cilansetron","Irritable bowel syndrome","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Levetiracetam","Fibromyalgia","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Palonosetron + fosnetupitant","Chemotherapy-induced nausea","Antibody","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Tropisetron","Fibromyalgia","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Levetiracetam","Epilepsy","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Palonosetron","Nausea","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098",NA,NA,"Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64591","HTR3A","P46098","Dolasetron","Nausea","Small molecular drug","5HT3A_HUMAN","5-HT 3A receptor (HTR3A)","Successful target"
"T64765","HRH3","Q9Y5N1","Pitolisant","Excessive daytime sleepiness","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","UCL-1390","Pain","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","JNJ-17216498","Narcolepsy",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","MK-7288","Excessive daytime sleepiness",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-21","Corticobasal degeneration","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","UCB-2892","Cognitive impairment",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","ABT-239","Cognitive impairment","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","SAR-110894","Alzheimer disease",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","AZD-5213","Alzheimer disease",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","MK-3134","Dementia",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","SUVN-G1031","Metabolic disorder",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-22","Neuropathic pain","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK835726","Allergic rhinitis","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Cipralisant","Attention deficit hyperactivity disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Phenylsulfonyl derivative 1","Central nervous system disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","ABT-652","Musculoskeletal pain",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-23","Schizophrenia","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","A-317920","Attention deficit hyperactivity disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","SCH79687","Central nervous system disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GT-2203","Anxiety disorder",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Thioperamide","Cognitive impairment","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","SUVN-G3031","Cognitive impairment",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Pitolisant","Schizophrenia","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","S-38093","Alzheimer disease",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PF-3900422","Central nervous system disease",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Irdabisant","Cognitive impairment","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","UCL-1390","Eating disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","ABT-652","Diabetic neuropathy",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","FUB-130","Neurological disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK239512","Dementia","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","HPP404","Allergic rhinitis",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK239512","Alzheimer disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK189254A","Cognitive impairment","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","MK-0249","Insulin-resistant disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","A-331440","Obesity","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-21","Progressive supranuclear palsy","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Ciproxifan","Dementia","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","APD-916","Sleep-wake disorder",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","ABT-288","Alzheimer disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1",NA,NA,NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Biphenyl derivative 4","Histamine H3-associated disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1",NA,NA,"Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","EVT-501","Sleep-wake disorder",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","ATH-90879","Obesity",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","UCL-1390","Epilepsy","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","JNJ-39220675","Alcohol dependence","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GT-2016","Alzheimer disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Phenylsulfonyl derivative 2","Central nervous system disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Bavisant","Attention deficit hyperactivity disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","JNJ-5207852","Narcolepsy","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-22","Alzheimer disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK1004723","Allergic rhinitis","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Phenylsulfonyl derivative 3","Central nervous system disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Phenylsulfonyl derivative 4","Central nervous system disease","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","BP-2.94","Pain","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","GSK-334429","Cognitive impairment",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","PMID29334795-Compound-28","Histamine H3-associated disorder","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","SAR-152954","Sleep-wake disorder",NA,"HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64765","HRH3","Q9Y5N1","Ciproxifan","Obesity","Small molecular drug","HRH3_HUMAN","Histamine H3 receptor (H3R)","Successful target"
"T64795","CACNA1G","O43497","Methsuximide","Epileptic seizures","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Trimethadione","Pancreatic cancer","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Paramethadione","Seizure disorder","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Trimethadione","Epilepsy","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497",NA,NA,NA,"CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","KYS-05050","Solid tumour/cancer","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497",NA,NA,"Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","NGD 94-1","Schizophrenia","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Paramethadione","Fetal trimethadione syndrome","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","PD-200390","Insomnia","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Verapamil","Hypertension","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Penfluridol","Schizophrenia","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64795","CACNA1G","O43497","Ethosuximide","Epilepsy","Small molecular drug","CAC1G_HUMAN","Voltage-gated calcium channel alpha Cav3.1 (CACNA1G)","Successful target"
"T64830","SSTR5","P35346","FR-121196","Alzheimer disease","Small molecular drug","SSR5_HUMAN","Somatostatin receptor type 5 (SSTR5)","Successful target"
"T64830","SSTR5","P35346",NA,NA,"Small molecular drug","SSR5_HUMAN","Somatostatin receptor type 5 (SSTR5)","Successful target"
"T64830","SSTR5","P35346","99mTc-MIP-1407","Neuroendocrine cancer",NA,"SSR5_HUMAN","Somatostatin receptor type 5 (SSTR5)","Successful target"
"T64830","SSTR5","P35346","Pasireotide","Cushing disease","Small molecular drug","SSR5_HUMAN","Somatostatin receptor type 5 (SSTR5)","Successful target"
"T64830","SSTR5","P35346",NA,NA,NA,"SSR5_HUMAN","Somatostatin receptor type 5 (SSTR5)","Successful target"
"T65197","EPOR","P19235","Albupoietin","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","BBT-021","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","RHuEPO","Solid tumour/cancer",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","GlycoPEGylated erythropoietin","Solid tumour/cancer",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Cibinetide","Sarcoidosis",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Methoxy polyethylene glycol-epoetin beta","Kidney transplant rejection",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","EPO peptide mimetics","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Hematide","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Erythropoietin","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Cibinetide","Depression",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","P-1116","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","EPO-derived peptide","Diabetic retinopathy",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235",NA,NA,"Small molecular drug","EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","PT-401","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Cibinetide","Diabetic macular edema",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","PEG-EPO","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Epoetin zeta","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Cibinetide","Peripheral neuropathy",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Epoetin alfa","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","ErepoXen","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Nova-EPO","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Cibinetide","Neuropathic pain",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","Darbepoetin alfa","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65197","EPOR","P19235","BBT-009","Anemia",NA,"EPOR_HUMAN","Erythropoietin Receptor (EPOR)","Successful target"
"T65236","GPER1","Q99527","G1","Lymphoma","Small molecular drug","GPER1_HUMAN","G-protein coupled estrogen receptor 1 (GPER1)","Successful target"
"T65236","GPER1","Q99527","Segesterone acetate; ethinyl estradiol","Contraception",NA,"GPER1_HUMAN","G-protein coupled estrogen receptor 1 (GPER1)","Successful target"
"T65236","GPER1","Q99527",NA,NA,"Small molecular drug","GPER1_HUMAN","G-protein coupled estrogen receptor 1 (GPER1)","Successful target"
"T65236","GPER1","Q99527","G1","Solid tumour/cancer","Small molecular drug","GPER1_HUMAN","G-protein coupled estrogen receptor 1 (GPER1)","Successful target"
"T65291","ALDH3A2","P51648",NA,NA,"Small molecular drug","AL3A2_HUMAN","Fatty aldehyde dehydrogenase (ALDH3A2)","Successful target"
"T65291","ALDH3A2","P51648","NPS 1776","Epilepsy","Small molecular drug","AL3A2_HUMAN","Fatty aldehyde dehydrogenase (ALDH3A2)","Successful target"
"T65291","ALDH3A2","P51648","Disulfiram","Alcohol dependence","Small molecular drug","AL3A2_HUMAN","Fatty aldehyde dehydrogenase (ALDH3A2)","Successful target"
"T65414","HIV env mRNA",NA,"VRX496","Coronavirus infection","Antisense drug","ENV_HV1H2","Human immunodeficiency virus Envelope messenger RNA (HIV env mRNA)","Successful target"
"T65414","HIV env mRNA",NA,"VRX496","Acquired immune deficiency syndrome","Antisense drug","ENV_HV1H2","Human immunodeficiency virus Envelope messenger RNA (HIV env mRNA)","Successful target"
"T65570","ADH1A","P07327","Fomepizole","Athylene glycol or methanol poisoning","Small molecular drug","ADH1A_HUMAN","Alcohol dehydrogenase 1A (ADH1A)","Successful target"
"T65755",NA,NA,"Abexinostat","Breast cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"CG-200745","Solid tumour/cancer",NA,"NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"OKI 179","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"Trichostatin A","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"HBI-8000","Non-small-cell lung cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,NA,NA,"Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"CUDC-907","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"Pracinostat","Myelodysplastic syndrome","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"JNJ-26481585","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"CHAP1","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"EDO-S101","Haematological malignancy",NA,"NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"HBI-8000","Merkel cell carcinoma","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"MGCD-0103","Diffuse large B-cell lymphoma","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"DAC-060","Keratosis",NA,"NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"CS-00028","Solid tumour/cancer",NA,"NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"CG-1521","Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
"T65755",NA,NA,"VTR-297","Hematologic tumour","Small molecular drug","NOUNIPROTAC","Histone deacetylase (HDAC)","Successful target"
