"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T59604","GHSR","Q92847","Growth hormone deficiency","Small molecule","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Obesity",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Ileus","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Anorexia nervosa cachexia","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Cachexia","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847",NA,"Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Gastrointestinal disease","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Solid tumour/cancer",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847",NA,NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Carbohydrate metabolism disorder","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Growth hormone deficiency",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Functional bowel disorder",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Growth hormone deficiency","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Gastric motility disorder","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Fibromyalgia","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Metabolic disorder",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Frailty","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Gastroparesis","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Type-2 diabetes",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Postoperative ileus","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59631","PDCD1","Q15116","Diffuse large B-cell lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Chronic myelogenous leukaemia","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Malignant pleural mesothelioma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Liver cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Prostate cancer","Bispecific antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hepatitis","Small molecule immunotherapy ","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Solid tumour/cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Solid tumour/cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Advanced malignancy","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Esophageal squamous cell carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hepatocellular carcinoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Melanoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Breast cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Esophageal squamous cell carcinoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hodgkin lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Pancreatic cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Breast cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-hodgkin lymphoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Primary mediastinal B-cell lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Solid tumour/cancer","Small molecule immunotherapy ","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Cervical cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Bronchioalveolar carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Nasopharyngeal cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Rheumatoid arthritis","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Ulcerative colitis","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hematologic tumour","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116",NA,"Small molecule immunotherapy ","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Merkel cell carcinoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Psoriasis vulgaris","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Metastatic colorectal cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-muscle invasive bladder cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Penile squamous cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Squamous cell carcinoma",NA,"PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hepatocellular carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-hodgkin lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Ovarian cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Advanced malignancy","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Esophageal cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-small-cell lung cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hepatocellular carcinoma",NA,"PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Lymphoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Cutaneous squamous cell carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Aggressive cancer","Fusion protein","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Renal cell carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Human immunodeficiency virus infection","Small molecule immunotherapy ","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Cervical cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Endometrial cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Multiple myeloma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Solid tumour/cancer","Recombinant protein","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Colorectal cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Uterine serous carcinoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Actinic keratosis","Bispecific antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Melanoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Neuroendocrine cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Solid tumour/cancer",NA,"PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Gastric adenocarcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Metastatic cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Aggressive cancer","Bispecific antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Urothelial carcinoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Hodgkin lymphoma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Prostate cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Infectious disease","Small molecule immunotherapy ","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Triple negative breast cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Neoplasm","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Central nervous system lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Recurrent glioblastoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-small-cell lung cancer","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Multiple myeloma","Antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Small-cell lung cancer","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Non-small-cell lung cancer","Bispecific antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116",NA,"Peptide","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59631","PDCD1","Q15116","Follicular lymphoma","Monoclonal antibody","PDCD1_HUMAN","Programmed cell death protein 1 (PD-1)","Successful target"
"T59679","HTR4","Q13639",NA,"Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Neurodegenerative disorder",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastric motility disorder",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastroesophageal reflux disease","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Atrial fibrillation","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastrointestinal disease",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Post-traumatic stress disorder",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Cognitive impairment","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Neuropathic pain",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Alzheimer disease",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Pain",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Parkinson disease","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Nausea","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastrointestinal disease","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastroparesis","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Urinary incontinence",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639",NA,NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Vomiting","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastric motility disorder","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastroesophageal reflux disease",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Diabetic gastroparesis",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Constipation",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Gastro-oesophageal reflux","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Constipation","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Irritable bowel syndrome","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Irritable bowel syndrome",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Dyspepsia","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Congestive heart failure",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Inflammatory bowel disease",NA,"5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59679","HTR4","Q13639","Alzheimer disease","Small molecular drug","5HT4R_HUMAN","5-HT 4 receptor (HTR4)","Successful target"
"T59720","FHIT","P49789","Vomiting","Small molecular drug","FHIT_HUMAN","Fragile histidine triad protein (FHIT)","Successful target"
"T59720","FHIT","P49789",NA,"Small molecular drug","FHIT_HUMAN","Fragile histidine triad protein (FHIT)","Successful target"
