"","external_gene_name","ensembl_gene_id","description","gene_biotype","cluster","betweenness","degree_centrality","eigen_centrality","closeness","prize","type","counts","druggability","CP_score","highest_score"
"2638","IL18","ENSG00000150782","interleukin 18 ","protein_coding","1",1745,4,3.36918315438598e-08,1.47623919208381e-06,50,"Terminal",41833,0.412,0.902261904761905,0.902261904761905
"2639","IL18R1","ENSG00000115604","interleukin 18 receptor 1 ","protein_coding","1",11467,3,1.60466582038916e-07,1.44932157257188e-06,50,"Terminal",6035,0.217,0.740985714285714,0.740985714285714
"2640","IL18RAP","ENSG00000115607","interleukin 18 receptor accessory protein ","protein_coding","1",7842,2,7.0043165625515e-08,1.44967244651071e-06,50,"Terminal",1225,0.972,0.768704761904762,0.972
"2641","IL19","ENSG00000142224","interleukin 19 ","protein_coding","1",6317,3,9.42861024715609e-08,1.42112473496024e-06,50,"Terminal",1727,0.254,0.7919,0.7919
"2642","IL1A","ENSG00000115008","interleukin 1 alpha ","protein_coding","1",174,5,2.35519263236319e-06,2.2683143702252e-06,50,"Terminal",81751,0.408,0.293185714285714,0.408
"2643","IL1B","ENSG00000125538","interleukin 1 beta ","protein_coding","1",12883,6,1.54328877181306e-06,2.31985728237999e-06,50,"Terminal",199020,0.607,0.479142857142857,0.607
"2644","IL1R1","ENSG00000115594","interleukin 1 receptor type 1 ","protein_coding","1",25811,5,1.52059522878554e-06,2.06623950608611e-06,50,"Terminal",11363,0.555,0.462909523809524,0.555
"2645","IL1R2","ENSG00000115590","interleukin 1 receptor type 2 ","protein_coding","1",37,2,3.38778987072788e-08,1.57942452088157e-06,50,"Terminal",2720,0.413,0.514161904761905,0.514161904761905
"2646","IL1RAPL2","ENSG00000189108","interleukin 1 receptor accessory protein like 2 ","protein_coding","1",0,1,1.39902913678975e-10,9.1157038052594e-07,50,"Terminal",197,0.389,0.894157142857143,0.894157142857143
"2647","IL1RL1","ENSG00000115602","interleukin 1 receptor like 1 ","protein_coding","1",0,2,2.1344712935342e-06,1.71960174023696e-06,50,"Terminal",3501,0.612,0.781318181818182,0.781318181818182
"2648","IL1RL2","ENSG00000115598","interleukin 1 receptor like 2 ","protein_coding","1",6682,2,7.10494752591748e-10,1.44749431496608e-06,1,"Steiner",839,0.998,0.471542857142857,0.998
"2649","IL1RN","ENSG00000136689","interleukin 1 receptor antagonist ","protein_coding","1",0,1,4.30007501117318e-07,1.3389784665483e-06,50,"Terminal",22381,0.769,0.766880952380952,0.769
"2650","IL20","ENSG00000162891","interleukin 20 ","protein_coding","1",0,1,1.45307913341346e-08,9.80855659242897e-07,50,"Terminal",1698,0.503,0.443166666666667,0.503
"2651","IL21R","ENSG00000103522","interleukin 21 receptor ","protein_coding","1",11869,3,7.96168264956419e-06,2.06496375988601e-06,50,"Terminal",1993,0.378,0.862476190476191,0.862476190476191
"2652","IL22RA2","ENSG00000164485","interleukin 22 receptor subunit alpha 2 ","protein_coding","1",0,1,2.99893083528256e-09,1.32762983555977e-06,50,"Terminal",480,0.857,0.673107692307692,0.857
"2653","IL23A","ENSG00000110944","interleukin 23 subunit alpha ","protein_coding","1",5,2,1.91905680205212e-07,1.35749309036017e-06,50,"Terminal",25714,0.868,0.417447619047619,0.868
"2654","IL27","ENSG00000197272","interleukin 27 ","protein_coding","1",0,2,3.34724288490768e-06,1.83673619325404e-06,50,"Terminal",6049,0.861,0.0830871428571429,0.861
"2655","IL2RA","ENSG00000134460","interleukin 2 receptor subunit alpha ","protein_coding","1",16,3,2.48292125117113e-06,1.63789968847148e-06,50,"Terminal",51387,0.936,0.725514285714286,0.936
"2656","IL2RB","ENSG00000100385","interleukin 2 receptor subunit beta ","protein_coding","1",0,1,4.53101068606169e-07,1.30540463627511e-06,50,"Terminal",13987,0.668,0.17697,0.668
"2657","IL32","ENSG00000008517","interleukin 32 ","protein_coding","1",0,1,5.29080745568443e-07,1.44756974752936e-06,50,"Terminal",2778,0.95,0.903747619047619,0.95
"2658","IL33","ENSG00000137033","interleukin 33 ","protein_coding","1",7,3,2.25071124040289e-08,1.26428803515732e-06,50,"Terminal",14838,0.613,0.69485,0.69485
"2659","IL3RA","ENSG00000185291","interleukin 3 receptor subunit alpha ","protein_coding","1",0,3,4.67092299872417e-07,2.65927034940153e-06,50,"Terminal",7940,0.461,0.599347619047619,0.599347619047619
"2660","IL4I1","ENSG00000104951","interleukin 4 induced 1 ","protein_coding","1",69,2,3.05387584861716e-08,1.64233816399732e-06,50,"Terminal",1775,1,0.728004761904762,1
"2661","IL4R","ENSG00000077238","interleukin 4 receptor ","protein_coding","1",6317,2,2.41674316254235e-06,1.11619351223683e-06,50,"Steiner",7686,0.105,0.682195238095238,0.682195238095238
"2662","IL6","ENSG00000136244","interleukin 6 ","protein_coding","1",25764,9,2.79019431057789e-06,2.32025021578327e-06,50,"Terminal",346671,0.394,0.968157142857143,0.968157142857143
"2663","IL6R","ENSG00000160712","interleukin 6 receptor ","protein_coding","1",60904,6,1.03959700821094e-06,2.55519215044971e-06,50,"Steiner",14653,0.71,0.9537,0.9537
"2664","IL6ST","ENSG00000134352","interleukin 6 cytokine family signal transducer ","protein_coding","1",6317,2,7.17127335246428e-08,1.07989261547832e-06,50,"Steiner",8653,0.535,0.867995238095238,0.867995238095238
"2665","IL7R","ENSG00000168685","interleukin 7 receptor ","protein_coding","1",12626,9,1.52821011322822e-06,2.17489647492779e-06,50,"Terminal",15035,0.714,0.8159,0.8159
"2666","IL9R","ENSG00000124334","interleukin 9 receptor ","protein_coding","1",0,2,1.1197553030976e-05,1.87019010482416e-06,50,"Terminal",621,0.594,0.534504761904762,0.594
"2667","ILDR1","ENSG00000145103","immunoglobulin like domain containing receptor 1 ","protein_coding","1",0,1,6.50808646794641e-09,7.19698877989449e-07,50,"Terminal",193,0.044,0.918442857142857,0.918442857142857
"2668","ILDR2","ENSG00000143195","immunoglobulin like domain containing receptor 2 ","protein_coding","1",0,1,6.50808646829906e-09,7.19698877989449e-07,50,"Terminal",122,0.075,0.190104761904762,0.190104761904762
"2669","ILF2","ENSG00000143621","interleukin enhancer binding factor 2 ","protein_coding","1",367020,7,4.41144876018336e-07,2.62560224751552e-06,50,"Terminal",977,0.508,0.862071428571429,0.862071428571429
"2670","ILK","ENSG00000166333","integrin linked kinase ","protein_coding","1",45926,10,9.938262322132e-07,2.27885947640925e-06,50,"Terminal",4802,0.289,0.681409090909091,0.681409090909091
"2671","IMMT","ENSG00000132305","inner membrane mitochondrial protein ","protein_coding","1",27033,4,3.4029160162536e-08,2.53928270342194e-06,50,"Steiner",1164,0.379,0.16322380952381,0.379
"2672","INAVA","ENSG00000163362","innate immunity activator ","protein_coding","1",12666,4,1.34203057768844e-07,1.47266512625894e-06,50,"Terminal",159,0.498,0.234419047619048,0.498
"2673","INCA1","ENSG00000196388","inhibitor of CDK, cyclin A1 interacting protein 1 ","protein_coding","1",0,1,3.14597892837003e-08,1.46424889888483e-06,50,"Terminal",77,0.252,0.67462380952381,0.67462380952381
"2674","INCENP","ENSG00000149503","inner centromere protein ","protein_coding","1",6317,3,1.1486269318396e-05,2.0503988025671e-06,50,"Terminal",1254,0.367,0.8211,0.8211
"2675","ING2","ENSG00000168556","inhibitor of growth family member 2 ","protein_coding","1",6317,2,6.37246109652339e-08,1.00641691424523e-06,50,"Terminal",723,0.129,0.390325,0.390325
"2676","INHBA","ENSG00000122641","inhibin subunit beta A ","protein_coding","1",13,3,1.63103638645467e-07,1.3287588594997e-06,50,"Terminal",2421,0.911,0.336614285714286,0.911
"2677","INHBB","ENSG00000163083","inhibin subunit beta B ","protein_coding","1",18930,2,1.08707992588367e-05,1.45102079312797e-06,50,"Terminal",923,0.117,0.623423809523809,0.623423809523809
"2678","INHBE","ENSG00000139269","inhibin subunit beta E ","protein_coding","1",12634,3,7.69958473446104e-07,1.20783741542119e-06,50,"Steiner",5739,0.516,0.7,0.7
"2679","INIP","ENSG00000148153","INTS3 and NABP interacting protein ","protein_coding","1",0,3,4.81066833797224e-05,1.20069207891429e-06,50,"Terminal",115,0.401,0.853321428571429,0.853321428571429
"2680","INKA2","ENSG00000197852","inka box actin regulator 2 ","protein_coding","1",18927,2,1.35793440940027e-08,2.17917147900368e-06,50,"Terminal",83,0.403,0.167980952380952,0.403
"2681","INMT","ENSG00000241644","indolethylamine N-methyltransferase ","protein_coding","1",0,2,4.37951387259275e-07,1.35704912382123e-06,50,"Terminal",311,0.979,0.670866666666667,0.979
"2682","INO80B","ENSG00000115274","INO80 complex subunit B ","protein_coding","1",0,1,4.03192276692381e-07,1.27311823576367e-06,50,"Terminal",141,0.152,0.554290476190476,0.554290476190476
"2683","INO80E","ENSG00000169592","INO80 complex subunit E ","protein_coding","1",6317,2,4.13001504052537e-07,1.27328033940561e-06,50,"Steiner",157,0.543,0.202119047619048,0.543
"2684","INPP1","ENSG00000151689","inositol polyphosphate-1-phosphatase ","protein_coding","1",0,2,3.2749253578588e-08,1.42346728160453e-06,50,"Terminal",267,0.575,0.628980952380952,0.628980952380952
"2685","INPP5E","ENSG00000148384","inositol polyphosphate-5-phosphatase E ","protein_coding","1",0,1,1.13476792094645e-05,1.03610945045791e-06,50,"Terminal",663,0.504,0.742195238095238,0.742195238095238
"2686","INPPL1","ENSG00000165458","inositol polyphosphate phosphatase like 1 ","protein_coding","1",6322,4,1.92581780039903e-07,2.01710098212647e-06,50,"Steiner",1411,0.289,0.985066666666667,0.985066666666667
"2687","INSC","ENSG00000188487","INSC spindle orientation adaptor protein ","protein_coding","1",0,1,7.79024530453502e-09,9.54553698418305e-07,50,"Terminal",193,0.074,0.932990476190476,0.932990476190476
"2688","INSL6","ENSG00000120210","insulin like 6 ","protein_coding","1",0,1,7.63643994243012e-07,9.83652676174653e-07,50,"Terminal",182,0.814,0.31195,0.814
"2689","INSM1","ENSG00000173404","INSM transcriptional repressor 1 ","protein_coding","1",95234,3,9.44705035255257e-06,2.47141805024887e-06,50,"Terminal",1174,0.135,0.748576190476191,0.748576190476191
"2690","INSRR","ENSG00000027644","insulin receptor related receptor ","protein_coding","1",0,1,3.16272578826074e-07,1.30451571158723e-06,50,"Terminal",463,0.658,0.330409523809524,0.658
"2691","INTS13","ENSG00000064102","integrator complex subunit 13 ","protein_coding","1",0,2,4.76920072441421e-05,1.13187088069741e-06,50,"Terminal",127,0.865,0.816633333333333,0.865
"2692","INTS14","ENSG00000138614","integrator complex subunit 14 ","protein_coding","1",12612,3,1.71864788922339e-05,1.32060446707667e-06,16,"Steiner",72,0.805,0.471904761904762,0.805
"2693","INTS6L","ENSG00000165359","integrator complex subunit 6 like ","protein_coding","1",0,2,1.50466700232507e-06,1.11600915127504e-06,50,"Terminal",73,0.894,0.314063636363636,0.894
"2694","INTS7","ENSG00000143493","integrator complex subunit 7 ","protein_coding","1",6317,3,4.92674921438365e-05,1.1239326854236e-06,50,"Terminal",195,0.982,0.717990476190476,0.982
"2695","IP6K3","ENSG00000161896","inositol hexakisphosphate kinase 3 ","protein_coding","1",0,1,2.99479514009395e-09,1.34754726185134e-06,50,"Terminal",179,0.943,0.719452380952381,0.943
"2696","IPO4","ENSG00000196497","importin 4 ","protein_coding","1",0,1,1.04549333113785e-06,1.14143263492875e-06,50,"Terminal",354,0.889,0.905214285714286,0.905214285714286
"2697","IPO5","ENSG00000065150","importin 5 ","protein_coding","1",24229,3,1.3683115560396e-07,1.63629699444968e-06,50,"Steiner",734,0.816,0.702004761904762,0.816
"2698","IPO7","ENSG00000205339","importin 7 ","protein_coding","1",11645,4,3.64625305259386e-08,1.41737618156022e-06,50,"Terminal",797,0.998,0.814847619047619,0.998
"2699","IPP","ENSG00000197429","intracisternal A particle-promoted polypeptide ","protein_coding","1",12632,2,2.33664212677305e-09,9.22399456153281e-07,50,"Terminal",354,0.224,0.137189523809524,0.224
"2700","IQCB1","ENSG00000173226","IQ motif containing B1 ","protein_coding","1",0,2,1.5169074770678e-07,1.54548995122434e-06,38,"Steiner",459,0.149,0.29807619047619,0.29807619047619
"2701","IQCE","ENSG00000106012","IQ motif containing E ","protein_coding","1",6079,2,2.25391275923571e-07,1.54828001573052e-06,50,"Terminal",111,0.869,0.624333333333333,0.869
"2702","IQCG","ENSG00000114473","IQ motif containing G ","protein_coding","1",0,2,4.55790540496727e-07,2.27660267136557e-06,50,"Terminal",106,0.849,0.254147619047619,0.849
"2703","IQCJ-SCHIP1","ENSG00000283154","IQCJ-SCHIP1 readthrough ","protein_coding","1",0,1,1.03468067869809e-07,7.64678578829568e-07,50,"Terminal",8,0.346,0.898284615384615,0.898284615384615
"2704","IQGAP2","ENSG00000145703","IQ motif containing GTPase activating protein 2 ","protein_coding","1",0,1,4.01992930817499e-08,1.35140613808668e-06,50,"Terminal",598,0.722,0.492542857142857,0.722
"2705","IQGAP3","ENSG00000183856","IQ motif containing GTPase activating protein 3 ","protein_coding","1",0,1,4.59125517142126e-06,1.39239113937975e-06,50,"Terminal",399,0.462,0.775985714285714,0.775985714285714
"2706","IQSEC3","ENSG00000120645","IQ motif and Sec7 domain ArfGEF 3 ","protein_coding","1",0,1,3.03981478569006e-09,9.66734660337777e-07,50,"Terminal",116,0.693,0.461604761904762,0.693
"2707","IQUB","ENSG00000164675","IQ motif and ubiquitin domain containing ","protein_coding","1",2190,2,1.74831053709767e-09,1.22186503034502e-06,15,"Steiner",72,0.271,0.93817619047619,0.93817619047619
"2708","IRAG1","ENSG00000072952","inositol 1,4,5-triphosphate receptor associated 1 ","protein_coding","1",0,1,4.85399067480804e-06,1.3541933273478e-06,50,"Terminal",289,0.587,0.321195238095238,0.587
"2709","IRAK2","ENSG00000134070","interleukin 1 receptor associated kinase 2 ","protein_coding","1",19233,9,1.98181397589812e-07,1.84777989245921e-06,50,"Terminal",1404,0.759,0.598695238095238,0.759
"2710","IRAK3","ENSG00000090376","interleukin 1 receptor associated kinase 3 ","protein_coding","1",0,1,6.24492701215778e-07,1.39101017941249e-06,50,"Terminal",1455,0.995,0.814019047619048,0.995
"2711","IREB2","ENSG00000136381","iron responsive element binding protein 2 ","protein_coding","1",6316,3,2.62687886008734e-07,1.92575446245453e-06,30,"Steiner",1882,0.905,0.746328571428571,0.905
"2712","IRF4","ENSG00000137265","interferon regulatory factor 4 ","protein_coding","1",18933,5,1.01883970928682e-05,1.71796215329376e-06,50,"Terminal",8052,0.603,0.144692857142857,0.603
"2713","IRF6","ENSG00000117595","interferon regulatory factor 6 ","protein_coding","1",6317,3,2.03416656277287e-07,1.92412409061085e-06,50,"Terminal",2017,0.498,0.903033333333333,0.903033333333333
"2714","IRF9","ENSG00000213928","interferon regulatory factor 9 ","protein_coding","1",6287,2,2.23820945803387e-07,2.49077789484434e-06,50,"Terminal",4805,0.16,0.987236363636364,0.987236363636364
"2715","IRS2","ENSG00000185950","insulin receptor substrate 2 ","protein_coding","1",0,10,2.37710480773401e-07,2.61535001229214e-06,50,"Terminal",4432,0.563,0.507661904761905,0.563
"2716","ISCU","ENSG00000136003","iron-sulfur cluster assembly enzyme ","protein_coding","1",6317,2,3.7650018016095e-07,9.89115770066192e-07,50,"Steiner",815,0.652,0.939519047619048,0.939519047619048
"2717","ISG15","ENSG00000187608","ISG15 ubiquitin like modifier ","protein_coding","1",41853,12,1.09911722889405e-05,2.65987158140005e-06,50,"Terminal",8061,0.095,0.693509090909091,0.693509090909091
"2718","ISG20L2","ENSG00000143319","interferon stimulated exonuclease gene 20 like 2 ","protein_coding","1",0,1,2.07639595835378e-05,1.41767758892737e-06,50,"Terminal",94,0.557,0.322504761904762,0.557
"2719","ISLR","ENSG00000129009","immunoglobulin superfamily containing leucine rich repeat ","protein_coding","1",6317,2,4.41847908186584e-06,1.42643585032694e-06,50,"Steiner",323,0.323,0.503580952380952,0.503580952380952
"2720","ISM1","ENSG00000101230","isthmin 1 ","protein_coding","1",0,1,9.54160648815087e-09,1.27681470481959e-06,50,"Terminal",321,0.924,0.758704761904762,0.924
"2721","ITCH","ENSG00000078747","itchy E3 ubiquitin protein ligase ","protein_coding","1",6317,3,3.06452642831257e-07,1.8545031044382e-06,50,"Steiner",2688,0.297,0.774438095238095,0.774438095238095
"2722","ITGA1","ENSG00000213949","integrin subunit alpha 1 ","protein_coding","1",389648,14,1.56198698259922e-06,2.40161196194886e-06,50,"Terminal",3120,0.541,0.157090476190476,0.541
"2723","ITGA10","ENSG00000143127","integrin subunit alpha 10 ","protein_coding","1",0,4,6.04820210140254e-08,2.26902978555399e-06,50,"Terminal",440,0.813,0.492033333333333,0.813
"2724","ITGA11","ENSG00000137809","integrin subunit alpha 11 ","protein_coding","1",0,3,5.62481820493895e-06,2.26905552832689e-06,50,"Terminal",773,0.551,0.526441666666667,0.551
"2725","ITGA2","ENSG00000164171","integrin subunit alpha 2 ","protein_coding","1",14072,10,1.43683871564748e-05,2.30213707384565e-06,50,"Terminal",5614,0.222,0.562,0.562
"2726","ITGA4","ENSG00000115232","integrin subunit alpha 4 ","protein_coding","1",560,4,2.03907191457623e-07,2.30200458559313e-06,50,"Terminal",6368,0.211,0.908390909090909,0.908390909090909
"2727","ITGA7","ENSG00000135424","integrin subunit alpha 7 ","protein_coding","1",52767,9,1.77186070360642e-07,2.25103547631911e-06,50,"Terminal",1015,0.684,0.546119047619048,0.684
"2728","ITGA8","ENSG00000077943","integrin subunit alpha 8 ","protein_coding","1",0,2,2.82859658493807e-07,1.91003359749098e-06,50,"Terminal",811,0.363,0.229561904761905,0.363
"2729","ITGA9","ENSG00000144668","integrin subunit alpha 9 ","protein_coding","1",98993,11,1.49836046300219e-07,2.33596284884685e-06,50,"Steiner",1121,0.773,0.436336363636364,0.773
"2730","ITGAD","ENSG00000156886","integrin subunit alpha D ","protein_coding","1",291,4,7.7341704047729e-08,2.14601945581239e-06,50,"Terminal",574,0.912,0.418842857142857,0.912
"2731","ITGAL","ENSG00000005844","integrin subunit alpha L ","protein_coding","1",7546,3,1.22945431678931e-07,2.26949324485336e-06,50,"Terminal",12303,0.444,0.781514285714286,0.781514285714286
"2732","ITGB1BP1","ENSG00000119185","integrin subunit beta 1 binding protein 1 ","protein_coding","1",0,1,1.83931295051278e-07,1.32880829814206e-06,50,"Terminal",331,0.457,0.657030769230769,0.657030769230769
