"Protein","Prediction_Score_glmnet","Prediction_Score_rf","Prediction_Score_svmRadial","Prediction_Score_nnet"
"Q5TEC3",0.0295178651122619,0.03084,0.0182580200490552,0.150035344690518
"Q5TEJ8",0.0585265873457889,0.0339,0.00710364764686252,0.247461825484409
"Q5TEU4",0.106672208985116,0.09204,0.0267221336739939,0.178595804379594
"Q5TEV5",0.0182936220339808,0.07864,0.0906175062938286,0.162624677422705
"Q5TEZ4",0.0160293005915365,0.11552,0.0193228596296532,0.15845629953551
"Q5TEZ5",0.019140863261424,0.04794,0.0294355891314475,0.117969253564182
"Q5TF21",0.040100907460219,0.03206,0.00266958046704668,0.146433756730997
"Q5TF39",0.130083176002575,0.11646,0.0434588081819055,0.178812366290243
"Q5TF58",0.135804088798463,0.11866,0.025758573058646,0.130884715642409
"Q5TFE4",0.0607688327925235,0.02564,0.0118527151614239,0.22629780864556
"Q5TFG8",0.0439426953683136,0.02154,0.0126447576972703,0.127127464079475
"Q5TFQ8",0.0301419835517289,0.03536,0.0402106194365765,0.247174049239512
"Q5TG30",0.0250822538623627,0.0138,0.00333615438995339,0.148701626979363
"Q5TG53",0.0222841711531608,0.04402,0.0288987595543268,0.142889977226986
"Q5TG92",0.0230599176332886,0.08658,0.0245163081888869,0.135904720849946
"Q5TGI0",0.0174488916847448,0.03122,0.00710922472034858,0.172054884232702
"Q5TGI4",0.0348158703470982,0.00822,0.00350922528389137,0.186894481093665
"Q5TGJ6",0.053029927361235,0.07944,0.0354762189417347,0.151922666272329
"Q5TGL8",0.0417365288559993,0.03504,0.00649929544765606,0.152379199477333
"Q5TGP6",0.0476887372778838,0.0443,0.00851492176144259,0.146696887020566
"Q5TGS1",0.0516399132836298,0.06388,0.0378266431359117,0.212619205922003
"Q5TGU0",0.0626550114610593,0.18418,0.130276218703513,0.180152627397681
"Q5TGY1",0.0194914758244711,0.01718,0.00242242269124608,0.171542536886839
"Q5TGY3",0.0183977576141972,0.05042,0.0610596218385381,0.132854455565542
"Q5TGZ0",0.0246040527708536,0.0844,0.0148938494206423,0.149382525974129
"Q5TH69",0.0464715365604246,0.0936,0.026213450211653,0.590153673752509
"Q5TH74",0.0975030660042733,0.0377,0.0945768738573838,0.18655949741557
"Q5THJ4",0.135592219412463,0.10132,0.2531275002648,0.422205788017012
"Q5THK1",0.0172033660005114,0.04398,0.0615673872080614,0.15271423135253
"Q5THR3",0.182615335700848,0.14504,0.0887722025771844,0.254907288097751
"Q5TI25",0.0134881693778523,0.0336,0.0901848733268739,0.135957145803476
"Q5TIA1",0.0752637445166873,0.06926,0.0107696361424037,0.222285058978045
"Q5TID7",0.0207717327153099,0.02884,0.0193077604945386,0.118827465414221
"Q5TIE3",0.0542978329575732,0.04852,0.011007658324751,0.17478931096312
"Q5TKA1",0.0868602726036152,0.13978,0.0985061998050351,0.181082855622416
"Q5TYM5",0.166019723013159,0.04536,0.120460232230578,0.216299822524358
"Q5TYW1",0.0362462238109518,0.10526,0.0311285621262987,0.457264105228804
"Q5TYW2",0.0210141099840878,0.02578,0.00576292247787433,0.124127681565578
"Q5TYX0",0.0509215574807325,0.07158,0.0079671557806339,0.325901142352799
"Q5TZ20",0.363424636176085,0.16282,0.16016456248062,0.244566965628133
"Q5TZA2",0.0165832155981821,0.091,0.0406515124103617,0.200746521622102
"Q5TZF3",0.0828338835226682,0.11544,0.0486241980899431,0.137503744403396
"Q5TZJ5",0.0149401160798056,0.04102,0.0468063015518842,0.167450658605533
"Q5TZK3",0.0124242282738265,0.05752,0.130835897147407,0.16497434042245
"Q5U3C3",0.0495479544957341,0.11362,0.0344605887290857,0.169281755527674
"Q5U4N7",0.0244256344629564,0.06428,0.0362638713963045,0.159209989766156
"Q5U4P2",0.0369331492260614,0.03198,0.0152314953438191,0.182794923309799
"Q5U5Q3",0.408323894438311,0.21792,0.230216566938482,0.146658079086345
"Q5U5R9",0.0688384670877202,0.12544,0.0170549309407464,0.176242554210579
"Q5U5X0",0.0222168723151462,0.13338,0.0210552193819514,0.14268960030592
"Q5U5X8",0.0196557354786476,0.03774,0.014013258689471,0.146367931427414
"Q5U5Z8",0.0876036691146121,0.04362,0.0178550071929945,0.247025822874424
"Q5U623",0.0448571339657027,0.03684,0.0251890267252988,0.142875581935991
"Q5U649",0.014741692856142,0.10306,0.0233261375802046,0.140483739244401
"Q5U651",0.178636133597772,0.29624,0.0448463460003799,0.438957547910281
"Q5UAW9",0.372046075449808,0.14568,0.435823498858985,0.402824630169677
"Q5UCC4",0.0390400177292662,0.05334,0.0168028188042399,0.119030215946528
"Q5UE93",0.549992617712384,0.41678,0.588518170315833,0.730496654648046
"Q5UIP0",0.114938034054006,0.26182,0.0830663377086786,0.330349203890266
"Q5VIR6",0.0964102824257362,0.13472,0.159110949925604,0.142021961007867
"Q5VIY5",0.0165577392454604,0.03664,0.0195034338600855,0.184206706728873
"Q5VSD8",0.0368322133633722,0.13378,0.081402135393838,0.130950341947469
"Q5VSG8",0.0154703686745309,0.03076,0.00507236524262646,0.171288573773287
"Q5VSL9",0.364627147399276,0.18696,0.19005619207427,0.341532776610413
"Q5VSP4",0.0424388252414026,0.06392,0.0479473315102699,0.129871504970333
"Q5VSR9",0.00664043111613569,0.08606,0.113142059028232,0.122654490747317
"Q5VST6",0.0271160077617751,0.07592,0.0056693531127794,0.27101861397657
"Q5VST9",0.637942696668774,0.45592,0.244806877874781,0.794796701701367
"Q5VSY0",0.0356444448917365,0.0298,0.00958273233012868,0.148322839405584
"Q5VT03",0.00905368389168855,0.0215,0.0431536527234822,0.162573079325773
"Q5VT06",0.0313086819168852,0.06672,0.14270854934062,0.144168406688804
"Q5VT25",0.0981761669732225,0.10382,0.0295116978476707,0.559300214315863
"Q5VT28",0.0195561093772204,0.06526,0.00852702982251237,0.129895049049979
"Q5VT33",0.0182366931609677,0.04962,0.0237224023001818,0.152632823344249
"Q5VT40",0.032826726087994,0.03324,0.0145317709055124,0.163748496979353
"Q5VT52",0.0402173824278742,0.11102,0.0742122596929175,0.13693910305564
"Q5VT66",0.163910904125417,0.20726,0.101021995152852,0.324370354588545
"Q5VT79",0.153026992094065,0.08016,0.112511375735401,0.264335506655803
"Q5VT97",0.0368573942597065,0.01888,0.00788703150718263,0.343598919400713
"Q5VT98",0.0615021159920349,0.07302,0.00878752128885731,0.273196706867273
"Q5VT99",0.165995561023537,0.09794,0.0486316769869051,0.144320915037999
"Q5VTA0",0.0548736540635664,0.0562,0.00749141672726143,0.40520083344857
"Q5VTB9",0.261817046027562,0.14538,0.130725606738465,0.17299236560929
"Q5VTD9",0.0877749201482429,0.07512,0.0395822775842044,0.191521755263183
"Q5VTE0",0.0426864189343829,0.02196,0.0147269222759003,0.148302495188345
"Q5VTE6",0.0712782656697777,0.05576,0.0226419936746452,0.308116890079134
"Q5VTH2",0.101369033633145,0.05566,0.0454416900561924,0.171654564239833
"Q5VTH9",0.100931863118832,0.04748,0.0226325027417436,0.356755361506852
"Q5VTJ3",0.0256187517466957,0.03502,0.00457606611632658,0.198400673725551
"Q5VTL7",0.0129979718822666,0.08868,0.169193359025222,0.181518544910202
"Q5VTL8",0.0124490563120574,0.01536,0.0357997353666353,0.126178745359752
"Q5VTM2",0.183681709668437,0.09398,0.134227830558443,0.32043419971826
"Q5VTQ0",0.0363899384455048,0.0389,0.00601061941080162,0.170690046884265
"Q5VTR2",0.1149233515187,0.13774,0.0474138039420058,0.177222110070859
"Q5VTT2",0.034575581258233,0.05812,0.0140105272265329,0.163494326549118
"Q5VTT5",0.191390945802715,0.06988,0.0981199601953869,0.687086684524208
"Q5VTU8",0.0187717012298792,0.07632,0.0430281724936603,0.147368199477616
"Q5VTY9",0.503460544271742,0.241,0.642942142662008,0.786795901179068
"Q5VU36",0.0295569592367415,0.04228,0.0427867558003425,0.401667515641689
"Q5VU43",0.0844842659990759,0.09366,0.0943082761587908,0.232278414435353
"Q5VU57",0.0389108077328013,0.04242,0.0108128414752464,0.274722443289389
"Q5VU65",0.1211489107927,0.07704,0.0652239914658856,0.370206135961698
"Q5VU69",0.0249279608748593,0.09626,0.0637495571192948,0.150744099388551
"Q5VU92",0.0167578686240649,0.0367,0.00260330025901783,0.1724921980754
"Q5VU97",0.0843270837016814,0.05974,0.0218389349921637,0.187664925081844
"Q5VUA4",0.0240424369341328,0.09766,0.0924890123455745,0.2408722979302
"Q5VUB5",0.0361404689197579,0.05024,0.0313615955608534,0.161972803258729
"Q5VUD6",0.0348549966160976,0.02512,0.00274822593158042,0.171916584312132
"Q5VUE5",0.0260062968543412,0.03986,0.0170128968766902,0.153078883660377
"Q5VUG0",0.0878223625137862,0.03928,0.034897636291799,0.367160373823009
"Q5VUJ5",0.0315376594995388,0.01742,0.00385656771323647,0.171461009556866
"Q5VUJ6",0.0690991100181278,0.02322,0.00464879984293585,0.151591899773014
"Q5VUJ9",0.0732133504003101,0.11054,0.0224496539228588,0.147351822248252
"Q5VUM1",0.0239853159447777,0.03758,0.0150194104785586,0.206384216646711
"Q5VUR7",0.0204634276946928,0.01608,0.00769812084393593,0.131075026447795
"Q5VUY0",0.0139136223881946,0.02778,0.00789798977286259,0.168938688643634
"Q5VUY2",0.0603926800201204,0.04254,0.00993663149692852,0.169512304735186
"Q5VV11",0.0277158327505195,0.0747,0.0556638025017327,0.149063819962944
"Q5VV16",0.0329770119313414,0.02398,0.00744744975407401,0.198657358234145
"Q5VV17",0.0154795054281547,0.06222,0.0247867752296977,0.189681759410874
"Q5VV41",0.142927564450089,0.17754,0.0136971450399574,0.23210343948877
"Q5VV42",0.104324451773987,0.02946,0.0304671892353188,0.169389187911114
"Q5VV43",0.40879932358963,0.2622,0.397277587268457,0.368236838836569
"Q5VV52",0.0412595323741445,0.02796,0.0396483378026952,0.140312098085759
"Q5VV63",0.0481726441479338,0.0778,0.0360874425146939,0.741698960994235
"Q5VV67",0.0271333000688627,0.0554,0.0687366244799423,0.199014141879237
"Q5VVB8",0.0842710730174332,0.15068,0.0785869702947699,0.16927475752312
"Q5VVC0",0.00880840597598533,0.09794,0.1778590102352,0.152843789174981
"Q5VVH5",0.0558941912634312,0.03118,0.0176511242812196,0.17058959242728
"Q5VVJ2",0.248313084831866,0.21324,0.176707180652906,0.451547693072679
"Q5VVM6",0.020180097819129,0.02064,0.0288905668327925,0.122144723412119
"Q5VVP1",0.0302147807780232,0.04464,0.0441625666243707,0.379713384605952
"Q5VVQ6",0.183760535560331,0.4436,0.114432320841774,0.240973633529084
"Q5VVS0",0.0153986135722976,0.0635,0.042390076258661,0.142677379487668
"Q5VVW2",0.0682319453311464,0.01844,0.00686227388720655,0.163255872739455
"Q5VVX9",0.589453771196212,0.3553,0.734448386414207,0.288268772435568
"Q5VVY1",0.017268941154974,0.03114,0.00466954957133216,0.165712536992738
"Q5VW00",0.0183500410194953,0.0362,0.00317812432633441,0.169564555964505
"Q5VW22",0.0604567704439247,0.0343,0.00746661935082405,0.280569085341358
"Q5VW32",0.0321205822921734,0.02432,0.00522909649884412,0.166810075867636
"Q5VW36",0.0528152333410675,0.0951,0.0281515205541709,0.220664133282184
"Q5VW38",0.127107664138913,0.03914,0.0296412698159308,0.185113340423087
"Q5VWC8",0.0939097478708063,0.13576,0.0384462429869118,0.183882850814712
"Q5VWG9",0.0902480240028484,0.12404,0.180296812740954,0.194203767001666
"Q5VWI1",0.10776251436574,0.04342,0.0352325902348405,0.229262845045692
"Q5VWJ9",0.0840889484290629,0.07156,0.0197950471750115,0.163402588022792
"Q5VWK0",0.0275264913924554,0.03492,0.00726762218825993,0.130539310011712
"Q5VWK5",0.89843032825251,0.8962,0.94494237521745,0.82266012338454
"Q5VWM3",0.0527226308834623,0.04492,0.00497767868825254,0.317527450455901
"Q5VWM4",0.0170216860221553,0.04874,0.00263075879793824,0.199578897319028
"Q5VWM5",0.0482385759643866,0.0862,0.00494903514238002,0.344361533439299
"Q5VWM6",0.0667440733590916,0.06696,0.0120047869186706,0.278788962253674
"Q5VWN6",0.0130160067992043,0.06468,0.0665840866478424,0.134025949234562
"Q5VWP2",0.0323880866400879,0.03086,0.00546959287825638,0.147761991443727
"Q5VWP3",0.048605061464023,0.02024,0.00715554951651742,0.148334224131943
"Q5VWQ0",0.0159555127404166,0.01526,0.00522417716519422,0.148596836383579
"Q5VWQ8",0.300400970911372,0.50366,0.178367935628716,0.376928641163095
"Q5VWT5",0.0552272832773595,0.02284,0.0143608607839644,0.170713761907697
"Q5VWW1",0.144775376121821,0.0677,0.134741600592987,0.171889216836814
"Q5VWX1",0.114959301351652,0.08654,0.0670139869914182,0.187654671647012
"Q5VWZ2",0.0740932315680718,0.05914,0.0206618820777584,0.193269416916428
"Q5VX52",0.0322371031286618,0.02992,0.0111259304439656,0.129751683214513
"Q5VX71",0.0842971380234369,0.04236,0.014428181659197,0.310366341786194
"Q5VXD3",0.0465405667057946,0.08178,0.0204305061901117,0.125175393074088
"Q5VXH4",0.0590383995896958,0.0949,0.00948828361672239,0.335207504685194
"Q5VXH5",0.0192476058515714,0.09214,0.010861747898308,0.249460583616218
"Q5VXI9",0.357658622374279,0.16574,0.434881541718537,0.354243726781271
"Q5VXJ0",0.336231303863376,0.17524,0.357361230630795,0.402763774633381
"Q5VXM1",0.0394177059382296,0.02404,0.00837068438847099,0.169894063371814
"Q5VXT5",0.555000374058116,0.08136,0.194083057718291,0.24982397750915
"Q5VXU1",0.147458883667536,0.15396,0.109304612516587,0.235708398836012
"Q5VXU3",0.0235931898097547,0.02128,0.0174964054731243,0.152118746712652
"Q5VXU9",0.0191034427863646,0.05418,0.05545308065647,0.181476899842788
"Q5VY09",0.0861000156895909,0.09672,0.0506225773036856,0.313402684929755
"Q5VY43",0.0979682867333626,0.06116,0.0951017359021166,0.624602514910746
"Q5VY80",0.109976678384208,0.111,0.0350816126711483,0.255741912369244
"Q5VYJ5",0.239285420905043,0.08252,0.213689591913835,0.772856047840104
"Q5VYK3",0.17355191020572,0.41776,0.213501014164639,0.553852070784319
"Q5VYM1",0.0218668338268968,0.04338,0.0437872929858169,0.183606087723118
"Q5VYP0",0.0300030310471006,0.04286,0.0427990938936017,0.401693852214887
"Q5VYS4",0.114987119919143,0.04064,0.0287765987243108,0.164628316405938
"Q5VYS8",0.0812638856380511,0.04752,0.0122134002474278,0.304420405151171
"Q5VYV0",0.0222996123171973,0.02388,0.0397071729817851,0.156941893550965
"Q5VYV7",0.0204157128069856,0.0087,0.00371579686912467,0.124649303909083
"Q5VYX0",0.265811588596055,0.33558,0.185833127632474,0.420336171939896
"Q5VYY1",0.0356822211454086,0.03466,0.00680220259886092,0.151705551623169
"Q5VYY2",0.269232223118222,0.08992,0.283073908506824,0.289735100377076
"Q5VZ03",0.027625987692605,0.10666,0.005630355453895,0.194769867204786
"Q5VZ18",0.0498738524123111,0.0119,0.00704089460725395,0.263879064714946
"Q5VZ19",0.0271458801467837,0.0106,0.0020403343095011,0.165492793867104
"Q5VZ46",0.0165381807926396,0.03848,0.0444707967700648,0.173316852516623
"Q5VZ52",0.0195692334781275,0.07572,0.0402751502892462,0.162643777433389
"Q5VZ66",0.0346055718115203,0.06498,0.0294360180958277,0.130998359047145
"Q5VZ72",0.0638867164916368,0.0892,0.0246799002283866,0.151766764549748
"Q5VZ89",0.302640816150949,0.32264,0.295029881599756,0.747931760519865
"Q5VZB9",0.124564976560646,0.05918,0.100995210845748,0.181543707680324
"Q5VZE5",0.0858513384588992,0.15952,0.175459441247718,0.285777911649079
"Q5VZF2",0.0461533579510062,0.02604,0.00970741087807513,0.141805746227424
"Q5VZI3",0.0158412739251103,0.04256,0.00445221005876565,0.166354552375647
"Q5VZK9",0.107914093297465,0.09788,0.0540130911266322,0.286161502293675
"Q5VZL5",0.0985466925071186,0.07234,0.0224596338638106,0.457055874248778
"Q5VZM2",0.268750469166852,0.48234,0.224500596231623,0.247654722861456
"Q5VZP5",0.114594740564901,0.06508,0.0266266692121829,0.277119173903591
"Q5VZQ5",0.022964757218895,0.03112,0.0176292659821204,0.156193244265018
"Q5VZR2",0.0276417857207035,0.0085,0.00614140432140444,0.139374557852644
"Q5VZR4",0.0722897514481543,0.16594,0.0471867124225938,0.155940954935261
"Q5VZT2",0.0161968120408137,0.04036,0.0515309606029424,0.156881109637902
"Q5VZV1",0.129325601431943,0.30944,0.0748267831505427,0.265653141571264
"Q5VZY2",0.290923734758394,0.16212,0.241513444062228,0.225061337248681
"Q5W041",0.0390657354018103,0.04974,0.0102867126206467,0.125594819977143
"Q5W064",0.139986824783954,0.17834,0.131366074985419,0.181596940465507
"Q5W0A0",0.0367375421622063,0.05446,0.0457117200412012,0.176040469626114
"Q5W0B1",0.0292923839599127,0.06876,0.0235855453152708,0.164325374442843
"Q5W0B7",0.073533921094571,0.0496,0.0171156642357374,0.166128740030212
"Q5W0N0",0.0341312335013974,0.0465,0.0143637969641446,0.14424578036192
"Q5W0Q7",0.0564484294156025,0.06188,0.00884687725504452,0.169145644917609
"Q5W0U4",0.0462146910769539,0.13584,0.00573236055926068,0.257948390175426
"Q5W0V3",0.0200408949318001,0.00696,0.00178706214973249,0.137053257781398
"Q5W0Z9",0.354220044491881,0.18938,0.331488376665181,0.216177311730781
"Q5W111",0.0318680721623974,0.02114,0.0045275430446332,0.133590529030189
"Q5W150",0.0283170126504687,0.08036,0.0741719813245456,0.119237265680793
"Q5W186",0.0561636134971962,0.08244,0.0244282042360967,0.228927715794993
"Q5W188",0.0671985131706841,0.07214,0.0655060806481222,0.168959000778143
"Q5W5W9",0.0349253703061484,0.05674,0.0457646784324167,0.216636869447054
"Q5W5X9",0.0241775985841269,0.01376,0.00356189286355664,0.119094886170447
"Q5XG85",0.0348358555661089,0.09414,0.0718062956898958,0.142668551058065
"Q5XG87",0.268972547117521,0.38914,0.0998620128675921,0.367994331684774
"Q5XG92",0.0552012542814421,0.08568,0.0145980104278656,0.18520801929554
"Q5XG99",0.0363766347002006,0.01854,0.00567982908390605,0.118754226184262
"Q5XKE5",0.240449730715225,0.06496,0.103095016524054,0.142524668551811
"Q5XKK7",0.0188693811380066,0.03018,0.00587449353036808,0.119740372714848
"Q5XKL5",0.0195387328713135,0.02798,0.00182960329250688,0.165522617232135
"Q5XKP0",0.0416883504508865,0.07208,0.0220826832165529,0.159147308239123
"Q5XKR4",0.073088481644711,0.10076,0.050158018121689,0.16818571062887
"Q5XKR9",0.0470234315078964,0.03518,0.0695497959269895,0.142704619716365
"Q5XLA6",0.0399220714334365,0.22304,0.0160176808310212,0.185238452824204
"Q5XPI4",0.181847439731659,0.24714,0.107270915893915,0.256965707398144
"Q5XUX0",0.253291333773138,0.23818,0.135985087561276,0.245709942305742
"Q5XUX1",0.143999666318594,0.15646,0.078019005395985,0.183739614416905
"Q5XX13",0.0640341822059574,0.04486,0.00948204410697185,0.224934850382782
"Q5XXA6",0.361288776534595,0.36036,0.493355626266687,0.633208105747433
"Q5Y7A7",0.0535953967860256,0.16214,0.0614967275457156,0.160113094870499
"Q5YKI7",0.0315188611788895,0.03104,0.0123908843060483,0.142830439402475
"Q5ZPR3",0.293399648616975,0.46708,0.209361915631895,0.263599604217472
"Q60I27",0.0712028100087411,0.05782,0.0107337443997919,0.387423808131815
"Q629K1",0.0069895144400611,0.07402,0.185331462142708,0.118966295446131
"Q63HK3",0.0393110050570859,0.03912,0.0068660303943216,0.289834647124369
"Q63HK5",0.0286782751577309,0.03254,0.00657905790289644,0.204500990232837
"Q63HM1",0.0753865680516758,0.03058,0.0100231821387512,0.189796188312255
"Q63HM2",0.112841418843511,0.11966,0.116465288092935,0.198185014428074
"Q63HM9",0.0475638001939692,0.04362,0.00713094080561484,0.254546148822339
"Q63HN1",0.0176593634786435,0.02446,0.03808327974431,0.17148911144405
"Q63HN8",0.342953242993121,0.29836,0.311805194425181,0.788463262123895
"Q63HQ0",0.0636069149226236,0.03048,0.011213422334016,0.181185738953384
"Q63HQ2",0.13679340736808,0.07006,0.0390935645867506,0.316041685412609
"Q63HR2",0.282859031545107,0.2139,0.235075452370002,0.756306218467596
"Q63ZE4",0.160334473033512,0.06584,0.047576395556501,0.181545003079512
"Q63ZY3",0.0735711407730186,0.05634,0.0170079280598448,0.180298937541098
"Q63ZY6",0.0353320294520775,0.04938,0.0418402911572093,0.128586874263244
"Q641Q2",0.0201182537797062,0.06266,0.0733721548330643,0.168506794594139
"Q641Q3",0.0927891237882892,0.07768,0.0269332449035812,0.311537105185097
"Q643R3",0.157102261843785,0.13488,0.0635984485795299,0.193313731092961
"Q64ET8",0.0280646346944006,0.04006,0.0119678821098689,0.119088384997931
"Q64LD2",0.0255615090528861,0.05182,0.005793731078675,0.172418999536585
"Q658K8",0.0373286198290327,0.03828,0.0283887497647676,0.118780712014174
"Q658L1",0.0336441287207531,0.0162,0.0113931604615135,0.169253348657496
"Q658N2",0.0313687419144737,0.01274,0.00354750888239076,0.175332226178141
