"ensembl_gene_id","external_gene_name","description","gene_biotype","cluster","betweenness","degree_centrality","prize","type"
"ENSG00000126777","KTN1","kinectin 1 ","protein_coding","1",723,2,38,"Steiner"
"ENSG00000127084","FGD3","FYVE, RhoGEF and PH domain containing 3 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000127252","PLAAT1","phospholipase A and acyltransferase 1 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000127418","FGFRL1","fibroblast growth factor receptor like 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000127530","OR7C1","olfactory receptor family 7 subfamily C member 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000127554","GFER","growth factor, augmenter of liver regeneration ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000127774","EMC6","ER membrane protein complex subunit 6 ","protein_coding","1",12632,2,50,"Terminal"
"ENSG00000127922","SEM1","SEM1 26S proteasome subunit ","protein_coding","1",12630,2,7,"Steiner"
"ENSG00000128039","SRD5A3","steroid 5 alpha-reductase 3 ","protein_coding","10",0,2,50,"Terminal"
"ENSG00000128050","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase ","protein_coding","1",18945,2,50,"Terminal"
"ENSG00000128394","APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000128564","VGF","VGF nerve growth factor inducible ","protein_coding","1",11,2,50,"Terminal"
"ENSG00000128886","ELL3","elongation factor for RNA polymerase II 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000128944","KNSTRN","kinetochore localized astrin (SPAG5) binding protein ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000129003","VPS13C","vacuolar protein sorting 13 homolog C ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000129009","ISLR","immunoglobulin superfamily containing leucine rich repeat ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000129038","LOXL1","lysyl oxidase like 1 ","protein_coding","1",58,2,50,"Terminal"
"ENSG00000129152","MYOD1","myogenic differentiation 1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000129159","KCNC1","potassium voltage-gated channel subfamily C member 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000129173","E2F8","E2F transcription factor 8 ","protein_coding","1",356,2,50,"Terminal"
"ENSG00000129295","DNAAF11","dynein axonemal assembly factor 11 ","protein_coding","1",6,2,50,"Terminal"
"ENSG00000129317","PUS7L","pseudouridine synthase 7 like ","protein_coding","1",595,2,1,"Steiner"
"ENSG00000129437","KLK14","kallikrein related peptidase 14 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000129455","KLK8","kallikrein related peptidase 8 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000129521","EGLN3","egl-9 family hypoxia inducible factor 3 ","protein_coding","1",23,2,50,"Terminal"
"ENSG00000129654","FOXJ1","forkhead box J1 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000129680","MAP7D3","MAP7 domain containing 3 ","protein_coding","1",28106,2,50,"Terminal"
"ENSG00000130147","SH3BP4","SH3 domain binding protein 4 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130159","ECSIT","ECSIT signaling integrator ","protein_coding","1",22,2,50,"Steiner"
"ENSG00000130173","ANGPTL8","angiopoietin like 8 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000130226","DPP6","dipeptidyl peptidase like 6 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130303","BST2","bone marrow stromal cell antigen 2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130304","SLC27A1","solute carrier family 27 member 1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000130307","USHBP1","USH1 protein network component harmonin binding protein 1 ","protein_coding","1",3342,2,50,"Terminal"
"ENSG00000130338","TULP4","TUB like protein 4 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130522","JUND","JunD proto-oncogene, AP-1 transcription factor subunit ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130528","HRC","histidine rich calcium binding protein ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130545","CRB3","crumbs cell polarity complex component 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130595","TNNT3","troponin T3, fast skeletal type ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130643","CALY","calcyon neuron specific vesicular protein ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000130653","PNPLA7","patatin like phospholipase domain containing 7 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130700","GATA5","GATA binding protein 5 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000130755","GMFG","glia maturation factor gamma ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130770","ATP5IF1","ATP synthase inhibitory factor subunit 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130772","MED18","mediator complex subunit 18 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130829","DUSP9","dual specificity phosphatase 9 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000130956","HABP4","hyaluronan binding protein 4 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000130988","RGN","regucalcin ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131055","COX4I2","cytochrome c oxidase subunit 4I2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131096","PYY","peptide YY ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131153","GINS2","GINS complex subunit 2 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000131203","IDO1","indoleamine 2,3-dioxygenase 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131238","PPT1","palmitoyl-protein thioesterase 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131269","ABCB7","ATP binding cassette subfamily B member 7 ","protein_coding","1",6317,2,29,"Steiner"
"ENSG00000131370","SH3BP5","SH3 domain binding protein 5 ","protein_coding","1",6316,2,50,"Terminal"
"ENSG00000131650","KREMEN2","kringle containing transmembrane protein 2 ","protein_coding","1",5,2,50,"Terminal"
"ENSG00000131771","PPP1R1B","protein phosphatase 1 regulatory inhibitor subunit 1B ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000131791","PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2 ","protein_coding","1",6320,2,9,"Steiner"
"ENSG00000131979","GCH1","GTP cyclohydrolase 1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000132356","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1 ","protein_coding","1",58053,2,1,"Steiner"
"ENSG00000132361","CLUH","clustered mitochondria homolog ","protein_coding","1",0,2,28,"Steiner"
"ENSG00000132383","RPA1","replication protein A1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000132464","ENAM","enamelin ","protein_coding","1",12009,2,4,"Steiner"
"ENSG00000132518","GUCY2D","guanylate cyclase 2D, retinal ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000132530","XAF1","XIAP associated factor 1 ","protein_coding","1",3,2,50,"Terminal"
"ENSG00000132570","PCBD2","pterin-4 alpha-carbinolamine dehydratase 2 ","protein_coding","1",4550,2,50,"Terminal"
"ENSG00000132744","ACY3","aminoacylase 3 ","protein_coding","1",177,2,50,"Terminal"
"ENSG00000132749","TESMIN","testis expressed metallothionein like protein ","protein_coding","1",22,2,50,"Terminal"
"ENSG00000133019","CHRM3","cholinergic receptor muscarinic 3 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000133020","MYH8","myosin heavy chain 8 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000133106","EPSTI1","epithelial stromal interaction 1 ","protein_coding","1",1,2,50,"Terminal"
"ENSG00000133135","RNF128","ring finger protein 128 ","protein_coding","1",6174,2,50,"Terminal"
"ENSG00000133256","PDE6B","phosphodiesterase 6B ","protein_coding","1",12632,2,50,"Terminal"
"ENSG00000133328","PLAAT2","phospholipase A and acyltransferase 2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000133665","DYDC2","DPY30 domain containing 2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000133742","CA1","carbonic anhydrase 1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000133858","ZFC3H1","zinc finger C3H1-type containing ","protein_coding","1",13095,2,2,"Steiner"
"ENSG00000134030","CTIF","cap binding complex dependent translation initiation factor ","protein_coding","1",18,2,50,"Terminal"
"ENSG00000134072","CAMK1","calcium/calmodulin dependent protein kinase I ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134183","GNAT2","G protein subunit alpha transducin 2 ","protein_coding","1",18945,2,50,"Steiner"
"ENSG00000134207","SYT6","synaptotagmin 6 ","protein_coding","1",9,2,50,"Terminal"
"ENSG00000134215","VAV3","vav guanine nucleotide exchange factor 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134222","PSRC1","proline and serine rich coiled-coil 1 ","protein_coding","1",15993,2,50,"Terminal"
"ENSG00000134240","HMGCS2","3-hydroxy-3-methylglutaryl-CoA synthase 2 ","protein_coding","1",12632,2,50,"Terminal"
"ENSG00000134247","PTGFRN","prostaglandin F2 receptor inhibitor ","protein_coding","1",6260,2,50,"Terminal"
"ENSG00000134258","VTCN1","V-set domain containing T cell activation inhibitor 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134262","AP4B1","adaptor related protein complex 4 subunit beta 1 ","protein_coding","1",11,2,48,"Steiner"
"ENSG00000134326","CMPK2","cytidine/uridine monophosphate kinase 2 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000134352","IL6ST","interleukin 6 cytokine family signal transducer ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000134452","FBH1","F-box DNA helicase 1 ","protein_coding","1",0,2,9,"Steiner"
"ENSG00000134453","RBM17","RNA binding motif protein 17 ","protein_coding","1",0,2,44,"Steiner"
"ENSG00000134470","IL15RA","interleukin 15 receptor subunit alpha ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134531","EMP1","epithelial membrane protein 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134551","PRH2","proline rich protein HaeIII subfamily 2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134571","MYBPC3","myosin binding protein C3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134757","DSG3","desmoglein 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134758","RNF138","ring finger protein 138 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000134759","ELP2","elongator acetyltransferase complex subunit 2 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134760","DSG1","desmoglein 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134812","CBLIF","cobalamin binding intrinsic factor ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000134817","APLNR","apelin receptor ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000134851","TMEM165","transmembrane protein 165 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000134873","CLDN10","claudin 10 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000134884","ARGLU1","arginine and glutamate rich 1 ","protein_coding","1",270,2,50,"Terminal"
"ENSG00000135002","RFK","riboflavin kinase ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000135127","BICDL1","BICD family like cargo adaptor 1 ","protein_coding","1",6303,2,50,"Terminal"
"ENSG00000135298","ADGRB3","adhesion G protein-coupled receptor B3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135324","MRAP2","melanocortin 2 receptor accessory protein 2 ","protein_coding","1",12631,2,6,"Steiner"
"ENSG00000135426","TESPA1","thymocyte expressed, positive selection associated 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135473","PAN2","poly(A) specific ribonuclease subunit PAN2 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000135476","ESPL1","extra spindle pole bodies like 1, separase ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135503","ACVR1B","activin A receptor type 1B ","protein_coding","1",0,2,37,"Steiner"
"ENSG00000135604","STX11","syntaxin 11 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135655","USP15","ubiquitin specific peptidase 15 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000135740","SLC9A5","solute carrier family 9 member A5 ","protein_coding","1",12,2,50,"Terminal"
"ENSG00000135773","CAPN9","calpain 9 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135824","RGS8","regulator of G protein signaling 8 ","protein_coding","1",2,2,50,"Terminal"
"ENSG00000135835","KIAA1614","KIAA1614 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000135837","CEP350","centrosomal protein 350 ","protein_coding","1",6317,2,21,"Steiner"
"ENSG00000135898","GPR55","G protein-coupled receptor 55 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000135917","SLC19A3","solute carrier family 19 member 3 ","protein_coding","1",12,2,50,"Terminal"
"ENSG00000136003","ISCU","iron-sulfur cluster assembly enzyme ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000136040","PLXNC1","plexin C1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136159","NUDT15","nudix hydrolase 15 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000136160","EDNRB","endothelin receptor type B ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136167","LCP1","lymphocyte cytosolic protein 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136261","BZW2","basic leucine zipper and W2 domains 2 ","protein_coding","1",180,2,50,"Terminal"
"ENSG00000136279","DBNL","drebrin like ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000136457","CHAD","chondroadherin ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136573","BLK","BLK proto-oncogene, Src family tyrosine kinase ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136574","GATA4","GATA binding protein 4 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136603","SKIL","SKI like proto-oncogene ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000136770","DNAJC1","DnaJ heat shock protein family (Hsp40) member C1 ","protein_coding","1",18495,2,50,"Terminal"
"ENSG00000136908","DPM2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000136999","CCN3","cellular communication network factor 3 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000137070","IL11RA","interleukin 11 receptor subunit alpha ","protein_coding","1",12,2,50,"Terminal"
"ENSG00000137124","ALDH1B1","aldehyde dehydrogenase 1 family member B1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137142","IGFBPL1","insulin like growth factor binding protein like 1 ","protein_coding","1",48,2,50,"Terminal"
"ENSG00000137166","FOXP4","forkhead box P4 ","protein_coding","1",2248,2,50,"Terminal"
"ENSG00000137193","PIM1","Pim-1 proto-oncogene, serine/threonine kinase ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137225","CAPN11","calpain 11 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137392","CLPS","colipase ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137411","VARS2","valyl-tRNA synthetase 2, mitochondrial ","protein_coding","1",6,2,50,"Terminal"
"ENSG00000137434","C6orf52","chromosome 6 open reading frame 52 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137440","FGFBP1","fibroblast growth factor binding protein 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137504","CREBZF","CREB/ATF bZIP transcription factor ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137575","SDCBP","syndecan binding protein ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000137714","FDX1","ferredoxin 1 ","protein_coding","1",6300,2,10,"Steiner"
"ENSG00000137745","MMP13","matrix metallopeptidase 13 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000137764","MAP2K5","mitogen-activated protein kinase kinase 5 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000137843","PAK6","p21 (RAC1) activated kinase 6 ","protein_coding","1",6316,2,50,"Terminal"
"ENSG00000137975","CLCA2","chloride channel accessory 2 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000138079","SLC3A1","solute carrier family 3 member 1 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000138115","CYP2C8","cytochrome P450 family 2 subfamily C member 8 ","protein_coding","1",12632,2,50,"Steiner"
"ENSG00000138356","AOX1","aldehyde oxidase 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138398","PPIG","peptidylprolyl isomerase G ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000138430","OLA1","Obg like ATPase 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138443","ABI2","abl interactor 2 ","protein_coding","1",25283,2,7,"Steiner"
"ENSG00000138496","PARP9","poly(ADP-ribose) polymerase family member 9 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138622","HCN4","hyperpolarization activated cyclic nucleotide gated potassium channel 4 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000138640","FAM13A","family with sequence similarity 13 member A ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138642","HERC6","HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138688","BLTP1","bridge-like lipid transfer protein family member 1 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000138738","PRDM5","PR/SET domain 5 ","protein_coding","1",6317,2,50,"Terminal"
"ENSG00000138755","CXCL9","C-X-C motif chemokine ligand 9 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138767","CNOT6L","CCR4-NOT transcription complex subunit 6 like ","protein_coding","1",274593,2,3,"Steiner"
"ENSG00000138771","SHROOM3","shroom family member 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000138829","FBN2","fibrillin 2 ","protein_coding","1",342,2,50,"Terminal"
"ENSG00000138835","RGS3","regulator of G protein signaling 3 ","protein_coding","1",20831,2,1,"Steiner"
"ENSG00000139044","B4GALNT3","beta-1,4-N-acetyl-galactosaminyltransferase 3 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139197","PEX5","peroxisomal biogenesis factor 5 ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000139437","TCHP","trichoplein keratin filament binding ","protein_coding","1",6317,2,50,"Steiner"
"ENSG00000139567","ACVRL1","activin A receptor like type 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139597","N4BP2L1","NEDD4 binding protein 2 like 1 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139625","MAP3K12","mitogen-activated protein kinase kinase kinase 12 ","protein_coding","1",6392,2,50,"Terminal"
"ENSG00000139626","ITGB7","integrin subunit beta 7 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139629","GALNT6","polypeptide N-acetylgalactosaminyltransferase 6 ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139631","CSAD","cysteine sulfinic acid decarboxylase ","protein_coding","1",0,2,50,"Terminal"
"ENSG00000139636","LMBR1L","limb development membrane protein 1 like ","protein_coding","1",6,2,50,"Terminal"
