"gene","p.fisher","q.fisher"
"NPM2",NA,NA
"NPM3",NA,NA
"NPNT",NA,NA
"NPPA",NA,NA
"NPPB",NA,NA
"NPPC",NA,NA
"NPR1",NA,NA
"NPR2",NA,NA
"NPR3",NA,NA
"NPRL2",NA,NA
"NPRL3",NA,NA
"NPS",NA,NA
"NPSR1",NA,NA
"NPTN",NA,NA
"NPTX1",NA,NA
"NPTX2",NA,NA
"NPTXR",NA,NA
"NPVF",NA,NA
"NPW",NA,NA
"NPY",NA,NA
"NPY1R",NA,NA
"NPY2R",NA,NA
"NPY5R",NA,NA
"NQO1",NA,NA
"NQO2",NA,NA
"NR0B1",NA,NA
"NR0B2",NA,NA
"NR1D1",NA,NA
"NR1D2",NA,NA
"NR1H2",NA,NA
"NR1H3",NA,NA
"NR1H4",NA,NA
"NR1I2",NA,NA
"NR1I3",NA,NA
"NR2C1",NA,NA
"NR2C2",NA,NA
"NR2C2AP",NA,NA
"NR2E1",NA,NA
"NR2E3",NA,NA
"NR2F1",NA,NA
"NR2F2",NA,NA
"NR2F6",NA,NA
"NR3C1",NA,NA
"NR3C2",NA,NA
"NR4A1",NA,NA
"NR4A2",NA,NA
"NR4A3",NA,NA
"NR5A1",NA,NA
"NR5A2",NA,NA
"NR6A1",NA,NA
"NRAP",NA,NA
"NRARP",NA,NA
"NRAS",NA,NA
"NRBF2",NA,NA
"NRBP1",NA,NA
"NRBP2",NA,NA
"NRCAM",NA,NA
"NRD1",NA,NA
"NRF1",NA,NA
"NRG1",NA,NA
"NRG2",NA,NA
"NRG3",NA,NA
"NRG4",NA,NA
"NRGN",NA,NA
"NRIP1",NA,NA
"NRIP2",NA,NA
"NRIP3",NA,NA
"NRK",NA,NA
"NRL",NA,NA
"NRM",NA,NA
"NRN1",NA,NA
"NRN1L",NA,NA
"NRP1",NA,NA
"NRP2",NA,NA
"NRSN1",NA,NA
"NRSN2",NA,NA
"NRTN",NA,NA
"NRXN1",NA,NA
"NRXN2",NA,NA
"NRXN3",NA,NA
"NSA2",NA,NA
"NSD1",NA,NA
"NSDHL",NA,NA
"NSF",NA,NA
"NSFL1C",NA,NA
"NSL1",NA,NA
"NSMAF",NA,NA
"NSMCE1",NA,NA
"NSMCE2",NA,NA
"NSMCE4A",NA,NA
"NSUN2",NA,NA
"NSUN3",NA,NA
"NSUN4",NA,NA
"NSUN5",NA,NA
"NSUN6",NA,NA
"NSUN7",NA,NA
"NT5C",NA,NA
"NT5C1A",NA,NA
"NT5C1B",NA,NA
"NT5C2",NA,NA
"NT5C3",NA,NA
"NT5C3L",NA,NA
"NT5DC1",NA,NA
"NT5DC2",NA,NA
"NT5DC3",NA,NA
"NT5E",NA,NA
"NT5M",NA,NA
"NTAN1",NA,NA
"NTF3",NA,NA
"NTF4",NA,NA
"NTHL1",NA,NA
"NTM",NA,NA
"NTN1",NA,NA
"NTN3",NA,NA
"NTN4",NA,NA
"NTN5",NA,NA
"NTNG1",NA,NA
"NTNG2",NA,NA
"NTRK1",NA,NA
"NTRK2",NA,NA
"NTRK3",NA,NA
"NTS",NA,NA
"NTSR1",NA,NA
"NTSR2",NA,NA
"NUAK1",NA,NA
"NUAK2",NA,NA
"NUB1",NA,NA
"NUBP1",NA,NA
"NUBP2",NA,NA
"NUBPL",NA,NA
"NUCB1",NA,NA
"NUCB2",NA,NA
"NUCKS1",NA,NA
"NUDC",NA,NA
"NUDCD1",NA,NA
"NUDCD2",NA,NA
"NUDCD3",NA,NA
"NUDT1",NA,NA
"NUDT10",NA,NA
"NUDT11",NA,NA
"NUDT12",NA,NA
"NUDT13",NA,NA
"NUDT14",NA,NA
"NUDT15",NA,NA
"NUDT16",NA,NA
"NUDT16L1",NA,NA
"NUDT17",NA,NA
"NUDT18",NA,NA
"NUDT19",NA,NA
"NUDT2",NA,NA
"NUDT21",NA,NA
"NUDT22",NA,NA
"NUDT3",NA,NA
"NUDT4",NA,NA
"NUDT5",NA,NA
"NUDT6",NA,NA
"NUDT7",NA,NA
"NUDT8",NA,NA
"NUDT9",NA,NA
"NUF2",NA,NA
"NUFIP1",NA,NA
"NUFIP2",NA,NA
"NUMA1",NA,NA
"NUMB",NA,NA
"NUMBL",NA,NA
"NUP107",NA,NA
"NUP133",NA,NA
"NUP153",NA,NA
"NUP155",NA,NA
"NUP160",NA,NA
"NUP188",NA,NA
"NUP205",NA,NA
"NUP210",NA,NA
"NUP210L",NA,NA
"NUP214",NA,NA
"NUP35",NA,NA
"NUP37",NA,NA
"NUP43",NA,NA
"NUP50",NA,NA
"NUP54",NA,NA
"NUP62",NA,NA
"NUP62CL",NA,NA
"NUP85",NA,NA
"NUP88",NA,NA
"NUP93",NA,NA
"NUP98",NA,NA
"NUPL1",NA,NA
"NUPL2",NA,NA
"NUPR1",NA,NA
"NUS1",NA,NA
"NUSAP1",NA,NA
"NUTF2",NA,NA
"NVL",NA,NA
"NWD1",NA,NA
"NXF1",NA,NA
"NXF2",NA,NA
"NXF2B",NA,NA
"NXF3",NA,NA
"NXF5",NA,NA
"NXN",NA,NA
"NXNL1",NA,NA
"NXNL2",NA,NA
"NXPH1",NA,NA
"NXPH2",NA,NA
"NXPH3",NA,NA
"NXPH4",NA,NA
"NXT1",NA,NA
"NXT2",NA,NA
"NYNRIN",NA,NA
"NYX",NA,NA
"OAF",NA,NA
"OAS1",NA,NA
"OAS2",NA,NA
"OAS3",NA,NA
"OASL",NA,NA
"OAT",NA,NA
"OAZ1",NA,NA
"OAZ2",NA,NA
"OAZ3",NA,NA
"OBFC1",NA,NA
"OBFC2A",NA,NA
"OBFC2B",NA,NA
"OBP2A",NA,NA
"OBP2B",NA,NA
"OBSCN",NA,NA
"OBSL1",NA,NA
"OC90",NA,NA
"OCA2",NA,NA
"OCEL1",NA,NA
"OCIAD1",NA,NA
"OCIAD2",NA,NA
"OCLM",NA,NA
"OCLN",NA,NA
"OCM",NA,NA
"OCM2",NA,NA
"OCRL",NA,NA
"ODAM",NA,NA
"ODC1",NA,NA
"ODF1",NA,NA
"ODF2",NA,NA
"ODF2L",NA,NA
"ODF3",NA,NA
"ODF3B",NA,NA
"ODF3L1",NA,NA
"ODF3L2",NA,NA
"ODF4",NA,NA
"ODZ1",NA,NA
"ODZ2",NA,NA
"ODZ3",NA,NA
"ODZ4",NA,NA
"OFD1",NA,NA
"OGDH",NA,NA
"OGDHL",NA,NA
"OGFOD1",NA,NA
"OGFOD2",NA,NA
"OGFR",NA,NA
"OGFRL1",NA,NA
"OGG1",NA,NA
"OGN",NA,NA
"OGT",NA,NA
"OIP5",NA,NA
"OIT3",NA,NA
"OLA1",NA,NA
"OLAH",NA,NA
"OLFM1",NA,NA
"OLFM2",NA,NA
"OLFM3",NA,NA
"OLFM4",NA,NA
"OLFML1",NA,NA
"OLFML2A",NA,NA
"OLFML2B",NA,NA
"OLFML3",NA,NA
"OLIG1",NA,NA
"OLIG2",NA,NA
"OLIG3",NA,NA
"OLR1",NA,NA
"OMA1",NA,NA
"OMD",NA,NA
"OMG",NA,NA
"OMP",NA,NA
"ONECUT1",NA,NA
"ONECUT2",NA,NA
"ONECUT3",NA,NA
"OOEP",NA,NA
"OPA1",NA,NA
"OPA3",NA,NA
"OPALIN",NA,NA
"OPCML",NA,NA
"OPHN1",NA,NA
"OPLAH",NA,NA
"OPN1LW",NA,NA
"OPN1MW",NA,NA
"OPN1MW2",NA,NA
"OPN1SW",NA,NA
"OPN3",NA,NA
"OPN4",NA,NA
"OPN5",NA,NA
"OPRD1",NA,NA
"OPRK1",NA,NA
"OPRL1",NA,NA
"OPRM1",NA,NA
"OPTC",NA,NA
"OPTN",NA,NA
"OR10A2",NA,NA
"OR10A3",NA,NA
"OR10A4",NA,NA
"OR10A5",NA,NA
"OR10A6",NA,NA
"OR10A7",NA,NA
"OR10AD1",NA,NA
"OR10AG1",NA,NA
"OR10C1",NA,NA
"OR10G2",NA,NA
"OR10G3",NA,NA
"OR10G4",NA,NA
"OR10G7",NA,NA
"OR10G8",NA,NA
"OR10G9",NA,NA
"OR10H1",NA,NA
"OR10H2",NA,NA
"OR10H3",NA,NA
"OR10H4",NA,NA
"OR10H5",NA,NA
"OR10J1",NA,NA
"OR10J3",NA,NA
"OR10J5",NA,NA
"OR10K1",NA,NA
"OR10K2",NA,NA
"OR10P1",NA,NA
"OR10Q1",NA,NA
"OR10R2",NA,NA
"OR10S1",NA,NA
"OR10T2",NA,NA
"OR10V1",NA,NA
"OR10W1",NA,NA
"OR10X1",NA,NA
"OR10Z1",NA,NA
"OR11A1",NA,NA
"OR11G2",NA,NA
"OR11H1",NA,NA
"OR11H12",NA,NA
"OR11H4",NA,NA
"OR11H6",NA,NA
"OR11L1",NA,NA
"OR12D2",NA,NA
"OR12D3",NA,NA
"OR13A1",NA,NA
"OR13C2",NA,NA
"OR13C3",NA,NA
"OR13C4",NA,NA
"OR13C5",NA,NA
"OR13C8",NA,NA
"OR13C9",NA,NA
"OR13D1",NA,NA
"OR13F1",NA,NA
"OR13G1",NA,NA
"OR13H1",NA,NA
"OR13J1",NA,NA
"OR14A16",NA,NA
"OR14C36",NA,NA
"OR14I1",NA,NA
"OR14J1",NA,NA
"OR1A1",NA,NA
"OR1A2",NA,NA
"OR1B1",NA,NA
"OR1C1",NA,NA
"OR1D2",NA,NA
"OR1E1",NA,NA
"OR1E2",NA,NA
"OR1F1",NA,NA
"OR1G1",NA,NA
"OR1I1",NA,NA
"OR1J1",NA,NA
"OR1J2",NA,NA
"OR1J4",NA,NA
"OR1K1",NA,NA
"OR1L1",NA,NA
"OR1L3",NA,NA
"OR1L4",NA,NA
"OR1L6",NA,NA
"OR1L8",NA,NA
"OR1M1",NA,NA
"OR1N1",NA,NA
"OR1N2",NA,NA
"OR1Q1",NA,NA
"OR1S1",NA,NA
"OR1S2",NA,NA
"OR2A1",NA,NA
"OR2A12",NA,NA
"OR2A14",NA,NA
"OR2A2",NA,NA
"OR2A25",NA,NA
"OR2A4",NA,NA
"OR2A42",NA,NA
"OR2A5",NA,NA
"OR2A7",NA,NA
"OR2AE1",NA,NA
"OR2AG1",NA,NA
"OR2AG2",NA,NA
"OR2AK2",NA,NA
"OR2AT4",NA,NA
"OR2B11",NA,NA
"OR2B2",NA,NA
"OR2B3",NA,NA
"OR2B6",NA,NA
"OR2C1",NA,NA
"OR2C3",NA,NA
"OR2D2",NA,NA
"OR2D3",NA,NA
"OR2F1",NA,NA
"OR2F2",NA,NA
"OR2G2",NA,NA
"OR2G3",NA,NA
"OR2G6",NA,NA
"OR2H1",NA,NA
"OR2H2",NA,NA
"OR2J2",NA,NA
"OR2J3",NA,NA
"OR2K2",NA,NA
"OR2L13",NA,NA
"OR2L2",NA,NA
"OR2L3",NA,NA
"OR2L8",NA,NA
"OR2M2",NA,NA
"OR2M3",NA,NA
"OR2M4",NA,NA
"OR2M5",NA,NA
"OR2M7",NA,NA
"OR2S2",NA,NA
"OR2T1",NA,NA
"OR2T10",NA,NA
"OR2T11",NA,NA
"OR2T12",NA,NA
"OR2T2",NA,NA
"OR2T27",NA,NA
"OR2T29",NA,NA
"OR2T3",NA,NA
"OR2T33",NA,NA
"OR2T34",NA,NA
"OR2T35",NA,NA
"OR2T4",NA,NA
"OR2T5",NA,NA
"OR2T6",NA,NA
"OR2T8",NA,NA
"OR2V2",NA,NA
"OR2W1",NA,NA
"OR2W3",NA,NA
"OR2W5",NA,NA
"OR2Y1",NA,NA
"OR2Z1",NA,NA
"OR3A1",NA,NA
"OR3A2",NA,NA
"OR3A3",NA,NA
"OR4A15",NA,NA
"OR4A16",NA,NA
"OR4A47",NA,NA
"OR4A5",NA,NA
"OR4B1",NA,NA
"OR4C11",NA,NA
"OR4C12",NA,NA
"OR4C13",NA,NA
"OR4C15",NA,NA
"OR4C16",NA,NA
"OR4C3",NA,NA
"OR4C45",NA,NA
"OR4C46",NA,NA
"OR4C6",NA,NA
"OR4D1",NA,NA
"OR4D10",NA,NA
"OR4D11",NA,NA
"OR4D2",NA,NA
"OR4D5",NA,NA
"OR4D6",NA,NA
"OR4D9",NA,NA
"OR4E2",NA,NA
"OR4F15",NA,NA
"OR4F16",NA,NA
"OR4F17",NA,NA
"OR4F21",NA,NA
"OR4F29",NA,NA
"OR4F3",NA,NA
"OR4F4",NA,NA
"OR4F5",NA,NA
"OR4F6",NA,NA
"OR4K1",NA,NA
"OR4K13",NA,NA
"OR4K14",NA,NA
"OR4K15",NA,NA
"OR4K17",NA,NA
"OR4K2",NA,NA
"OR4K5",NA,NA
"OR4L1",NA,NA
"OR4M1",NA,NA
"OR4M2",NA,NA
"OR4N2",NA,NA
"OR4N4",NA,NA
"OR4N5",NA,NA
"OR4P4",NA,NA
"OR4Q3",NA,NA
"OR4S1",NA,NA
"OR4S2",NA,NA
"OR4X1",NA,NA
"OR4X2",NA,NA
"OR51A2",NA,NA
"OR51A4",NA,NA
"OR51A7",NA,NA
"OR51B2",NA,NA
"OR51B4",NA,NA
"OR51B5",NA,NA
"OR51B6",NA,NA
"OR51D1",NA,NA
"OR51E1",NA,NA
"OR51E2",NA,NA
"OR51F1",NA,NA
"OR51F2",NA,NA
"OR51G1",NA,NA
"OR51G2",NA,NA
"OR51I1",NA,NA
"OR51I2",NA,NA
"OR51L1",NA,NA
"OR51M1",NA,NA
"OR51Q1",NA,NA
"OR51S1",NA,NA
"OR51T1",NA,NA
"OR51V1",NA,NA
"OR52A1",NA,NA
"OR52A4",NA,NA
"OR52A5",NA,NA
"OR52B2",NA,NA
"OR52B4",NA,NA
"OR52B6",NA,NA
"OR52D1",NA,NA
"OR52E2",NA,NA
"OR52E4",NA,NA
"OR52E6",NA,NA
"OR52E8",NA,NA
"OR52H1",NA,NA
"OR52I1",NA,NA
"OR52I2",NA,NA
"OR52J3",NA,NA
"OR52K1",NA,NA
"OR52K2",NA,NA
"OR52L1",NA,NA
"OR52M1",NA,NA
"OR52N1",NA,NA
"OR52N2",NA,NA
"OR52N4",NA,NA
"OR52N5",NA,NA
"OR52R1",NA,NA
"OR52W1",NA,NA
"OR56A1",NA,NA
"OR56A3",NA,NA
"OR56A4",NA,NA
"OR56A5",NA,NA
"OR56B1",NA,NA
"OR56B4",NA,NA
"OR5A1",NA,NA
"OR5A2",NA,NA
"OR5AC2",NA,NA
"OR5AK2",NA,NA
"OR5AN1",NA,NA
"OR5AP2",NA,NA
"OR5AR1",NA,NA
"OR5AS1",NA,NA
"OR5AU1",NA,NA
"OR5B12",NA,NA
"OR5B17",NA,NA
"OR5B2",NA,NA
"OR5B21",NA,NA
"OR5B3",NA,NA
"OR5C1",NA,NA
"OR5D13",NA,NA
"OR5D14",NA,NA
"OR5D16",NA,NA
"OR5D18",NA,NA
"OR5F1",NA,NA
"OR5H1",NA,NA
"OR5H14",NA,NA
"OR5H15",NA,NA
"OR5H2",NA,NA
"OR5H6",NA,NA
"OR5I1",NA,NA
"OR5J2",NA,NA
"OR5K1",NA,NA
"OR5K2",NA,NA
"OR5K3",NA,NA
"OR5K4",NA,NA
"OR5L1",NA,NA
"OR5L2",NA,NA
"OR5M1",NA,NA
"OR5M10",NA,NA
"OR5M11",NA,NA
"OR5M3",NA,NA
"OR5M8",NA,NA
"OR5M9",NA,NA
"OR5P2",NA,NA
"OR5P3",NA,NA
"OR5R1",NA,NA
"OR5T1",NA,NA
"OR5T2",NA,NA
"OR5T3",NA,NA
"OR5V1",NA,NA
"OR5W2",NA,NA
"OR6A2",NA,NA
"OR6B1",NA,NA
"OR6B2",NA,NA
"OR6B3",NA,NA
"OR6C1",NA,NA
"OR6C2",NA,NA
"OR6C3",NA,NA
"OR6C4",NA,NA
"OR6C6",NA,NA
"OR6C65",NA,NA
"OR6C68",NA,NA
"OR6C70",NA,NA
"OR6C74",NA,NA
"OR6C75",NA,NA
"OR6C76",NA,NA
"OR6F1",NA,NA
"OR6K2",NA,NA
"OR6K3",NA,NA
"OR6K6",NA,NA
"OR6M1",NA,NA
"OR6N1",NA,NA
"OR6N2",NA,NA
"OR6P1",NA,NA
"OR6Q1",NA,NA
"OR6S1",NA,NA
"OR6T1",NA,NA
"OR6V1",NA,NA
"OR6X1",NA,NA
"OR6Y1",NA,NA
"OR7A10",NA,NA
"OR7A17",NA,NA
"OR7A5",NA,NA
"OR7C1",NA,NA
"OR7C2",NA,NA
"OR7D2",NA,NA
"OR7D4",NA,NA
"OR7E24",NA,NA
"OR7G1",NA,NA
"OR7G2",NA,NA
"OR7G3",NA,NA
"OR8A1",NA,NA
"OR8B12",NA,NA
"OR8B2",NA,NA
"OR8B3",NA,NA
"OR8B4",NA,NA
"OR8B8",NA,NA
"OR8D1",NA,NA
"OR8D2",NA,NA
"OR8D4",NA,NA
"OR8G1",NA,NA
"OR8G2",NA,NA
"OR8G5",NA,NA
"OR8H1",NA,NA
"OR8H2",NA,NA
"OR8H3",NA,NA
"OR8I2",NA,NA
"OR8J1",NA,NA
"OR8J3",NA,NA
"OR8K1",NA,NA
"OR8K3",NA,NA
"OR8K5",NA,NA
"OR8S1",NA,NA
"OR8U8",NA,NA
"OR9A2",NA,NA
"OR9A4",NA,NA
"OR9G1",NA,NA
"OR9G4",NA,NA
"OR9G9",NA,NA
"OR9I1",NA,NA
"OR9K2",NA,NA
"OR9Q1",NA,NA
"OR9Q2",NA,NA
"ORAI1",NA,NA
"ORAI2",NA,NA
"ORAI3",NA,NA
"ORAOV1",NA,NA
"ORC1L",NA,NA
"ORC2L",NA,NA
"ORC3L",NA,NA
"ORC4L",NA,NA
"ORC5L",NA,NA
"ORC6L",NA,NA
"ORM1",NA,NA
"ORM2",NA,NA
"ORMDL1",NA,NA
"ORMDL2",NA,NA
"ORMDL3",NA,NA
"OS9",NA,NA
"OSBP",NA,NA
"OSBP2",NA,NA
"OSBPL10",NA,NA
"OSBPL11",NA,NA
"OSBPL1A",NA,NA
"OSBPL2",NA,NA
"OSBPL3",NA,NA
"OSBPL5",NA,NA
"OSBPL6",NA,NA
"OSBPL7",NA,NA
"OSBPL8",NA,NA
"OSBPL9",NA,NA
"OSCAR",NA,NA
"OSCP1",NA,NA
"OSGEP",NA,NA
"OSGEPL1",NA,NA
"OSGIN1",NA,NA
"OSGIN2",NA,NA
"OSM",NA,NA
"OSMR",NA,NA
"OSR1",NA,NA
"OSR2",NA,NA
"OST4",NA,NA
"OSTBETA",NA,NA
"OSTC",NA,NA
"OSTF1",NA,NA
"OSTM1",NA,NA
"OSTN",NA,NA
"OSTalpha",NA,NA
"OTC",NA,NA
"OTOA",NA,NA
"OTOF",NA,NA
"OTOL1",NA,NA
"OTOP1",NA,NA
"OTOP2",NA,NA
"OTOP3",NA,NA
"OTOR",NA,NA
"OTOS",NA,NA
"OTP",NA,NA
"OTUB1",NA,NA
"OTUB2",NA,NA
"OTUD1",NA,NA
"OTUD3",NA,NA
"OTUD4",NA,NA
"OTUD5",NA,NA
"OTUD6A",NA,NA
"OTUD6B",NA,NA
"OTUD7A",NA,NA
"OTUD7B",NA,NA
"OTX1",NA,NA
"OTX2",NA,NA
"OVCA2",NA,NA
"OVCH1",NA,NA
"OVCH2",NA,NA
"OVGP1",NA,NA
"OVOL1",NA,NA
"OVOL2",NA,NA
"OXA1L",NA,NA
"OXCT1",NA,NA
"OXCT2",NA,NA
"OXER1",NA,NA
"OXGR1",NA,NA
"OXNAD1",NA,NA
"OXR1",NA,NA
"OXSM",NA,NA
"OXSR1",NA,NA
"OXT",NA,NA
"OXTR",NA,NA
"P2RX1",NA,NA
"P2RX2",NA,NA
"P2RX3",NA,NA
"P2RX4",NA,NA
"P2RX5",NA,NA
"P2RX6",NA,NA
"P2RX7",NA,NA
"P2RY1",NA,NA
"P2RY10",NA,NA
"P2RY11",NA,NA
"P2RY12",NA,NA
"P2RY13",NA,NA
"P2RY14",NA,NA
"P2RY2",NA,NA
"P2RY4",NA,NA
"P2RY6",NA,NA
"P2RY8",NA,NA
"P4HA1",NA,NA
"P4HA2",NA,NA
"P4HA3",NA,NA
"P4HB",NA,NA
"P4HTM",NA,NA
"PA2G4",NA,NA
"PAAF1",NA,NA
"PABPC1",NA,NA
"PABPC1L",NA,NA
"PABPC1L2A",NA,NA
"PABPC1L2B",NA,NA
"PABPC3",NA,NA
"PABPC4",NA,NA
"PABPC4L",NA,NA
"PABPC5",NA,NA
"PABPN1",NA,NA
"PABPN1L",NA,NA
"PACRG",NA,NA
"PACRGL",NA,NA
"PACS1",NA,NA
"PACS2",NA,NA
"PACSIN1",NA,NA
"PACSIN2",NA,NA
"PACSIN3",NA,NA
"PADI1",NA,NA
"PADI2",NA,NA
"PADI3",NA,NA
"PADI4",NA,NA
"PADI6",NA,NA
"PAEP",NA,NA
"PAF1",NA,NA
"PAFAH1B1",NA,NA
"PAFAH1B2",NA,NA
"PAFAH1B3",NA,NA
"PAFAH2",NA,NA
"PAG1",NA,NA
"PAGE1",NA,NA
"PAGE2",NA,NA
"PAGE2B",NA,NA
"PAGE4",NA,NA
"PAGE5",NA,NA
"PAH",NA,NA
"PAICS",NA,NA
"PAIP1",NA,NA
"PAIP2",NA,NA
"PAIP2B",NA,NA
"PAK1",NA,NA
"PAK1IP1",NA,NA
"PAK2",NA,NA
"PAK3",NA,NA
"PAK4",NA,NA
"PAK6",NA,NA
"PAK7",NA,NA
"PALB2",NA,NA
"PALLD",NA,NA
"PALM",NA,NA
"PALM2",NA,NA
"PALM2-AKAP2",NA,NA
"PALM3",NA,NA
"PALMD",NA,NA
"PAM",NA,NA
"PAMR1",NA,NA
"PAN2",NA,NA
"PAN3",NA,NA
"PANK1",NA,NA
"PANK2",NA,NA
"PANK3",NA,NA
"PANK4",NA,NA
"PANX1",NA,NA
"PANX2",NA,NA
"PANX3",NA,NA
"PAOX",NA,NA
"PAPD4",NA,NA
"PAPD5",NA,NA
"PAPD7",NA,NA
"PAPL",NA,NA
"PAPLN",NA,NA
"PAPOLA",NA,NA
"PAPOLB",NA,NA
"PAPOLG",NA,NA
"PAPPA",NA,NA
"PAPPA2",NA,NA
"PAPSS1",NA,NA
"PAPSS2",NA,NA
"PAQR3",NA,NA
"PAQR4",NA,NA
"PAQR5",NA,NA
"PAQR6",NA,NA
"PAQR7",NA,NA
"PAQR8",NA,NA
"PAQR9",NA,NA
"PARD3",NA,NA
"PARD3B",NA,NA
"PARD6A",NA,NA
"PARD6B",NA,NA
"PARD6G",NA,NA
"PARG",NA,NA
"PARK2",NA,NA
"PARK7",NA,NA
"PARL",NA,NA
"PARM1",NA,NA
"PARN",NA,NA
"PARP1",NA,NA
"PARP10",NA,NA
"PARP11",NA,NA
"PARP12",NA,NA
"PARP14",NA,NA
"PARP15",NA,NA
"PARP16",NA,NA
"PARP2",NA,NA
"PARP3",NA,NA
"PARP4",NA,NA
"PARP6",NA,NA
"PARP8",NA,NA
"PARP9",NA,NA
"PARS2",NA,NA
"PARVA",NA,NA
"PARVB",NA,NA
"PARVG",NA,NA
"PASD1",NA,NA
"PASK",NA,NA
"PATE1",NA,NA
"PATE2",NA,NA
"PATE3",NA,NA
"PATE4",NA,NA
"PATL1",NA,NA
"PATL2",NA,NA
"PATZ1",NA,NA
"PAWR",NA,NA
"PAX1",NA,NA
"PAX2",NA,NA
"PAX3",NA,NA
"PAX4",NA,NA
"PAX5",NA,NA
"PAX6",NA,NA
"PAX7",NA,NA
"PAX8",NA,NA
"PAX9",NA,NA
"PAXIP1",NA,NA
"PBK",NA,NA
"PBLD",NA,NA
"PBOV1",NA,NA
"PBRM1",NA,NA
"PBX1",NA,NA
"PBX2",NA,NA
"PBX3",NA,NA
"PBX4",NA,NA
"PBXIP1",NA,NA
"PC",NA,NA
"PCBD1",NA,NA
"PCBD2",NA,NA
"PCBP1",NA,NA
"PCBP2",NA,NA
"PCBP3",NA,NA
"PCBP4",NA,NA
"PCCA",NA,NA
"PCCB",NA,NA
"PCDH1",NA,NA
"PCDH10",NA,NA
"PCDH11X",NA,NA
"PCDH11Y",NA,NA
"PCDH12",NA,NA
"PCDH15",NA,NA
"PCDH17",NA,NA
"PCDH18",NA,NA
"PCDH19",NA,NA
"PCDH20",NA,NA
"PCDH7",NA,NA
"PCDH8",NA,NA
"PCDH9",NA,NA
"PCDHA1",NA,NA
"PCDHA10",NA,NA
"PCDHA11",NA,NA
"PCDHA12",NA,NA
"PCDHA13",NA,NA
"PCDHA2",NA,NA
"PCDHA3",NA,NA
"PCDHA4",NA,NA
"PCDHA5",NA,NA
"PCDHA6",NA,NA
"PCDHA7",NA,NA
"PCDHA8",NA,NA
"PCDHA9",NA,NA
"PCDHAC1",NA,NA
"PCDHAC2",NA,NA
"PCDHB1",NA,NA
"PCDHB10",NA,NA
"PCDHB11",NA,NA
"PCDHB12",NA,NA
"PCDHB13",NA,NA
"PCDHB14",NA,NA
"PCDHB15",NA,NA
"PCDHB16",NA,NA
"PCDHB2",NA,NA
"PCDHB3",NA,NA
"PCDHB4",NA,NA
"PCDHB5",NA,NA
"PCDHB6",NA,NA
"PCDHB7",NA,NA
"PCDHB8",NA,NA
"PCDHB9",NA,NA
"PCDHGA1",NA,NA
"PCDHGA10",NA,NA
"PCDHGA11",NA,NA
"PCDHGA12",NA,NA
"PCDHGA2",NA,NA
"PCDHGA3",NA,NA
"PCDHGA4",NA,NA
"PCDHGA5",NA,NA
"PCDHGA6",NA,NA
"PCDHGA7",NA,NA
"PCDHGA8",NA,NA
"PCDHGA9",NA,NA
"PCDHGB1",NA,NA
"PCDHGB2",NA,NA
"PCDHGB3",NA,NA
"PCDHGB4",NA,NA
"PCDHGB5",NA,NA
"PCDHGB6",NA,NA
"PCDHGB7",NA,NA
"PCDHGC3",NA,NA
"PCDHGC4",NA,NA
"PCDHGC5",NA,NA
"PCDP1",NA,NA
"PCF11",NA,NA
"PCGF1",NA,NA
"PCGF2",NA,NA
"PCGF3",NA,NA
"PCGF5",NA,NA
"PCGF6",NA,NA
"PCID2",NA,NA
"PCIF1",NA,NA
"PCK1",NA,NA
"PCK2",NA,NA
"PCLO",NA,NA
"PCM1",NA,NA
"PCMT1",NA,NA
"PCMTD1",NA,NA
"PCMTD2",NA,NA
"PCNA",NA,NA
"PCNP",NA,NA
"PCNT",NA,NA
"PCNX",NA,NA
"PCNXL2",NA,NA
"PCNXL3",NA,NA
"PCOLCE",NA,NA
"PCOLCE2",NA,NA
"PCOTH",NA,NA
"PCP2",NA,NA
"PCP4",NA,NA
"PCP4L1",NA,NA
"PCSK1",NA,NA
"PCSK1N",NA,NA
"PCSK2",NA,NA
"PCSK4",NA,NA
"PCSK5",NA,NA
"PCSK6",NA,NA
"PCSK7",NA,NA
"PCSK9",NA,NA
"PCTP",NA,NA
"PCYOX1",NA,NA
"PCYOX1L",NA,NA
"PCYT1A",NA,NA
"PCYT1B",NA,NA
"PCYT2",NA,NA
"PDAP1",NA,NA
"PDC",NA,NA
"PDCD1",NA,NA
"PDCD10",NA,NA
"PDCD11",NA,NA
"PDCD1LG2",NA,NA
"PDCD2",NA,NA
"PDCD2L",NA,NA
"PDCD4",NA,NA
"PDCD5",NA,NA
"PDCD6",NA,NA
"PDCD6IP",NA,NA
"PDCD7",NA,NA
"PDCL",NA,NA
"PDCL2",NA,NA
"PDCL3",NA,NA
"PDDC1",NA,NA
"PDE10A",NA,NA
"PDE11A",NA,NA
"PDE12",NA,NA
"PDE1A",NA,NA
"PDE1B",NA,NA
"PDE1C",NA,NA
"PDE2A",NA,NA
"PDE3A",NA,NA
"PDE3B",NA,NA
"PDE4A",NA,NA
"PDE4B",NA,NA
"PDE4C",NA,NA
"PDE4D",NA,NA
"PDE4DIP",NA,NA
"PDE5A",NA,NA
"PDE6A",NA,NA
"PDE6B",NA,NA
"PDE6C",NA,NA
"PDE6D",NA,NA
"PDE6G",NA,NA
"PDE6H",NA,NA
"PDE7A",NA,NA
