"","uniprot_gn_id","external_gene_name","ensembl_gene_id","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"2650","Q3V6T2","CCDC88A","ENSG00000115355","1",4573,4,"AF-Q3V6T2-F1-model_v4","Q3V6T2-F1",0.251,0.651,3,66.990157251404
"2651","Q3YEC7","RABL6","ENSG00000196642","1",29732,6,"AF-Q3YEC7-F1-model_v4","Q3YEC7-F1",0.093,0.03,0,60.883958519578
"2652","Q3ZCQ8","TIMM50","ENSG00000105197","1",17551,3,"AF-Q3ZCQ8-F1-model_v4","Q3ZCQ8-F1",0.139,0.892,1,80.5589924973205
"2653","Q3ZCT8","KBTBD12","ENSG00000187715","1",18424,4,"AF-Q3ZCT8-F1-model_v4","Q3ZCT8-F1",0.296,0.523,1,90.2867515540405
"2654","Q3ZCX4","ZNF568","ENSG00000198453","1",9117,4,"AF-Q3ZCX4-F1-model_v4","Q3ZCX4-F1",0.119,0.65,1,73.4008411934552
"2655","Q460N5","PARP14","ENSG00000173193","1",1201,4,"AF-Q460N5-F1-model_v4","Q460N5-F1",0.14,0.757,2,81.8010584606757
"2656","Q496Y0","LONRF3","ENSG00000175556","1",5126,4,"AF-Q496Y0-F1-model_v4","Q496Y0-F1",0.11,0.383,0,75.4406668923494
"2657","Q499Z4","ZNF672","ENSG00000171161","1",1607,4,"AF-Q499Z4-F1-model_v4","Q499Z4-F1",0.197,0.461,1,76.6277492877493
"2658","Q49A26","GLYR1","ENSG00000140632","1",2479,3,"AF-Q49A26-F1-model_v4","Q49A26-F1",0.133,0.817,1,77.7550164938737
"2659","Q49AG3","ZBED5","ENSG00000236287","1",0,5,"AF-Q49AG3-F1-model_v4","Q49AG3-F1",0.169,0.947,1,81.6072477892077
"2660","Q49AM3","TTC31","ENSG00000115282","1",50241,8,"AF-Q49AM3-F1-model_v4","Q49AM3-F1",0.25,0.608,2,62.1307571606476
"2661","Q49AN0","CRY2","ENSG00000121671","1",4087,3,"AF-Q49AN0-F1-model_v4","Q49AN0-F1",0.123,0.27,0,85.3375878864888
"2662","Q4AC94","C2CD3","ENSG00000168014","1",2461,4,"AF-Q4AC94-F1-model_v4","Q4AC94-F1",0.117,0.842,2,56.0335692828664
"2663","Q4AE62","GTDC1","ENSG00000121964","1",9628,5,"AF-Q4AE62-F1-model_v4","Q4AE62-F1",0.172,0.358,0,83.29065569347
"2664","Q4G0N4","NADK2","ENSG00000152620","1",0,3,"AF-Q4G0N4-F1-model_v4","Q4G0N4-F1",0.02,0.017,0,84.0466666666667
"2665","Q4G176","ACSF3","ENSG00000176715","1",22996,6,"AF-Q4G176-F1-model_v4","Q4G176-F1",0.111,0.961,1,86.8397543160691
"2666","Q4J6C6","PREPL","ENSG00000138078","1",13288,4,"AF-Q4J6C6-F1-model_v4","Q4J6C6-F1",0.459,0.853,4,82.5379573531901
"2667","Q4KMP7","TBC1D10B","ENSG00000169221","1",45067,8,"AF-Q4KMP7-F1-model_v4","Q4KMP7-F1",0.136,0.737,1,70.0808733909076
"2668","Q4KMQ2","ANO6","ENSG00000177119","1",3383,4,"AF-Q4KMQ2-F1-model_v4","Q4KMQ2-F1",0.483,0.981,5,81.9887905486584
"2669","Q4KWH8","PLCH1","ENSG00000114805","1",5240,3,"AF-Q4KWH8-F1-model_v4","Q4KWH8-F1",0.147,0.829,2,58.0569957081545
"2670","Q4L235","AASDH","ENSG00000157426","1",26226,6,"AF-Q4L235-F1-model_v4","Q4L235-F1",0.108,0.456,1,81.3930054518037
"2671","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F5-model_v4","Q4LDE5-F5",0.054,0.529,1,74.5784296897105
"2672","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F12-model_v4","Q4LDE5-F12",0.305,0.389,0,75.1855944656489
"2673","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F1-model_v4","Q4LDE5-F1",0.304,0.703,2,75.2229036155776
"2674","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F7-model_v4","Q4LDE5-F7",0.388,0.392,0,76.5799258907363
"2675","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F10-model_v4","Q4LDE5-F10",0.288,0.861,4,73.8425232503523
"2676","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F9-model_v4","Q4LDE5-F9",0.119,0.426,1,74.3304712535344
"2677","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F4-model_v4","Q4LDE5-F4",0.394,0.361,0,76.7058615182262
"2678","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F3-model_v4","Q4LDE5-F3",0.209,0.224,0,76.4844426751592
"2679","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F11-model_v4","Q4LDE5-F11",0.139,0.484,1,73.7517658062102
"2680","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F8-model_v4","Q4LDE5-F8",0.43,0.221,0,75.6947077677225
"2681","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F6-model_v4","Q4LDE5-F6",0.381,0.673,4,76.3964746019712
"2682","Q4LDE5","SVEP1","ENSG00000165124","1",4242,3,"AF-Q4LDE5-F2-model_v4","Q4LDE5-F2",0.123,0.648,1,75.9221996078797
"2683","Q4LDG9","DNAL1","ENSG00000119661","1",5113,5,"AF-Q4LDG9-F1-model_v4","Q4LDG9-F1",0.299,0.113,0,94.9565894039735
"2684","Q4LE39","ARID4B","ENSG00000054267","1",3786,5,"AF-Q4LE39-F1-model_v4","Q4LE39-F1",0.278,0.314,0,55.7202383249711
"2685","Q4U2R6","MRPL51","ENSG00000111639","1",145,2,"AF-Q4U2R6-F1-model_v4","Q4U2R6-F1",0.443,0.46,1,86.0839962476548
"2686","Q4V328","GRIPAP1","ENSG00000068400","1",21,3,"AF-Q4V328-F1-model_v4","Q4V328-F1",0.221,0.733,1,78.9548995685166
"2687","Q4VC05","BCL7A","ENSG00000110987","1",96124,3,"AF-Q4VC05-F1-model_v4","Q4VC05-F1",0.367,0.072,0,63.475786163522
"2688","Q4VC44","FLYWCH1","ENSG00000059122","1",15,2,"AF-Q4VC44-F1-model_v4","Q4VC44-F1",0.18,0.81,1,64.5621387900356
"2689","Q4VCS5","AMOT","ENSG00000126016","1",0,2,"AF-Q4VCS5-F1-model_v4","Q4VCS5-F1",0.194,0.247,0,57.5854782294054
"2690","Q4VNC1","ATP13A4","ENSG00000127249","1",27444,7,"AF-Q4VNC1-F1-model_v4","Q4VNC1-F1",0.132,0.881,3,80.4180885632367
"2691","Q4VXU2","PABPC1L","ENSG00000101104","1",145189,8,"AF-Q4VXU2-F1-model_v4","Q4VXU2-F1",0.199,0.338,0,76.5968445185494
"2692","Q4W5G0","TIGD2","ENSG00000180346","1",0,2,"AF-Q4W5G0-F1-model_v4","Q4W5G0-F1",0.128,0.231,0,75.9320501193317
"2693","Q4ZG55","GREB1","ENSG00000196208","1",5102,3,"AF-Q4ZG55-F1-model_v4","Q4ZG55-F1",0.173,0.815,2,71.2735320378151
"2694","Q4ZIN3","TMEM259","ENSG00000182087","1",78009,13,"AF-Q4ZIN3-F1-model_v4","Q4ZIN3-F1",0.181,0.638,2,65.490496868476
"2695","Q504Q3","PAN2","ENSG00000135473","1",32543,9,"AF-Q504Q3-F1-model_v4","Q504Q3-F1",0.212,0.535,1,79.5735622768326
"2696","Q504Y2","PKDCC","ENSG00000162878","1",20119,4,"AF-Q504Y2-F1-model_v4","Q504Y2-F1",0.097,0.814,1,82.8921511017838
"2697","Q52LJ0","FAM98B","ENSG00000171262","1",5099,3,"AF-Q52LJ0-F1-model_v4","Q52LJ0-F1",0.394,0.831,2,75.6900469483568
"2698","Q52LW3","ARHGAP29","ENSG00000137962","1",0,1,"AF-Q52LW3-F1-model_v4","Q52LW3-F1",0.077,0.557,1,64.5871571973499
"2699","Q52M93","ZNF585B","ENSG00000245680","1",5104,3,"AF-Q52M93-F1-model_v4","Q52M93-F1",0.154,0.272,0,76.5237837837838
"2700","Q53EL6","PDCD4","ENSG00000150593","1",35655,7,"AF-Q53EL6-F1-model_v4","Q53EL6-F1",0.163,0.144,0,77.6793191841235
"2701","Q53EP0","FNDC3B","ENSG00000075420","1",0,2,"AF-Q53EP0-F1-model_v4","Q53EP0-F1",0.229,0.447,1,76.2535490784398
"2702","Q53FZ2","ACSM3","ENSG00000005187","1",35071,5,"AF-Q53FZ2-F1-model_v4","Q53FZ2-F1",0.118,0.609,2,89.3277851629503
"2703","Q53G59","KLHL12","ENSG00000117153","1",22710,5,"AF-Q53G59-F1-model_v4","Q53G59-F1",0.093,0.386,0,92.9747845702684
"2704","Q53GD3","SLC44A4","ENSG00000204385","1",5896,6,"AF-Q53GD3-F1-model_v4","Q53GD3-F1",0.128,0.632,1,83.7654938160961
"2705","Q53GG5","PDLIM3","ENSG00000154553","1",0,2,"AF-Q53GG5-F1-model_v4","Q53GG5-F1",0.07,0.58,1,67.0385740269189
"2706","Q53GL7","PARP10","ENSG00000178685","1",1438,4,"AF-Q53GL7-F1-model_v4","Q53GL7-F1",0.065,0.318,0,67.5279363436408
"2707","Q53GS7","GLE1","ENSG00000119392","1",490,2,"AF-Q53GS7-F1-model_v4","Q53GS7-F1",0.275,0.86,1,79.4274950936664
"2708","Q53GS9","USP39","ENSG00000168883","1",4380,4,"AF-Q53GS9-F1-model_v4","Q53GS9-F1",0.42,0.547,1,79.1116453500975
"2709","Q53H80","AKIRIN2","ENSG00000135334","1",375,4,"AF-Q53H80-F1-model_v4","Q53H80-F1",0.451,0.702,1,68.8742041851617
"2710","Q53HC0","CCDC92","ENSG00000119242","1",5099,4,"AF-Q53HC0-F1-model_v4","Q53HC0-F1",0.431,0.586,1,74.0361340007701
"2711","Q53HL2","CDCA8","ENSG00000134690","1",215,2,"AF-Q53HL2-F1-model_v4","Q53HL2-F1",0.388,0.483,1,68.7891859936335
"2712","Q53R41","FASTKD1","ENSG00000138399","1",910,2,"AF-Q53R41-F1-model_v4","Q53R41-F1",0.14,0.208,0,85.1297926401869
"2713","Q53SF7","COBLL1","ENSG00000082438","1",18143,5,"AF-Q53SF7-F1-model_v4","Q53SF7-F1",0.217,0.412,1,50.1541811485787
"2714","Q53T59","HS1BP3","ENSG00000118960","1",4011,3,"AF-Q53T59-F1-model_v4","Q53T59-F1",0.228,0.085,0,67.7983925606111
"2715","Q53T94","TAF1B","ENSG00000115750","1",13054,4,"AF-Q53T94-F1-model_v4","Q53T94-F1",0.29,0.636,1,79.0631724422442
"2716","Q53TN4","CYBRD1","ENSG00000071967","1",0,4,"AF-Q53TN4-F1-model_v4","Q53TN4-F1",0.156,0.921,2,87.286668157424
"2717","Q53TQ3","INO80D","ENSG00000114933","1",13281,9,"AF-Q53TQ3-F1-model_v4","Q53TQ3-F1",0.195,0.657,1,51.7222910644715
"2718","Q562E7","WDR81","ENSG00000167716","1",9437,4,"AF-Q562E7-F1-model_v4","Q562E7-F1",0.455,0.598,1,69.7733979345494
"2719","Q56NI9","ESCO2","ENSG00000171320","1",44171,4,"AF-Q56NI9-F1-model_v4","Q56NI9-F1",0.462,0.344,0,58.41526875
"2720","Q56P03","EAPP","ENSG00000129518","1",11370,3,"AF-Q56P03-F1-model_v4","Q56P03-F1",0.114,0.192,0,76.0046462882096
"2721","Q58A45","PAN3","ENSG00000152520","1",224,6,"AF-Q58A45-F1-model_v4","Q58A45-F1",0.154,0.763,2,64.8520970382497
"2722","Q58DX5","NAALADL2","ENSG00000177694","1",96234,7,"AF-Q58DX5-F1-model_v4","Q58DX5-F1",0.167,0.596,1,78.4632852564103
"2723","Q58EX2","SDK2","ENSG00000069188","1",20889,5,"AF-Q58EX2-F1-model_v4","Q58EX2-F1",0.061,0.845,1,73.4090314368599
"2724","Q5BJF6","ODF2","ENSG00000136811","1",6803,4,"AF-Q5BJF6-F1-model_v4","Q5BJF6-F1",0.633,0.557,2,78.2198679867987
"2725","Q5C9Z4","NOM1","ENSG00000146909","1",11911,5,"AF-Q5C9Z4-F1-model_v4","Q5C9Z4-F1",0.217,0.165,0,70.0722561065877
"2726","Q5CZA5","ZNF805","ENSG00000204524","1",24270,5,"AF-Q5CZA5-F1-model_v4","Q5CZA5-F1",0.128,0.341,0,68.4231941377233
"2727","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F1-model_v4","Q5CZC0-F1",0.03,0.78,2,50.1860333243752
"2728","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F29-model_v4","Q5CZC0-F29",0.129,0.747,1,54.1886592124453
"2729","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F21-model_v4","Q5CZC0-F21",0.215,0.611,2,65.1120511905824
"2730","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F25-model_v4","Q5CZC0-F25",0.187,0.667,5,56.0564991459139
"2731","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F16-model_v4","Q5CZC0-F16",0.079,0.946,5,51.7972006805767
"2732","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F19-model_v4","Q5CZC0-F19",0.076,0.613,2,58.6116681590258
"2733","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F26-model_v4","Q5CZC0-F26",0.174,0.664,2,55.4695443883075
"2734","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F13-model_v4","Q5CZC0-F13",0.07,0.998,3,50.9761038261182
"2735","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F10-model_v4","Q5CZC0-F10",0.085,0.506,2,52.1766759726225
"2736","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F17-model_v4","Q5CZC0-F17",0.188,0.693,2,53.0973247149654
"2737","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F23-model_v4","Q5CZC0-F23",0.12,0.738,4,56.7131896243292
"2738","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F24-model_v4","Q5CZC0-F24",0.145,0.856,2,57.3628044412607
"2739","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F11-model_v4","Q5CZC0-F11",0.051,0.986,3,50.3066495772621
"2740","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F27-model_v4","Q5CZC0-F27",0.058,0.697,2,56.0284329710145
"2741","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F20-model_v4","Q5CZC0-F20",0.261,0.996,1,61.8607235902927
"2742","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F18-model_v4","Q5CZC0-F18",0.099,0.937,1,58.541874776706
"2743","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F15-model_v4","Q5CZC0-F15",0.004,0.99,5,50.7067652859961
"2744","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F22-model_v4","Q5CZC0-F22",0.222,0.689,2,59.5523745639925
"2745","Q5CZC0","FSIP2","ENSG00000188738","1",10391,4,"AF-Q5CZC0-F28-model_v4","Q5CZC0-F28",0.153,0.443,1,52.7946914027149
"2746","Q5D0E6","DALRD3","ENSG00000178149","1",7009,3,"AF-Q5D0E6-F1-model_v4","Q5D0E6-F1",0.392,0.669,1,88.6951258087707
"2747","Q5F1R6","DNAJC21","ENSG00000168724","1",34233,5,"AF-Q5F1R6-F1-model_v4","Q5F1R6-F1",0.189,0.483,1,72.1193409873708
"2748","Q5FWF5","ESCO1","ENSG00000141446","1",4455,5,"AF-Q5FWF5-F1-model_v4","Q5FWF5-F1",0.278,0.134,0,52.5347306650617
"2749","Q5FYB0","ARSJ","ENSG00000180801","1",0,1,"AF-Q5FYB0-F1-model_v4","Q5FYB0-F1",0.325,0.425,1,88.0300779603877
"2750","Q5GFL6","VWA2","ENSG00000165816","1",83539,5,"AF-Q5GFL6-F1-model_v4","Q5GFL6-F1",0.214,0.582,1,85.8445933263816
"2751","Q5H9R7","PPP6R3","ENSG00000110075","1",24028,6,"AF-Q5H9R7-F1-model_v4","Q5H9R7-F1",0.011,0.133,0,68.658617363344
"2752","Q5H9S7","DCAF17","ENSG00000115827","1",33428,8,"AF-Q5H9S7-F1-model_v4","Q5H9S7-F1",0.313,0.495,1,87.3160996854585
"2753","Q5HYA8","TMEM67","ENSG00000164953","1",16532,9,"AF-Q5HYA8-F1-model_v4","Q5HYA8-F1",0.328,0.716,1,84.7716308357715
"2754","Q5HYK3","COQ5","ENSG00000110871","1",13995,3,"AF-Q5HYK3-F1-model_v4","Q5HYK3-F1",0.326,0.8,1,82.8372803666921
"2755","Q5J8M3","EMC4","ENSG00000128463","1",981,6,"AF-Q5J8M3-F1-model_v4","Q5J8M3-F1",0.171,0.818,1,66.1923164647185
"2756","Q5JRA6","MIA3","ENSG00000154305","1",758,3,"AF-Q5JRA6-F1-model_v4","Q5JRA6-F1",0.167,0.566,1,52.4757710249234
"2757","Q5JRX3","PITRM1","ENSG00000107959","1",128924,5,"AF-Q5JRX3-F1-model_v4","Q5JRX3-F1",0.327,0.607,1,94.4157123850992
"2758","Q5JS13","RALGPS1","ENSG00000136828","1",73946,6,"AF-Q5JS13-F1-model_v4","Q5JS13-F1",0.108,0.313,0,75.3119354099863
"2759","Q5JS54","PSMG4","ENSG00000180822","1",756,3,"AF-Q5JS54-F1-model_v4","Q5JS54-F1",0.279,0.613,1,88.8553147574819
"2760","Q5JSH3","WDR44","ENSG00000131725","1",32012,7,"AF-Q5JSH3-F1-model_v4","Q5JSH3-F1",0.088,0.601,2,63.7934946689113
"2761","Q5JSL3","DOCK11","ENSG00000147251","1",10470,3,"AF-Q5JSL3-F1-model_v4","Q5JSL3-F1",0.202,0.453,1,79.2714685649339
"2762","Q5JTH9","RRP12","ENSG00000052749","1",81097,5,"AF-Q5JTH9-F1-model_v4","Q5JTH9-F1",0.126,0.724,2,78.0975540138751
"2763","Q5JTJ3","COA6","ENSG00000168275","1",73,5,"AF-Q5JTJ3-F1-model_v4","Q5JTJ3-F1",0.17,0.499,2,79.2902626262626
"2764","Q5JTV8","TOR1AIP1","ENSG00000143337","1",11367,4,"AF-Q5JTV8-F1-model_v4","Q5JTV8-F1",0.05,0.03,0,61.6158054841474
"2765","Q5JVF3","PCID2","ENSG00000126226","1",4666,5,"AF-Q5JVF3-F1-model_v4","Q5JVF3-F1",0.275,0.441,1,95.9040556414219
"2766","Q5JVG2","ZNF484","ENSG00000127081","1",6799,5,"AF-Q5JVG2-F1-model_v4","Q5JVG2-F1",0.11,0.632,1,60.3122352941176
"2767","Q5JWF2","GNAS","ENSG00000087460","1",5,2,"AF-Q5JWF2-F1-model_v4","Q5JWF2-F1",0.091,0.342,0,59.2138344421699
"2768","Q5JZY3","EPHA10","ENSG00000183317","1",19481,8,"AF-Q5JZY3-F1-model_v4","Q5JZY3-F1",0.219,0.485,2,79.5507816151649
"2769","Q5K651","SAMD9","ENSG00000205413","1",52927,5,"AF-Q5K651-F1-model_v4","Q5K651-F1",2.408,0.542,1,83.9928616521672
"2770","Q5M775","SPECC1","ENSG00000128487","1",30306,4,"AF-Q5M775-F1-model_v4","Q5M775-F1",0.125,0.651,1,67.7874479855682
"2771","Q5QJE6","DNTTIP2","ENSG00000067334","1",603,2,"AF-Q5QJE6-F1-model_v4","Q5QJE6-F1",0.228,0.673,2,54.7641603375527
"2772","Q5QP82","DCAF10","ENSG00000122741","1",55114,8,"AF-Q5QP82-F1-model_v4","Q5QP82-F1",0.142,0.603,1,70.9725041147425
"2773","Q5R372","RABGAP1L","ENSG00000152061","1",30816,7,"AF-Q5R372-F1-model_v4","Q5R372-F1",0.105,0.591,1,76.5280040012312
"2774","Q5RKV6","EXOSC6","ENSG00000223496","1",6338,4,"AF-Q5RKV6-F1-model_v4","Q5RKV6-F1",0.208,0.47,1,81.8860816944024
"2775","Q5S007","LRRK2","ENSG00000188906","1",0,2,"AF-Q5S007-F1-model_v4","Q5S007-F1",0.194,0.967,1,77.6192511210762
"2776","Q5SGD2","PPM1L","ENSG00000163590","1",453,4,"AF-Q5SGD2-F1-model_v4","Q5SGD2-F1",0.049,0.884,1,89.9394355955679
"2777","Q5SRE5","NUP188","ENSG00000095319","1",0,1,"AF-Q5SRE5-F1-model_v4","Q5SRE5-F1",0.133,0.7,2,81.6453395375891
"2778","Q5ST30","VARS2","ENSG00000137411","1",260,2,"AF-Q5ST30-F1-model_v4","Q5ST30-F1",0.1,0.612,1,87.7932750987196
"2779","Q5SVQ8","ZBTB41","ENSG00000177888","1",0,2,"AF-Q5SVQ8-F1-model_v4","Q5SVQ8-F1",0.298,0.663,2,61.4949844363243
"2780","Q5SVZ6","ZMYM1","ENSG00000197056","1",1846,3,"AF-Q5SVZ6-F1-model_v4","Q5SVZ6-F1",0.269,0.882,1,66.6050316701856
"2781","Q5SW96","LDLRAP1","ENSG00000157978","1",19250,5,"AF-Q5SW96-F1-model_v4","Q5SW96-F1",0.107,0.859,1,70.7789145982331
"2782","Q5SXM1","ZNF678","ENSG00000181450","1",6348,4,"AF-Q5SXM1-F1-model_v4","Q5SXM1-F1",0.127,0.406,1,76.4921516631775
"2783","Q5SY16","NOL9","ENSG00000162408","1",0,2,"AF-Q5SY16-F1-model_v4","Q5SY16-F1",0.123,0.674,1,77.5126586590176
"2784","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F7-model_v4","Q5SZK8-F7",0.086,0.649,1,80.4449608735214
"2785","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F1-model_v4","Q5SZK8-F1",0.254,0.685,1,81.8037948812373
"2786","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F9-model_v4","Q5SZK8-F9",0.41,0.343,0,83.3257880830904
"2787","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F10-model_v4","Q5SZK8-F10",0.132,0.83,1,79.6909345706787
"2788","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F6-model_v4","Q5SZK8-F6",0.327,0.502,1,82.0695478892419
"2789","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F8-model_v4","Q5SZK8-F8",0.139,0.69,1,82.3669169996368
"2790","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F4-model_v4","Q5SZK8-F4",0.098,0.601,1,84.8967704104646
"2791","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F3-model_v4","Q5SZK8-F3",0.283,0.737,1,83.5596682421378
"2792","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F5-model_v4","Q5SZK8-F5",0.062,0.365,0,83.9589681169952
"2793","Q5SZK8","FREM2","ENSG00000150893","1",15303,4,"AF-Q5SZK8-F2-model_v4","Q5SZK8-F2",0.061,0.737,1,83.5365311157818
"2794","Q5SZL2","CEP85L","ENSG00000111860","1",18678,3,"AF-Q5SZL2-F1-model_v4","Q5SZL2-F1",0.128,0.687,1,64.2308459261567
"2795","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F9-model_v4","Q5T011-F9",0.204,0.354,0,65.8850394944708
"2796","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F12-model_v4","Q5T011-F12",0.178,0.4,1,73.3878335067638
"2797","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F2-model_v4","Q5T011-F2",0.156,0.757,3,67.3280383262359
"2798","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F8-model_v4","Q5T011-F8",0.102,0.786,1,65.0689994415488
"2799","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F5-model_v4","Q5T011-F5",0.122,0.907,1,62.1098234634784
"2800","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F1-model_v4","Q5T011-F1",0.273,0.97,1,73.5118890113929
"2801","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F4-model_v4","Q5T011-F4",0.104,0.456,1,62.6663554975287
"2802","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F10-model_v4","Q5T011-F10",0.179,0.631,1,69.1407175094409
"2803","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F6-model_v4","Q5T011-F6",-0.002,0.289,0,61.8879053044453
"2804","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F11-model_v4","Q5T011-F11",0.122,0.844,3,71.0312498853737
"2805","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F3-model_v4","Q5T011-F3",0.122,0.751,2,67.9722725591716
"2806","Q5T011","SZT2","ENSG00000198198","1",56079,15,"AF-Q5T011-F7-model_v4","Q5T011-F7",0.111,0.805,1,62.2107707380797
"2807","Q5T0F9","CC2D1B","ENSG00000154222","1",0,2,"AF-Q5T0F9-F1-model_v4","Q5T0F9-F1",0.316,0.937,1,72.0376230745998
"2808","Q5T0N5","FNBP1L","ENSG00000137942","1",4721,3,"AF-Q5T0N5-F1-model_v4","Q5T0N5-F1",0.101,0.044,0,79.9599796954315
"2809","Q5T0W9","FAM83B","ENSG00000168143","1",3964,4,"AF-Q5T0W9-F1-model_v4","Q5T0W9-F1",0.29,0.361,0,52.026501360376
"2810","Q5T160","RARS2","ENSG00000146282","1",56,3,"AF-Q5T160-F1-model_v4","Q5T160-F1",0.231,0.267,0,89.4001777970512
"2811","Q5T1B0","AXDND1","ENSG00000162779","1",35916,5,"AF-Q5T1B0-F1-model_v4","Q5T1B0-F1",0.387,0.795,5,70.9840229191797
"2812","Q5T1M5","FKBP15","ENSG00000119321","1",0,1,"AF-Q5T1M5-F1-model_v4","Q5T1M5-F1",0.16,0.293,0,64.873125467165
"2813","Q5T1V6","DDX59","ENSG00000118197","1",0,2,"AF-Q5T1V6-F1-model_v4","Q5T1V6-F1",0.158,0.959,1,79.0065824357912
"2814","Q5T2D3","OTUD3","ENSG00000169914","1",18,3,"AF-Q5T2D3-F1-model_v4","Q5T2D3-F1",0.037,0.319,0,71.2764932198045
"2815","Q5T2R2","PDSS1","ENSG00000148459","1",36154,4,"AF-Q5T2R2-F1-model_v4","Q5T2R2-F1",0.219,0.748,2,78.7509440344403
"2816","Q5T2T1","MPP7","ENSG00000150054","1",126,2,"AF-Q5T2T1-F1-model_v4","Q5T2T1-F1",0.114,0.606,1,81.0212730028145
"2817","Q5T3F8","TMEM63B","ENSG00000137216","1",0,1,"AF-Q5T3F8-F1-model_v4","Q5T3F8-F1",0.166,0.993,2,72.7913154744089
"2818","Q5T3U5","ABCC10","ENSG00000124574","1",0,4,"AF-Q5T3U5-F1-model_v4","Q5T3U5-F1",0.103,0.886,1,81.665679803388
"2819","Q5T440","IBA57","ENSG00000181873","1",3845,3,"AF-Q5T440-F1-model_v4","Q5T440-F1",0.338,0.473,1,85.7277051615299
"2820","Q5T447","HECTD3","ENSG00000126107","1",0,1,"AF-Q5T447-F1-model_v4","Q5T447-F1",0.088,0.616,1,84.3302822462708
