uniprot_id,struct_score,pocket,druggability,num_drug_pockets
Q96KV6,0.81912938331318,0.415,0.483,2
Q96T66,0.840525175961018,0.186,0.483,1
Q9C0D3,0.89223597359736,0.329,0.483,1
Q9H3Z4,0.749157232704402,0.45,0.483,1
Q9H4K1,0.603447833065811,0.367,0.483,1
Q9UM11,0.722787863070539,0.187,0.483,2
A8K4G0,0.770589569160998,0.336,0.482,1
O60759,0.685095367847411,0.309,0.482,1
O76038,0.803094582185491,0.391,0.482,2
P02647,0.673980132450331,0.355,0.482,1
P32321,0.863141970519783,0.13,0.482,1
Q92542,0.862077922077922,0.346,0.482,1
Q9BV81,0.633548387096774,0.267,0.482,1
Q9BYM8,0.810609540636042,0.325,0.482,1
Q9H190,0.833270524899058,0.185,0.482,1
A2RTX5,0.832921245421245,0.432,0.481,1
O95363,0.919540846750149,0.523,0.481,1
P02655,0.565885167464115,0.359,0.481,1
P14174,0.895497142857143,0.281,0.481,1
P51692,0.835168661588683,0.333,0.481,1
Q13637,0.868588483146067,0.124,0.481,1
Q7Z4W1,0.879670758928571,0.323,0.481,1
Q9BRK3,0.756773117254528,0.233,0.481,1
O14958,0.804015775034294,0.234,0.48,1
O75489,0.788844163312248,0.352,0.48,2
P03971,0.631198453608247,0.406,0.48,1
P09467,0.870219473264166,0.26,0.48,2
P58753,0.683229927007299,0.332,0.48,1
P62879,0.912954982685648,0.28,0.48,1
Q8IZP0,0.631710843373494,0.307,0.48,1
Q8WXT5,0.642881355932203,0.304,0.48,1
Q9BYG3,0.67551261829653,0.089,0.48,1
O75663,0.784543640897756,0.243,0.479,1
O95206,0.768619945033373,0.184,0.479,1
P12018,0.812530657748049,0.107,0.479,1
P35268,0.830830367734282,0.297,0.479,1
P47813,0.558289920724802,0.168,0.479,1
Q13342,0.768515151515151,0.133,0.479,1
Q5T6F0,0.826085223789086,0.27,0.479,1
Q8IWG1,0.716742333731581,0.069,0.479,1
Q8TAD8,0.676140757927301,0.401,0.479,1
O95319,0.753661360347323,0.414,0.478,1
P12074,0.600964391691395,0.204,0.478,1
P25786,0.85858591248666,0.34,0.478,1
Q969M1,0.822250673854447,0.208,0.478,1
Q969M7,0.883789219629928,0.259,0.478,1
Q9BTT0,0.755806962025316,0.327,0.478,1
Q9NZ63,0.505869432580842,0.051,0.478,1
P25705,0.837103267973856,0.164,0.477,2
P47974,0.530034662045061,0.199,0.477,1
Q15642,0.792752293577982,0.352,0.477,1
Q16821,0.710455390334573,0.284,0.477,1
Q5JXB2,0.834634551495017,0.315,0.477,2
Q5VW00,0.774845518507189,0.382,0.477,1
Q8IYT8,0.757520510483136,0.323,0.477,1
Q92688,0.795468873128448,0.347,0.477,1
Q96FX7,0.914789497510186,0.088,0.477,1
P51157,0.883864134404675,0.124,0.476,1
Q14684,0.570305555555556,0.342,0.476,1
Q5JR12,0.82988729952319,0.262,0.476,1
Q5S007,0.736016904935824,0.192,0.476,1
Q6Y7W6,0.667153846153846,0.38,0.476,1
Q99469,0.757914438502674,0.399,0.476,1
Q9UJX6,0.766159675713782,0.064,0.476,1
Q9Y2C4,0.870545073375262,0.116,0.476,1
O75446,0.724478976234004,0.365,0.475,1
P06331,0.830783532536521,0.321,0.475,1
P08709,0.863647416413374,0.337,0.475,2
P35240,0.879897510980966,0.234,0.475,1
P49753,0.882092231507273,0.371,0.475,2
P55786,0.936577220358757,0.118,0.475,1
Q86UW6,0.743712212817412,0.166,0.475,1
Q8TF47,0.609262981574539,0.359,0.475,1
Q96CB9,0.850860481586402,0.058,0.475,1
Q96LA8,0.898034508627157,0.172,0.475,2
Q9Y5H5,0.791504273504274,0.293,0.475,1
Q9Y6K8,0.896983606557377,0.421,0.475,1
O00548,0.808890855457227,0.42,0.474,1
O60462,0.839869555604687,0.138,0.474,1
P25963,0.855222496909765,0.411,0.474,1
P31946,0.845470711297071,0.312,0.474,3
P52952,0.645957066189624,0.352,0.474,1
P61604,0.81224570673712,0.283,0.474,1
Q03519,0.850505448643636,0.165,0.474,1
Q13838,0.851698423127464,0.427,0.474,1
Q96MD2,0.752051860202931,0.384,0.474,1
Q9UBD9,0.870781577110956,0.249,0.474,1
O14640,0.731873156342183,0.339,0.473,1
P06727,0.762568053415511,0.324,0.473,1
P12236,0.826017621145374,0.505,0.473,1
P16035,0.833450704225352,0.312,0.473,1
P35568,0.713942357179619,0.069,0.473,1
P62955,0.685352904434728,0.519,0.473,1
Q15078,0.857537313432836,0.299,0.473,1
Q15375,0.76281045751634,0.144,0.473,1
Q15506,0.585226860254083,0.112,0.473,1
Q15678,0.816294736842105,0.281,0.473,2
Q6UXZ4,0.633860257680872,0.385,0.473,1
Q8IUH4,0.827738835500283,0.411,0.473,1
Q8IUK8,0.82652052238806,0.404,0.473,1
Q8TAU0,0.623032490974729,0.328,0.473,1
Q9HBM1,0.684089754445385,0.439,0.473,1
Q9NRD5,0.741584615384615,0.357,0.473,1
Q9UPQ3,0.826497305619707,0.488,0.473,1
Q9Y232,0.863031358885017,0.426,0.473,1
O60243,0.821303611738149,0.337,0.472,1
O77932,0.908848022206801,0.308,0.472,1
P20062,0.836389148737138,0.26,0.472,1
Q13938,0.841597552685248,0.172,0.472,1
Q9H3M9,0.717678100263852,0.261,0.472,1
Q9NYB0,0.70370218579235,0.312,0.472,1
A9UHW6,0.852094361334868,0.294,0.471,1
F8VTS6,0.743059057730591,0.369,0.471,1
O00180,0.76999530956848,0.353,0.471,1
O43903,0.651807407407407,0.408,0.471,1
O95274,0.850940934065934,0.282,0.471,1
O95470,0.889053857350801,0.313,0.471,2
P00367,0.860867096774194,0.12,0.471,2
P0DMS9,0.716122262773723,0.283,0.471,1
P10323,0.839805097451274,0.367,0.471,1
P15531,0.834784411276949,0.371,0.471,2
P26374,0.764664354213426,0.165,0.471,1
P37108,0.711232166018158,0.374,0.471,1
P49662,0.768391442155309,0.412,0.471,1
P49759,0.813362413667757,0.156,0.471,1
Q16576,0.844087795765878,0.28,0.471,2
Q7Z5K2,0.780230925967851,0.071,0.471,1
Q92583,0.770586011342155,0.243,0.471,1
O75319,0.92657469717362,0.393,0.47,1
P10266,0.836527593818985,0.39,0.47,1
P22914,0.837622667588113,0.446,0.47,1
P60520,0.865534787123572,0.303,0.47,1
P63135,0.807961165048544,0.422,0.47,1
Q13416,0.766120826709062,0.17,0.47,2
Q2M2I8,0.818979673176564,0.344,0.47,1
Q9H171,0.758150943396226,0.303,0.47,1
Q9H3M7,0.819083735203858,0.438,0.47,1
Q9UJH8,0.817838125665602,0.273,0.47,1
Q9UQ80,0.83918044572250206,0.106,0.47,1
A6NLU0,0.852654280026543,0.339,0.469,1
O15031,0.753276872964169,0.104,0.469,1
P28074,0.841098454027665,0.327,0.469,1
P50479,0.740498392282958,0.304,0.469,1
P62258,0.868475120385233,0.393,0.469,1
Q13641,0.8660027100271,0.359,0.469,1
Q13670,0.519912739965096,0.404,0.469,1
Q17R31,0.907935823754789,0.302,0.469,1
Q9BV20,0.911862409730141,0.174,0.469,2
Q9UHB9,0.786642246642247,0.215,0.469,1
A4GXA9,0.785077551020408,0.185,0.468,1
P01137,0.605987590486039,0.128,0.468,1
P18858,0.888440221694378,0.275,0.468,3
P32780,0.568794616734933,0.175,0.468,1
P43034,0.857693510555121,0.236,0.468,1
P52758,0.839272908366534,0.316,0.468,3
P53365,0.82322600619195,0.22,0.468,1
P68402,0.883621103117506,0.415,0.468,1
P80294,0.604836272040302,0.366,0.468,1
P84243,0.769264705882353,0.298,0.468,1
Q15054,0.761321428571429,0.372,0.468,1
Q17RY0,0.71536494073612,0.256,0.468,1
Q4U2R6,0.738200483091787,0.325,0.468,1
Q92905,0.747858880778589,0.156,0.468,1
Q9BXR3,0.83421494913755,0.393,0.468,1
Q9C026,0.758650472334683,0.284,0.468,1
Q9H633,0.766112244897959,0.466,0.468,1
Q9P1U0,0.610594837261504,0.347,0.468,1
O43353,0.778397943037975,0.111,0.467,1
O95067,0.770241788321168,0.358,0.467,1
P01178,0.744584040747029,0.293,0.467,1
P35790,0.898709677419355,0.478,0.467,1
P50897,0.913533180778032,0.289,0.467,1
Q14005,0.721115485564304,0.396,0.467,1
Q8N158,0.80292591727039,0.262,0.467,1
Q8NE35,0.681115288220551,0.26,0.467,1
Q8TEQ6,0.766798567591764,0.188,0.467,1
Q96IJ6,0.882863260936066,0.299,0.467,1
Q9C0C6,0.507975708502024,0.45,0.467,1
Q9NPQ8,0.757311661506708,0.224,0.467,1
Q9P000,0.780117878192534,0.221,0.467,1
Q9P2E7,0.863066195246514,0.264,0.467,1
Q9Y244,0.691660649819495,0.349,0.467,1
Q9Y5P6,0.858545324256539,0.404,0.467,1
Q9Y6L7,0.784114713216958,0.237,0.467,1
P54652,0.852340876944837,0.201,0.466,1
Q16799,0.659095840867993,0.371,0.466,1
Q7Z624,0.872268385864374,0.222,0.466,1
Q8TEK3,0.778012912482066,0.071,0.466,1
Q9UKC9,0.88541257367387,0.403,0.466,1
Q9UQB9,0.833714157706093,0.429,0.466,1
O14490,0.779635949943117,0.286,0.465,1
O95684,0.755871710526316,0.251,0.465,1
P12532,0.817793126684636,0.468,0.465,1
P22626,0.79406015037594,0.06,0.465,1
P54132,0.783414587332054,0.294,0.465,1
P62750,0.75621107266436,0.31,0.465,1
Q06710,0.740530697190427,0.121,0.465,1
Q13427,0.896458797327394,0.325,0.465,1
Q8N7N1,0.82547053649956,0.135,0.465,1
Q96F46,0.775672074159907,0.28,0.465,2
Q96K21,0.674061757719715,0.398,0.465,1
Q9NZL4,0.869583732057416,0.385,0.465,1
Q9Y3A4,0.875167642362959,0.189,0.465,1
A6NIR3,0.560145259938838,0.315,0.464,1
O00299,0.890835579514825,0.335,0.464,1
O14522,0.739290716060538,0.155,0.464,2
P51148,0.854634896233666,0.31,0.464,1
Q14CM0,0.829566854990584,0.39,0.464,1
Q68CZ1,0.667345890410959,0.491,0.464,1
Q8WVJ2,0.804925373134328,0.08,0.464,1
Q9Y5G1,0.831742687666189,0.36,0.464,1
P36578,0.829636552440291,0.383,0.463,1
P42575,0.75036036036036,0.281,0.463,1
P46937,0.603762626262626,0.362,0.463,1
P50570,0.718296647477142,0.141,0.463,1
P78317,0.775542168674699,0.361,0.463,1
Q08554,0.836488513830286,0.301,0.463,1
Q719H9,0.723198910081744,0.395,0.463,1
Q7L985,0.808783138918346,0.373,0.463,1
Q86XE5,0.92904953145917,0.293,0.463,1
Q8NB16,0.801599821746881,0.256,0.463,2
Q96GX9,0.938869318181818,0.369,0.463,1
Q96QU1,0.802637972926067,0.297,0.463,1
P00734,0.722371066433566,0.345,0.462,2
P07911,0.749522583664872,0.231,0.462,1
P59282,0.692057453416149,0.159,0.462,1
P83881,0.783214709371293,0.116,0.462,2
Q14191,0.780944014294223,0.057,0.462,1
Q16718,0.79260775862069,0.165,0.462,1
Q7LG56,0.858040540540541,0.197,0.462,1
Q86VI3,0.769751861042184,0.388,0.462,1
Q8NI22,0.758707482993197,0.252,0.462,1
Q969V3,0.823484261501211,0.28,0.462,1
Q96JA1,0.775397953382604,0.39,0.462,1
Q9NWZ8,0.547721088435374,0.264,0.462,1
Q9Y586,0.868191340782123,0.182,0.462,1
Q9Y6N6,0.697451146983857,0.296,0.462,1
O75175,0.765594084650688,0.296,0.461,1
P17612,0.898246308966511,0.089,0.461,1
P26951,0.832768387391503,0.309,0.461,1
Q01196,0.846440849342771,0.363,0.461,1
Q15011,0.753050075872534,0.439,0.461,1
Q5M9Q1,0.618986111111111,0.301,0.461,1
Q6P5R6,0.782707373271889,0.346,0.461,1
Q8N371,0.868556390977444,0.32,0.461,1
Q8NI51,0.696852367688022,0.22,0.461,1
Q96FN9,0.855801232665639,0.456,0.461,1
Q9NPH3,0.781178247734139,0.328,0.461,3
Q9P0J1,0.822752497225305,0.497,0.461,1
Q9Y2H2,0.759126394052045,0.056,0.461,1
O75689,0.924803045349222,0.327,0.46,1
O95551,0.846497286630488,0.537,0.46,1
P05388,0.631500701262272,0.366,0.46,1
P0CG47,0.784037372593432,0.32,0.46,1
P0DMV8,0.84442507068803,0.196,0.46,1
P0DMV9,0.84442507068803,0.196,0.46,1
P28482,0.883401697312588,0.081,0.46,1
P30049,0.788397104446742,0.459,0.46,1
P61927,0.66471671388102,0.179,0.46,1
Q14566,0.69292816787732,0.063,0.46,1
Q15833,0.86213316095669,0.358,0.46,1
Q2M3C6,0.634696016771488,0.419,0.46,1
Q5VYX0,0.910781722054381,0.064,0.46,1
Q6ZT98,0.694239218877136,0.299,0.46,1
Q8WWF5,0.6571875,0.362,0.46,1
Q92599,0.710390756302521,0.109,0.46,2
Q96KC2,0.834143070044709,0.355,0.46,1
Q9Y6E0,0.853426818580193,0.285,0.46,1
A0A597,0.841557046979866,0.264,0.459,1
O76075,0.779411471321696,0.364,0.459,1
P04066,0.957619047619048,0.357,0.459,1
P49760,0.818799578799579,0.146,0.459,1
P68363,0.824410301434006,0.156,0.459,1
Q14952,0.785610859728507,0.378,0.459,1
Q5TBC7,0.849941324392288,0.354,0.459,1
Q6H3X3,0.910569800569801,0.374,0.459,1
Q8IZQ8,0.722666666666667,0.305,0.459,1
Q9H832,0.939493742889647,0.411,0.459,1
Q9HB96,0.773048115079365,0.309,0.459,1
Q9P0J0,0.759604471195185,0.262,0.459,1
Q9UJ71,0.749958534899793,0.424,0.459,1
O15353,0.798696774193548,0.459,0.458,1
O95238,0.817460732984293,0.479,0.458,1
P30411,0.843597386688444,0.258,0.458,2
Q15646,0.892026306434412,0.096,0.458,1
Q969Q0,0.777573964497041,0.136,0.458,2
Q9HD67,0.880181582360571,0.393,0.458,1
Q9NP60,0.740145268943856,0.189,0.458,1
Q9UNX3,0.845686098654709,0.353,0.458,1
O14713,0.759105461393597,0.211,0.457,1
O60664,0.770257126886529,0.312,0.457,1
O75081,0.694658869395712,0.433,0.457,1
P07711,0.874517604023777,0.522,0.457,1
P08519,0.692747162362231,0.059,0.457,1
P14649,0.707696721311475,0.173,0.457,1
P17661,0.595279805352798,0.281,0.457,1
P53602,0.861711499663752,0.377,0.457,2
P62263,0.828188118811881,0.177,0.457,1
P78417,0.890841924398625,0.244,0.457,1
Q07352,0.539360967184801,0.182,0.457,1
Q14397,0.871894489534387,0.067,0.457,1
Q6ZNL6,0.842068693249112,0.392,0.457,1
Q96N95,0.764967320261438,0.285,0.457,1
Q9Y624,0.789575142675967,0.421,0.457,1
F8WCM5,0.555308219178082,0.4,0.456,1
O15379,0.828031628532974,0.309,0.456,1
P08572,0.503391710449504,0.124,0.456,1
P0CF74,0.846607818411097,0.42,0.456,1
P26651,0.566269702276707,0.201,0.456,1
P28827,0.80055593067747,0.208,0.456,2
P40763,0.821028117621807,0.263,0.456,1
P62068,0.791996509598604,0.439,0.456,1
P78318,0.725958636109558,0.177,0.456,1
Q6ZVM7,0.831439267886855,0.173,0.456,1
Q8IZJ0,0.783028883684621,0.282,0.456,1
Q96PN6,0.869388412017167,0.242,0.456,2
Q9BVM4,0.836494156928214,0.451,0.456,1
Q9GZL7,0.847606399034108,0.26,0.456,1
Q9NV23,0.817517096265124,0.195,0.456,1
O00264,0.840348027842227,0.179,0.455,1
P07316,0.850911602209945,0.19,0.455,1
P18146,0.577496671105193,0.236,0.455,1
Q13761,0.775350966429298,0.435,0.455,1
Q86X83,0.840244648318043,0.354,0.455,1
Q8TCB6,0.793042372881356,0.459,0.455,1
Q96EY8,0.81177033492823,0.36,0.455,1
Q96MM7,0.826305781916958,0.289,0.455,1
Q96PU9,0.520869565217391,0.254,0.455,1
Q9NPJ6,0.630300884955752,0.311,0.455,1
Q9NQP4,0.751759149940968,0.259,0.455,1
Q9Y4W6,0.826970411102383,0.198,0.455,1
P06576,0.800045325779037,0.329,0.454,1
P10523,0.827786388140162,0.368,0.454,1
P20290,0.697983293556086,0.275,0.454,1
P49257,0.742388933226922,0.132,0.454,1
P49368,0.764314733864747,0.09,0.454,1
Q04656,0.775581395348837,0.409,0.454,1
Q86XQ3,0.788760402978537,0.132,0.454,2
Q86YV5,0.649609483960948,0.092,0.454,2
Q8IUI8,0.838939828080229,0.251,0.454,1
Q96CD2,0.79344039971449,0.293,0.454,1
Q96NZ1,0.776196636481242,0.377,0.454,1
Q9H7P6,0.864926022628372,0.351,0.454,1
Q9P2S2,0.830155990706937,0.372,0.454,1
Q9UHP6,0.929732006125574,0.361,0.454,1
P01344,0.52450110864745,0.152,0.453,1
P02649,0.706610169491525,0.397,0.453,1
P03973,0.66307486631016,0.463,0.453,1
P16389,0.742356285533797,0.229,0.453,1
P28838,0.897876563349646,0.359,0.453,1
P35442,0.756696280991736,0.153,0.453,1
P58546,0.838404017857143,0.432,0.453,1
Q01860,0.75200328407225,0.273,0.453,1
Q03111,0.746635030198447,0.329,0.453,1
Q5EG05,0.840636942675159,0.45,0.453,1
Q5VU97,0.899767184035477,0.315,0.453,1
Q8TEA1,0.918692756036636,0.251,0.453,1
Q9UH65,0.729181494661922,0.199,0.453,1
Q9UH73,0.72299929676512,0.382,0.453,1
Q9UHF4,0.726615873015873,0.372,0.453,1
Q9Y2H0,0.711438278595697,0.322,0.453,1
A8MT69,0.8279,0.365,0.452,1
P08571,0.737734806629834,0.268,0.452,2
P21917,0.680992957746479,0.137,0.452,1
P60866,0.804195979899498,0.302,0.452,1
Q14154,0.81153329260843,0.236,0.452,2
Q15776,0.713127463863338,0.516,0.452,1
Q5HYI8,0.76577370030581,0.113,0.452,1
Q8IYM1,0.808912550974173,0.299,0.452,1
Q96GD4,0.832745545911375,0.347,0.452,1
Q9BRJ7,0.868432976714915,0.392,0.452,1
Q9BYN0,0.790586932447398,0.273,0.452,1
Q9H3H3,0.899784886927744,0.254,0.452,1
P12980,0.678838475499093,0.209,0.451,1
P51965,0.898322314049587,0.469,0.451,1
Q06330,0.880482001220256,0.294,0.451,1
Q13308,0.828845454545455,0.26,0.451,1
Q3I5F7,0.85297263681592,0.181,0.451,1
Q4LE39,0.717121621621622,0.288,0.451,1
Q5T5X7,0.788086956521739,0.432,0.451,1
Q92871,0.874021352313167,0.083,0.451,1
Q9HB71,0.782739130434783,0.415,0.451,1
Q9NXG6,0.886884488448845,0.517,0.451,1
Q9P0U1,0.670588235294118,0.358,0.451,1
Q9Y4W2,0.547718120805369,0.352,0.451,1
O43581,0.827547770700637,0.208,0.45,1
O60504,0.62012104283054,0.406,0.45,1
P30281,0.885191115702479,0.215,0.45,1
P48735,0.831852869352869,0.27,0.45,1
Q08AD1,0.686196581196581,0.155,0.45,1
Q16659,0.768726088726089,0.185,0.45,1
Q96SZ5,0.838188824662813,0.21,0.45,1
Q9BQF6,0.756739736946991,0.179,0.45,2
Q9HAC8,0.639142259414226,0.205,0.45,1
Q9UPU9,0.7345,0.458,0.45,1
O60239,0.710241805480924,0.488,0.449,1
O60861,0.838187624750499,0.397,0.449,1
O94826,0.846440418474101,0.364,0.449,1
P10911,0.743308053448898,0.4,0.449,1
P22087,0.819892588614393,0.32,0.449,1
P29376,0.770643060643061,0.368,0.449,1
P37235,0.86582,0.207,0.449,1
P42285,0.805104746751525,0.08,0.449,2
P49642,0.83906241012367,0.195,0.449,1
P50238,0.684787052810903,0.188,0.449,1
Q12923,0.851711165048544,0.209,0.449,1
Q5VT03,0.634838709677419,0.407,0.449,1
Q6NZY4,0.519584569732938,0.323,0.449,1
Q93045,0.733440758293839,0.456,0.449,1
Q96RT7,0.558215240641711,0.205,0.449,1
Q9BSF4,0.747076579094466,0.276,0.449,1
Q9NZ08,0.878701642081826,0.353,0.449,2
Q9Y3A2,0.756576492537313,0.196,0.449,1
Q9Y5S9,0.816128590971272,0.447,0.449,1
Q9Y657,0.788538812785388,0.296,0.449,1
O60828,0.748921568627451,0.413,0.448,1
P00505,0.897241597970831,0.127,0.448,1
P02656,0.600064724919094,0.359,0.448,1
Q14CW9,0.629376498800959,0.338,0.448,1
Q15560,0.683168539325843,0.206,0.448,1
Q5T280,0.853695836873407,0.278,0.448,1
Q8N6T7,0.882507579038545,-0.008,0.448,1
Q9NQA5,0.77421334284695,0.196,0.448,1
A8MW95,0.648413421706711,0.374,0.447,1
P0C1S8,0.721456834532374,0.252,0.447,1
P23511,0.573250478011472,0.312,0.447,1
P52849,0.799135176651306,0.058,0.447,1
Q01638,0.716500850340136,0.443,0.447,1
Q08708,0.772186761229314,0.48,0.447,1
Q9HAU4,0.844578624475299,0.004,0.447,1
Q9NVR0,0.810213345438039,0.354,0.447,2
O00124,0.78615796519411,0.371,0.446,1
P21583,0.750225048923679,0.386,0.446,1
P50053,0.882183502426114,0.245,0.446,1
Q13472,0.911270673658733,0.277,0.446,1
Q8N983,0.810899067005937,0.303,0.446,1
Q8NBR6,0.797750119674485,0.258,0.446,1
Q9NQX4,0.805296219112831,0.135,0.446,2
Q9NX70,0.636612284069098,0.162,0.446,1
Q9NZE8,0.712477477477477,0.294,0.446,1
Q9UBK8,0.855093989939105,0.241,0.446,1
Q9UDW1,0.666699410609037,0.415,0.446,1
Q9UQF0,0.570446549391069,0.205,0.446,1
P46778,0.748374422187982,0.183,0.445,1
P49758,0.729374041116907,0.311,0.445,1
P49862,0.906137162954279,0.341,0.445,1
Q00535,0.884483054483055,0.097,0.445,1
Q86TN4,0.881339229311434,0.143,0.445,1
Q8N668,0.807256874580818,0.353,0.445,1
Q8N8S7,0.761333333333333,0.486,0.445,1
Q8TBC3,0.789351285189719,0.334,0.445,2
Q96QB1,0.787336989640463,0.319,0.445,1
Q9C0B0,0.740882352941176,0.307,0.445,1
Q9HC84,0.592188555981077,0.16,0.445,1
Q9UNS2,0.776366612111293,0.226,0.445,1
O14733,0.844305391578119,0.278,0.444,1
O43566,0.683203342618384,0.104,0.444,1
P02724,0.751751592356688,0.313,0.444,1
P16473,0.837282671272309,0.406,0.444,1
P20701,0.848403786878027,0.299,0.444,1
P48200,0.788730266739249,0.173,0.444,1
Q12852,0.81953250222618,0.196,0.444,1
Q15819,0.899073741007194,0.35,0.444,1
Q6IN85,0.789432703003337,0.347,0.444,1
Q6PIW4,0.845087420042644,0.102,0.444,2
Q6UX46,0.707974068071313,0.384,0.444,1
Q6ZNX1,0.741649484536082,0.256,0.444,1
Q96AE4,0.690607950116913,0.368,0.444,1
Q96L21,0.824845119812975,0.269,0.444,1
Q9H254,0.742797313314895,0.378,0.444,1
Q9H310,0.810621597096189,0.246,0.444,1
Q9HC29,0.814815970056145,0.128,0.444,2
Q9NQT8,0.741756032171582,0.126,0.444,2
Q9UIF7,0.82963436928702,0.189,0.444,1
Q9UPN9,0.734069611780455,0.334,0.444,1
A0A5B0,0.880198938992042,0.181,0.443,1
O75223,0.920282738095238,0.259,0.443,1
O95149,0.682850224835697,0.264,0.443,1
O96017,0.836965669988926,0.392,0.443,1
P00742,0.568967136150235,0.409,0.443,2
P27361,0.877237354085603,0.072,0.443,1
P41597,0.668944467994913,0.235,0.443,1
P47914,0.564641744548287,0.326,0.443,1
Q07960,0.825081351689612,0.323,0.443,1
Q5VWW1,0.8459046692607,0.307,0.443,1
Q6PKG0,0.779374511336982,0.323,0.443,2
Q99856,0.709981132075472,0.221,0.443,1
Q9H444,0.576644295302013,0.451,0.443,1
O43678,0.784078374455733,0.401,0.442,1
P26641,0.838463343108504,0.403,0.442,1
P46736,0.78485022026431694,0.278,0.442,2
P48736,0.831998594189316,0.124,0.442,1
P51149,0.867237643872715,0.12,0.442,1
Q12929,0.730224887556222,0.16,0.442,1
Q2M2H8,0.848737644733126,0.397,0.442,1
Q5VZK9,0.868544687582389,0.233,0.442,2
Q9NR48,0.759530612244898,0.344,0.442,1
Q9UBC0,0.643524399690163,-0.001,0.442,1
Q9UNG2,0.81390243902439,0.42,0.442,1
O00257,0.572258592471358,0.091,0.441,1
O76071,0.931561780506523,0.245,0.441,1
O95429,0.640854961832061,0.406,0.441,1
O95948,0.633613251155624,0.258,0.441,1
P01574,0.80965322009908,0.439,0.441,1
P30154,0.859600818833163,0.367,0.441,1
P31947,0.832424740010947,0.396,0.441,1
P35613,0.762218890554723,0.119,0.441,1
P43088,0.830298200514139,0.423,0.441,1
Q5K651,0.747164015359298,0.228,0.441,1
Q8NFU3,0.889274193548387,0.385,0.441,1
Q93100,0.901651743638077,0.191,0.441,1
Q9BZV1,0.836429034348671,0.17,0.441,1
A1XBS5,0.899027576197387,0.392,0.44,1
O95081,0.658742393509128,0.48,0.44,1
P06454,0.595140186915888,0.424,0.44,1
P40225,0.766014558689718,0.279,0.44,1
P58876,0.741903553299492,0.23,0.44,1
P62807,0.741192893401015,0.23,0.44,1
Q04837,0.72922268907563,0.314,0.44,1
Q14576,0.714817404817405,0.242,0.44,1
Q5JU85,0.802586994727592,0.274,0.44,1
Q6ZRS2,0.617401636151149,0.205,0.44,1
Q7L0Q8,0.868308766485648,0.144,0.44,1
Q8IZ40,0.659264150943396,0.201,0.44,1
Q92843,0.791970802919708,0.441,0.44,1
Q93079,0.741002538071066,0.23,0.44,1
Q99879,0.74006345177665,0.23,0.44,1
Q99880,0.753506329113924,0.23,0.44,1
Q9H9P5,0.770118143459916,0.318,0.44,1
A6NCS4,0.586341463414634,0.335,0.439,1
P09466,0.912423510466989,0.332,0.439,1
P24071,0.822475884244373,0.46,0.439,1
P51161,0.805388496468214,0.296,0.439,1
Q8IXL6,0.831253731343284,0.512,0.439,1
Q8N5X7,0.780350690754516,0.346,0.439,1
Q92917,0.602295081967213,0.241,0.439,1
Q99576,0.622635914332784,0.334,0.439,1
Q9NQW1,0.862624854819977,0.228,0.439,1
P32929,0.885264375413087,0.485,0.438,1
P34925,0.824407258064516,0.34,0.438,1
P67775,0.908934721665999,0.09,0.438,1
P78563,0.851950331125828,0.009,0.438,1
Q6P5S7,0.650758725341426,0.538,0.438,2
Q9NX18,0.84560533841754,0.218,0.438,1
Q9Y6H8,0.677762162162162,0.246,0.438,1
O60218,0.871827111984283,0.083,0.437,1
O75509,0.674853658536585,0.205,0.437,1
O96006,0.518611670020121,0.417,0.437,1
P01730,0.748860580325548,0.27,0.437,1
Q13042,0.792188029361942,0.209,0.437,1
Q2V2M9,0.746751838946961,0.26,0.437,1
Q8NI60,0.845092748735245,0.074,0.437,1
Q99811,0.579617486338798,0.018,0.437,1
Q9HCC6,0.657582417582418,0.268,0.437,1
O43281,0.701995926680244,0.285,0.436,1
O75177,0.577831541218638,0.299,0.436,1
P01920,0.732486338797814,0.298,0.436,1
P29597,0.74614064462118,0.218,0.436,1
P30711,0.931701352757544,0.214,0.436,1
P40818,0.83971547536433,0.191,0.436,1
P62714,0.900028044871795,0.095,0.436,1
Q96KP1,0.650811594202899,0.217,0.436,1
Q96QC0,0.751293916023993,0.513,0.436,1
O15522,0.609097472924188,0.349,0.435,1
P23396,0.780678836280662,0.314,0.435,2
P39905,0.724397905759162,0.242,0.435,1
P54687,0.934290177021867,0.358,0.435,1
P60604,0.856925182481752,0.404,0.435,1
P62910,0.803055028462998,0.271,0.435,2
Q08ET2,0.824081871345029,0.369,0.435,1
Q15027,0.770945273631841,0.214,0.435,1
Q86W47,0.840604914933837,0.362,0.435,1
Q96SC8,0.607848605577689,0.365,0.435,1
Q99447,0.892255639097744,0.2,0.435,1
Q99836,0.853614609571788,0.337,0.435,1
Q9NT62,0.602276039434205,0.265,0.435,1
Q9Y217,0.818371414681575,0.235,0.435,1
E9PQ53,0.72378587196468,0.238,0.434,1
