uniprot_id,struct_score,hydrophobicity_score,volume_score,alpha_max_dist,pocket,druggability,num_drug_pockets
Q96IJ6,0.882863260936066,50.333,4.667,7.084,0.299,0.467,1
Q9C0C6,0.507975708502024,24.667,4.167,9.737,0.45,0.467,1
Q9NPQ8,0.757311661506708,42.429,3.786,10.987,0.224,0.467,1
Q9P000,0.780117878192534,38.6,3.8,7.972,0.221,0.467,1
Q9P2E7,0.863066195246514,41.556,3.556,7.051,0.264,0.467,1
Q9Y244,0.691660649819495,40.143,5,7.492,0.349,0.467,1
Q9Y5P6,0.858545324256539,-3.9,4.7,10.607,0.404,0.467,1
Q9Y6L7,0.784114713216958,27.571,4.143,11.932,0.237,0.467,1
P54652,0.852340876944837,42.286,4.214,5.957,0.201,0.466,1
Q16799,0.659095840867993,45.2,5.5,8.586,0.371,0.466,1
Q7Z624,0.872268385864374,24.071,4.071,10.353,0.222,0.466,1
Q8TEK3,0.778012912482066,4.5,4.3,11.489,0.071,0.466,1
Q9UKC9,0.88541257367387,45.125,4.25,6.169,0.403,0.466,1
Q9UQB9,0.833714157706093,45.737,4.368,11.055,0.429,0.466,1
O14490,0.779635949943117,62.143,5.286,9.048,0.286,0.465,1
O95684,0.755871710526316,74.5,5,5.276,0.251,0.465,1
P12532,0.817793126684636,12.143,3.857,8.983,0.468,0.465,1
P22626,0.79406015037594,27.143,4.714,10.838,0.06,0.465,1
P54132,0.783414587332054,20.923,4.769,11.013,0.294,0.465,1
P62750,0.75621107266436,-11.875,4.75,12.153,0.31,0.465,1
Q06710,0.740530697190427,22.684,3.421,14.579,0.121,0.465,1
Q13427,0.896458797327394,13.5,4,8.386,0.325,0.465,1
Q8N7N1,0.82547053649956,17.158,3.395,21.351,0.135,0.465,1
Q96F46,0.775672074159907,52.429,4.143,7.228,0.28,0.465,2
Q96K21,0.674061757719715,51.25,3.875,6.159,0.398,0.465,1
Q9NZL4,0.869583732057416,52.375,5,9.256,0.385,0.465,1
Q9Y3A4,0.875167642362959,46,4.429,6.83,0.189,0.465,1
A6NIR3,0.560145259938838,-1.3,5,14.683,0.315,0.464,1
O00299,0.890835579514825,15.05,4.4,19.379,0.335,0.464,1
O14522,0.739290716060538,14.846,4.308,14.311,0.155,0.464,2
P51148,0.854634896233666,39.333,3.778,6.153,0.31,0.464,1
Q14CM0,0.829566854990584,29.5,3.7,10.099,0.39,0.464,1
Q68CZ1,0.667345890410959,40.8,4.7,9.44,0.491,0.464,1
Q8WVJ2,0.804925373134328,42.4,4.667,14.184,0.08,0.464,1
Q9Y5G1,0.831742687666189,47.667,4.778,7.905,0.36,0.464,1
P36578,0.829636552440291,50.667,5.167,5.473,0.383,0.463,1
P42575,0.75036036036036,43.909,5.273,13.038,0.281,0.463,1
P46937,0.603762626262626,86.75,5,6.137,0.362,0.463,1
P50570,0.718296647477142,5.655,4.138,20.715,0.141,0.463,1
P78317,0.775542168674699,0.571,3.286,9.035,0.361,0.463,1
Q08554,0.836488513830286,17.923,4.077,9.65,0.301,0.463,1
Q719H9,0.723198910081744,30,4.5,7.688,0.395,0.463,1
Q7L985,0.808783138918346,12.143,4.714,11.253,0.373,0.463,1
Q86XE5,0.92904953145917,22.167,3.25,9.462,0.293,0.463,1
Q8NB16,0.801599821746881,20.333,4.111,9.766,0.256,0.463,2
Q96GX9,0.938869318181818,8.769,4.538,10.359,0.369,0.463,1
Q96QU1,0.802637972926067,51.083,4.583,16.813,0.297,0.463,1
P00734,0.722371066433566,43.143,5.286,14.407,0.345,0.462,2
P07911,0.749522583664872,3.429,4.286,13.716,0.231,0.462,1
P59282,0.692057453416149,2.941,3.706,13.562,0.159,0.462,1
P83881,0.783214709371293,-1.833,5.667,11.693,0.116,0.462,2
Q14191,0.780944014294223,20.745,4.213,26.027,0.057,0.462,1
Q16718,0.79260775862069,28.636,4.091,8.563,0.165,0.462,1
Q7LG56,0.858040540540541,58.727,4.091,5.246,0.197,0.462,1
Q86VI3,0.769751861042184,87.8,5,5.239,0.388,0.462,1
Q8NI22,0.758707482993197,29.636,3.455,11.968,0.252,0.462,1
Q969V3,0.823484261501211,48.25,4.75,8.535,0.28,0.462,1
Q96JA1,0.775397953382604,26.75,4.5,7.002,0.39,0.462,1
Q9NWZ8,0.547721088435374,42,4.818,12.551,0.264,0.462,1
Q9Y586,0.868191340782123,11,3.882,11.846,0.182,0.462,1
Q9Y6N6,0.697451146983857,31.889,3.778,6.561,0.296,0.462,1
O75175,0.765594084650688,8.25,5.375,7.663,0.296,0.461,1
P17612,0.898246308966511,43.143,4.857,12.513,0.089,0.461,1
P26951,0.832768387391503,36.636,4.273,16.966,0.309,0.461,1
Q01196,0.846440849342771,17.125,4.25,6.349,0.363,0.461,1
Q15011,0.753050075872534,-9,4.125,10.586,0.439,0.461,1
Q5M9Q1,0.618986111111111,79,6,5.448,0.301,0.461,1
Q6P5R6,0.782707373271889,56.143,5.429,7.225,0.346,0.461,1
Q8N371,0.868556390977444,33,4.692,5.23,0.32,0.461,1
Q8NI51,0.696852367688022,25.625,4.5,12.511,0.22,0.461,1
Q96FN9,0.855801232665639,21.8,4.8,8.768,0.456,0.461,1
Q9NPH3,0.781178247734139,64.571,4.286,6.294,0.328,0.461,3
Q9P0J1,0.822752497225305,43.1,5.3,8.969,0.497,0.461,1
Q9Y2H2,0.759126394052045,85.5,4.667,6.988,0.056,0.461,1
O75689,0.924803045349222,16.231,4.923,16.711,0.327,0.46,1
O95551,0.846497286630488,37.25,4.75,8.531,0.537,0.46,1
P05388,0.631500701262272,53.375,5,6.777,0.366,0.46,1
P0CG47,0.784037372593432,-6.583,3.5,14.203,0.32,0.46,1
P0DMV8,0.84442507068803,44.286,4.143,5.889,0.196,0.46,1
P0DMV9,0.84442507068803,44.286,4.143,5.889,0.196,0.46,1
P28482,0.883401697312588,19.25,4,19.801,0.081,0.46,1
P30049,0.788397104446742,52.667,4.222,5.218,0.459,0.46,1
P61927,0.66471671388102,7.333,4.917,12.084,0.179,0.46,1
Q14566,0.69292816787732,27.31,4.69,19.379,0.063,0.46,1
Q15833,0.86213316095669,-6.643,4.286,16.425,0.358,0.46,1
Q2M3C6,0.634696016771488,36.8,5.2,7.878,0.419,0.46,1
Q5VYX0,0.910781722054381,19.321,4.226,36.932,0.064,0.46,1
Q6ZT98,0.694239218877136,14.846,5.385,13.152,0.299,0.46,1
Q8WWF5,0.6571875,33.6,4.8,6.099,0.362,0.46,1
Q92599,0.710390756302521,60.571,4.857,10.632,0.109,0.46,2
Q96KC2,0.834143070044709,96.333,5.5,5.222,0.355,0.46,1
Q9Y6E0,0.853426818580193,19.167,3.625,14.472,0.285,0.46,1
A0A597,0.841557046979866,39.722,4.111,15.121,0.264,0.459,1
O76075,0.779411471321696,55,4.5,5.215,0.364,0.459,1
P04066,0.957619047619048,23.647,5.118,9.841,0.357,0.459,1
P49760,0.818799578799579,29.565,3.826,15.123,0.146,0.459,1
P68363,0.824410301434006,30.667,4.889,8.738,0.156,0.459,1
Q14952,0.785610859728507,25.583,4.083,10.112,0.378,0.459,1
Q5TBC7,0.849941324392288,25.083,3.667,7.419,0.354,0.459,1
Q6H3X3,0.910569800569801,2.167,4.167,9.872,0.374,0.459,1
Q8IZQ8,0.722666666666667,25.25,5,6.546,0.305,0.459,1
Q9H832,0.939493742889647,16.5,4.429,11.145,0.411,0.459,1
Q9HB96,0.773048115079365,91.083,4.833,5.206,0.309,0.459,1
Q9P0J0,0.759604471195185,22.429,4.286,9.394,0.262,0.459,1
Q9UJ71,0.749958534899793,41.8,4,10.756,0.424,0.459,1
O15353,0.798696774193548,6.333,4.167,7.179,0.459,0.458,1
O95238,0.817460732984293,39.167,5.333,6.093,0.479,0.458,1
P30411,0.843597386688444,73.625,5,6.08,0.258,0.458,2
Q15646,0.892026306434412,13.897,4.034,16.889,0.096,0.458,1
Q969Q0,0.777573964497041,-1.833,5.667,11.642,0.136,0.458,2
Q9HD67,0.880181582360571,2.889,4.556,10.499,0.393,0.458,1
Q9NP60,0.740145268943856,69.4,4.6,9.118,0.189,0.458,1
Q9UNX3,0.845686098654709,31.571,5,6.737,0.353,0.458,1
O14713,0.759105461393597,68.111,5.222,10.243,0.211,0.457,1
O60664,0.770257126886529,11.286,4.429,14.213,0.312,0.457,1
O75081,0.694658869395712,46.75,6,6.734,0.433,0.457,1
P07711,0.874517604023777,14.5,4.75,6.949,0.522,0.457,1
P08519,0.692747162362231,31,4.182,10.796,0.059,0.457,1
P14649,0.707696721311475,27.909,3.818,12.94,0.173,0.457,1
P17661,0.595279805352798,24.375,4.5,12.105,0.281,0.457,1
P53602,0.861711499663752,34.105,3.421,14.579,0.377,0.457,2
P62263,0.828188118811881,8.778,4.556,9.201,0.177,0.457,1
P78417,0.890841924398625,54,4.6,8.497,0.244,0.457,1
Q07352,0.539360967184801,36,4.364,15.566,0.182,0.457,1
Q14397,0.871894489534387,51.462,5.308,13.434,0.067,0.457,1
Q6ZNL6,0.842068693249112,29.667,4.778,9.162,0.392,0.457,1
Q96N95,0.764967320261438,7.579,4.684,17.622,0.285,0.457,1
Q9Y624,0.789575142675967,19.25,4.25,7.617,0.421,0.457,1
F8WCM5,0.555308219178082,34.125,3.75,8.038,0.4,0.456,1
O15379,0.828031628532974,27.333,4.333,10.234,0.309,0.456,1
P08572,0.503391710449504,9.867,3.333,15.534,0.124,0.456,1
P0CF74,0.846607818411097,-6.75,4.25,6.277,0.42,0.456,1
P26651,0.566269702276707,44.444,4.556,8.046,0.201,0.456,1
P28827,0.80055593067747,12.625,4.188,17.422,0.208,0.456,2
P40763,0.821028117621807,35.167,4.333,5.834,0.263,0.456,1
P62068,0.791996509598604,68.583,4.583,8.035,0.439,0.456,1
P78318,0.725958636109558,25.308,4.154,10.709,0.177,0.456,1
Q6ZVM7,0.831439267886855,32.4,4.7,9.599,0.173,0.456,1
Q8IZJ0,0.783028883684621,43.222,5.111,10.501,0.282,0.456,1
Q96PN6,0.869388412017167,17.154,4.231,22.887,0.242,0.456,2
Q9BVM4,0.836494156928214,39.8,4.7,5.616,0.451,0.456,1
Q9GZL7,0.847606399034108,30.857,4.429,6.932,0.26,0.456,1
Q9NV23,0.817517096265124,59.545,4.818,9.605,0.195,0.456,1
O00264,0.840348027842227,76.6,5.4,8.239,0.179,0.455,1
P07316,0.850911602209945,20.917,3.25,8.924,0.19,0.455,1
P18146,0.577496671105193,27.385,3.923,10.704,0.236,0.455,1
Q13761,0.775350966429298,14.25,4.125,6.283,0.435,0.455,1
Q86X83,0.840244648318043,26.6,4.7,8.02,0.354,0.455,1
Q8TCB6,0.793042372881356,78.429,5.143,6.269,0.459,0.455,1
Q96EY8,0.81177033492823,23.867,4.4,15.31,0.36,0.455,1
Q96MM7,0.826305781916958,36.421,4.632,9.362,0.289,0.455,1
Q96PU9,0.520869565217391,28.6,4.8,8.927,0.254,0.455,1
Q9NPJ6,0.630300884955752,15.6,4.2,6.704,0.311,0.455,1
Q9NQP4,0.751759149940968,29.909,4,13.1,0.259,0.455,1
Q9Y4W6,0.826970411102383,10.467,4.2,18.437,0.198,0.455,1
P06576,0.800045325779037,40.941,3.824,13.292,0.329,0.454,1
P10523,0.827786388140162,-13.062,3.625,17.065,0.368,0.454,1
P20290,0.697983293556086,10.8,5.5,9.571,0.275,0.454,1
P49257,0.742388933226922,89.556,5.444,5.156,0.132,0.454,1
P49368,0.764314733864747,36.769,3.692,15.226,0.09,0.454,1
Q04656,0.775581395348837,46.636,4.545,11.551,0.409,0.454,1
Q86XQ3,0.788760402978537,28.105,5.263,17.307,0.132,0.454,2
Q86YV5,0.649609483960948,57.636,4.091,6.934,0.092,0.454,2
Q8IUI8,0.838939828080229,43.545,3.636,8.925,0.251,0.454,1
Q96CD2,0.79344039971449,26.895,4.211,17.688,0.293,0.454,1
Q96NZ1,0.776196636481242,47.5,4.375,7.6,0.377,0.454,1
Q9H7P6,0.864926022628372,24.9,5.6,8.255,0.351,0.454,1
Q9P2S2,0.830155990706937,80.5,4.9,5.371,0.372,0.454,1
Q9UHP6,0.929732006125574,27.5,5,9.353,0.361,0.454,1
P01344,0.52450110864745,43.889,4.667,11.135,0.152,0.453,1
P02649,0.706610169491525,43,4.5,7.137,0.397,0.453,1
P03973,0.66307486631016,-10,3.889,10.592,0.463,0.453,1
P16389,0.742356285533797,39.474,4.474,15.993,0.229,0.453,1
P28838,0.897876563349646,9,4.091,10.472,0.359,0.453,1
P35442,0.756696280991736,72.727,5,5.449,0.153,0.453,1
P58546,0.838404017857143,33.2,5.2,8.004,0.432,0.453,1
Q01860,0.75200328407225,31.474,4,18.807,0.273,0.453,1
Q03111,0.746635030198447,24.917,3.833,15.104,0.329,0.453,1
Q5EG05,0.840636942675159,56.25,4.75,5.359,0.45,0.453,1
Q5VU97,0.899767184035477,48.2,4.45,18.538,0.315,0.453,1
Q8TEA1,0.918692756036636,26.143,4.214,9.566,0.251,0.453,1
Q9UH65,0.729181494661922,12,5.083,13.55,0.199,0.453,1
Q9UH73,0.72299929676512,27,3.333,9.347,0.382,0.453,1
Q9UHF4,0.726615873015873,26.364,4.409,19.538,0.372,0.453,1
Q9Y2H0,0.711438278595697,43.8,4.6,12.483,0.322,0.453,1
A8MT69,0.8279,37.333,3.833,6.014,0.365,0.452,1
P08571,0.737734806629834,33.889,4.556,7.555,0.268,0.452,2
P21917,0.680992957746479,6.353,4.235,11.897,0.137,0.452,1
P60866,0.804195979899498,15.667,4.667,8.472,0.302,0.452,1
Q14154,0.81153329260843,44.125,4.625,7.784,0.236,0.452,2
Q15776,0.713127463863338,25.5,4.167,9.594,0.516,0.452,1
Q5HYI8,0.76577370030581,65.583,4.75,5.132,0.113,0.452,1
Q8IYM1,0.808912550974173,48.5,5.083,11.108,0.299,0.452,1
Q96GD4,0.832745545911375,52.667,4.778,7.787,0.347,0.452,1
Q9BRJ7,0.868432976714915,35.571,4.5,11.991,0.392,0.452,1
Q9BYN0,0.790586932447398,28.5,4.6,10.004,0.273,0.452,1
Q9H3H3,0.899784886927744,14.067,4.6,14.581,0.254,0.452,1
P12980,0.678838475499093,39.2,5.1,12.462,0.209,0.451,1
P51965,0.898322314049587,14.571,4.857,5.122,0.469,0.451,1
Q06330,0.880482001220256,33,4.2,12.658,0.294,0.451,1
Q13308,0.828845454545455,4.864,4.227,15.044,0.26,0.451,1
Q3I5F7,0.85297263681592,16.63,4.148,21.926,0.181,0.451,1
Q4LE39,0.717121621621622,12.538,3.846,11.516,0.288,0.451,1
Q5T5X7,0.788086956521739,54.286,6,5.563,0.432,0.451,1
Q92871,0.874021352313167,12.5,4.357,12.239,0.083,0.451,1
Q9HB71,0.782739130434783,5.5,4,11.795,0.415,0.451,1
Q9NXG6,0.886884488448845,88.714,5.214,5.126,0.517,0.451,1
Q9P0U1,0.670588235294118,65.2,4.6,6.01,0.358,0.451,1
Q9Y4W2,0.547718120805369,97,5.75,5.122,0.352,0.451,1
O43581,0.827547770700637,33.111,4.556,6.866,0.208,0.45,1
O60504,0.62012104283054,42.667,4.889,8.211,0.406,0.45,1
P30281,0.885191115702479,33.778,4.167,6.653,0.215,0.45,1
P48735,0.831852869352869,11.4,3,7.11,0.27,0.45,1
Q08AD1,0.686196581196581,38.111,4.667,9.086,0.155,0.45,1
Q16659,0.768726088726089,34.667,4.067,9.947,0.185,0.45,1
Q96SZ5,0.838188824662813,60,4.923,7.092,0.21,0.45,1
Q9BQF6,0.756739736946991,19.462,4.462,11.055,0.179,0.45,2
Q9HAC8,0.639142259414226,39.833,5,17.085,0.205,0.45,1
Q9UPU9,0.7345,17,4.833,6.874,0.458,0.45,1
O60239,0.710241805480924,23.143,4.857,5.105,0.488,0.449,1
O60861,0.838187624750499,31,5.222,10.916,0.397,0.449,1
O94826,0.846440418474101,22,4,12.412,0.364,0.449,1
P10911,0.743308053448898,7.412,4,15.247,0.4,0.449,1
P22087,0.819892588614393,15.765,3.824,10.172,0.32,0.449,1
P29376,0.770643060643061,49.692,4.692,8.184,0.368,0.449,1
P37235,0.86582,36.818,4.545,9.734,0.207,0.449,1
P42285,0.805104746751525,7.471,4.235,22.412,0.08,0.449,2
P49642,0.83906241012367,24.385,4.769,13.682,0.195,0.449,1
P50238,0.684787052810903,21.444,4.222,10.664,0.188,0.449,1
Q12923,0.851711165048544,28.846,4.538,14.123,0.209,0.449,1
Q5VT03,0.634838709677419,50.625,4.5,7.737,0.407,0.449,1
Q6NZY4,0.519584569732938,21.875,5.25,11.058,0.323,0.449,1
Q93045,0.733440758293839,33.667,5.333,6.881,0.456,0.449,1
Q96RT7,0.558215240641711,48.778,4.111,5.537,0.205,0.449,1
Q9BSF4,0.747076579094466,28.7,4.1,7.517,0.276,0.449,1
Q9NZ08,0.878701642081826,50.462,5.154,11.242,0.353,0.449,2
Q9Y3A2,0.756576492537313,20.8,5.6,8.243,0.196,0.449,1
Q9Y5S9,0.816128590971272,45.857,4.429,5.989,0.447,0.449,1
Q9Y657,0.788538812785388,78.125,6.375,7.081,0.296,0.449,1
O60828,0.748921568627451,13.167,4.333,10.66,0.413,0.448,1
P00505,0.897241597970831,56.357,4.929,9.733,0.127,0.448,1
P02656,0.600064724919094,63.25,5.5,5.092,0.359,0.448,1
Q14CW9,0.629376498800959,47.714,5.143,9.297,0.338,0.448,1
Q15560,0.683168539325843,-18.857,5.143,9.261,0.206,0.448,1
Q5T280,0.853695836873407,5.1,3.5,11.284,0.278,0.448,1
Q8N6T7,0.882507579038545,21.087,4.043,21.87,-0.008,0.448,1
Q9NQA5,0.77421334284695,25.643,4.214,15.281,0.196,0.448,1
A8MW95,0.648413421706711,55.818,4.636,5.296,0.374,0.447,1
P0C1S8,0.721456834532374,15.815,3.37,16.511,0.252,0.447,1
P23511,0.573250478011472,4,6,8.636,0.312,0.447,1
P52849,0.799135176651306,18.625,4.208,16.158,0.058,0.447,1
Q01638,0.716500850340136,19.733,4.4,8.596,0.443,0.447,1
Q08708,0.772186761229314,18.571,4.857,6.843,0.48,0.447,1
Q9HAU4,0.844578624475299,18.371,3.771,24.119,0.004,0.447,1
Q9NVR0,0.810213345438039,58.333,4.444,6.966,0.354,0.447,2
O00124,0.78615796519411,61.9,4.7,6.627,0.371,0.446,1
P21583,0.750225048923679,58.778,4,6.615,0.386,0.446,1
P50053,0.882183502426114,19.778,3.37,16.121,0.245,0.446,1
Q13472,0.911270673658733,15.444,4.333,17.452,0.277,0.446,1
Q8N983,0.810899067005937,40,4,6.168,0.303,0.446,1
Q8NBR6,0.797750119674485,30.923,4.154,14.234,0.258,0.446,1
Q9NQX4,0.805296219112831,35.529,4.647,13.924,0.135,0.446,2
Q9NX70,0.636612284069098,46.2,4.2,6.827,0.162,0.446,1
Q9NZE8,0.712477477477477,58.625,4.875,9.732,0.294,0.446,1
Q9UBK8,0.855093989939105,22.562,4.375,11.022,0.241,0.446,1
Q9UDW1,0.666699410609037,54.5,4.5,6.164,0.415,0.446,1
Q9UQF0,0.570446549391069,78.5,4.667,5.067,0.205,0.446,1
P46778,0.748374422187982,11.727,5.455,11.965,0.183,0.445,1
P49758,0.729374041116907,21.6,4.3,8.834,0.311,0.445,1
P49862,0.906137162954279,0.647,3.412,14.371,0.341,0.445,1
Q00535,0.884483054483055,12.84,4.28,18.318,0.097,0.445,1
Q86TN4,0.881339229311434,15.306,4.139,30.803,0.143,0.445,1
Q8N668,0.807256874580818,33,3.75,5.058,0.353,0.445,1
Q8N8S7,0.761333333333333,32.25,5.875,8.592,0.486,0.445,1
Q8TBC3,0.789351285189719,30.364,4.091,11.357,0.334,0.445,2
Q96QB1,0.787336989640463,47.833,5.083,11.465,0.319,0.445,1
Q9C0B0,0.740882352941176,-1.833,4.833,9.677,0.307,0.445,1
Q9HC84,0.592188555981077,8.438,3.5,10.781,0.16,0.445,1
Q9UNS2,0.776366612111293,21.091,3.909,8.454,0.226,0.445,1
O14733,0.844305391578119,29.211,3.684,11.005,0.278,0.444,1
O43566,0.683203342618384,33.222,4.111,15.915,0.104,0.444,1
P02724,0.751751592356688,81.25,4.5,5.043,0.313,0.444,1
P16473,0.837282671272309,20,3.636,5.49,0.406,0.444,1
P20701,0.848403786878027,10.444,4.889,9.931,0.299,0.444,1
P48200,0.788730266739249,40.294,4.294,13.454,0.173,0.444,1
Q12852,0.81953250222618,44.182,4.364,8.572,0.196,0.444,1
Q15819,0.899073741007194,20.5,5.1,8.37,0.35,0.444,1
Q6IN85,0.789432703003337,60.667,5,7.248,0.347,0.444,1
Q6PIW4,0.845087420042644,10.816,3.579,23.111,0.102,0.444,2
Q6UX46,0.707974068071313,53.9,5.1,5.7,0.384,0.444,1
Q6ZNX1,0.741649484536082,39.571,3.571,9.007,0.256,0.444,1
Q96AE4,0.690607950116913,96.667,5.111,5.048,0.368,0.444,1
Q96L21,0.824845119812975,19.125,4.562,11.456,0.269,0.444,1
Q9H254,0.742797313314895,18.333,4.222,8.185,0.378,0.444,1
Q9H310,0.810621597096189,92.625,5.25,10.083,0.246,0.444,1
Q9HC29,0.814815970056145,36.64,4.36,17.114,0.128,0.444,2
Q9NQT8,0.741756032171582,22.615,3.846,19.605,0.126,0.444,2
Q9UIF7,0.82963436928702,40.571,4.143,5.042,0.189,0.444,1
Q9UPN9,0.734069611780455,8.538,4.308,9.498,0.334,0.444,1
A0A5B0,0.880198938992042,30.545,3.909,16.051,0.181,0.443,1
O75223,0.920282738095238,26.9,5,8.108,0.259,0.443,1
O95149,0.682850224835697,21.786,4.357,16.557,0.264,0.443,1
O96017,0.836965669988926,85,5.1,5.031,0.392,0.443,1
P00742,0.568967136150235,8.286,4.857,7.229,0.409,0.443,2
P27361,0.877237354085603,19.25,4,19.837,0.072,0.443,1
P41597,0.668944467994913,37.7,5,13.647,0.235,0.443,1
P47914,0.564641744548287,32.857,4.571,10.643,0.326,0.443,1
Q07960,0.825081351689612,56,5.2,6.358,0.323,0.443,1
Q5VWW1,0.8459046692607,39.833,5.5,10.311,0.307,0.443,1
Q6PKG0,0.779374511336982,14.444,4.444,6.358,0.323,0.443,2
Q99856,0.709981132075472,29.857,4.929,12.544,0.221,0.443,1
Q9H444,0.576644295302013,51.75,4.25,8.124,0.451,0.443,1
O43678,0.784078374455733,41,4.556,5.246,0.401,0.442,1
P26641,0.838463343108504,19.625,3.5,7.006,0.403,0.442,1
P46736,0.78485022026431694,16.615,4.462,17.245,0.278,0.442,2
P48736,0.831998594189316,40.211,4.579,11.635,0.124,0.442,1
P51149,0.867237643872715,3.68,3.6,18.236,0.12,0.442,1
Q12929,0.730224887556222,18.5,3.929,14.551,0.16,0.442,1
Q2M2H8,0.848737644733126,22.1,4.6,8.176,0.397,0.442,1
Q5VZK9,0.868544687582389,19.385,4.385,15.92,0.233,0.442,2
Q9NR48,0.759530612244898,28.917,4.333,10.316,0.344,0.442,1
Q9UBC0,0.643524399690163,-17.667,5.167,16.361,-0.001,0.442,1
Q9UNG2,0.81390243902439,10.143,4.143,8.807,0.42,0.442,1
O00257,0.572258592471358,42.053,4.526,17.344,0.091,0.441,1
O76071,0.931561780506523,-5.4,4.2,18.987,0.245,0.441,1
O95429,0.640854961832061,-25,5.5,7.011,0.406,0.441,1
O95948,0.633613251155624,60.625,5.875,8.527,0.258,0.441,1
P01574,0.80965322009908,6.333,5.222,10.342,0.439,0.441,1
P30154,0.859600818833163,24.923,4,10.088,0.367,0.441,1
P31947,0.832424740010947,-20.2,3.6,6.782,0.396,0.441,1
P35613,0.762218890554723,32.545,4.091,13.613,0.119,0.441,1
P43088,0.830298200514139,30.308,3.923,9.653,0.423,0.441,1
Q5K651,0.747164015359298,41.308,4.231,9.194,0.228,0.441,1
Q8NFU3,0.889274193548387,15.545,4,9.678,0.385,0.441,1
Q93100,0.901651743638077,8.938,4.375,10.519,0.191,0.441,1
Q9BZV1,0.836429034348671,3.294,4.059,14.482,0.17,0.441,1
A1XBS5,0.899027576197387,5.667,3.333,10.67,0.392,0.44,1
O95081,0.658742393509128,18.222,3.667,6.096,0.48,0.44,1
P06454,0.595140186915888,1.8,4.6,7.424,0.424,0.44,1
P40225,0.766014558689718,18.727,3.455,11.386,0.279,0.44,1
P58876,0.741903553299492,33.182,3.545,9.399,0.23,0.44,1
P62807,0.741192893401015,33.182,3.545,9.399,0.23,0.44,1
Q04837,0.72922268907563,45.8,4.2,8.524,0.314,0.44,1
Q14576,0.714817404817405,48.727,4.727,6.996,0.242,0.44,1
Q5JU85,0.802586994727592,18.25,5.5,7.229,0.274,0.44,1
Q6ZRS2,0.617401636151149,21.714,3.857,6.107,0.205,0.44,1
Q7L0Q8,0.868308766485648,49.758,4.182,22.836,0.144,0.44,1
Q8IZ40,0.659264150943396,22.8,5.2,6.755,0.201,0.44,1
Q92843,0.791970802919708,65.375,4.375,8.296,0.441,0.44,1
Q93079,0.741002538071066,33.182,3.545,9.399,0.23,0.44,1
Q99879,0.74006345177665,33.182,3.545,9.399,0.23,0.44,1
Q99880,0.753506329113924,33.182,3.545,9.399,0.23,0.44,1
Q9H9P5,0.770118143459916,15.625,4.375,8.329,0.318,0.44,1
A6NCS4,0.586341463414634,53.333,5.333,11.897,0.335,0.439,1
P09466,0.912423510466989,2,4.25,14.572,0.332,0.439,1
P24071,0.822475884244373,26.125,5,12.075,0.46,0.439,1
P51161,0.805388496468214,52,5,8.749,0.296,0.439,1
Q8IXL6,0.831253731343284,91.286,5.286,4.986,0.512,0.439,1
Q8N5X7,0.780350690754516,59.889,4.333,4.987,0.346,0.439,1
Q92917,0.602295081967213,37.125,5.125,10.953,0.241,0.439,1
Q99576,0.622635914332784,43.889,4.667,8.899,0.334,0.439,1
Q9NQW1,0.862624854819977,65.556,5,4.989,0.228,0.439,1
P32929,0.885264375413087,53.545,4.364,8.529,0.485,0.438,1
P34925,0.824407258064516,45.714,4.5,6.49,0.34,0.438,1
P67775,0.908934721665999,48.444,4.444,8.946,0.09,0.438,1
P78563,0.851950331125828,28.077,4.077,9.45,0.009,0.438,1
Q6P5S7,0.650758725341426,83.143,5.143,13.338,0.538,0.438,2
Q9NX18,0.84560533841754,10,4,13.998,0.218,0.438,1
Q9Y6H8,0.677762162162162,32,4.714,8.09,0.246,0.438,1
O60218,0.871827111984283,20.422,4.133,26.095,0.083,0.437,1
O75509,0.674853658536585,12.929,3.857,13.182,0.205,0.437,1
O96006,0.518611670020121,51.875,5.125,7.852,0.417,0.437,1
P01730,0.748860580325548,71.2,4,4.97,0.27,0.437,1
Q13042,0.792188029361942,25.341,4.195,24.379,0.209,0.437,1
Q2V2M9,0.746751838946961,13.75,4.25,9.588,0.26,0.437,1
Q8NI60,0.845092748735245,25.69,3.786,27.273,0.074,0.437,1
Q99811,0.579617486338798,37.875,5,7.203,0.018,0.437,1
Q9HCC6,0.657582417582418,64.143,4.286,5.404,0.268,0.437,1
O43281,0.701995926680244,28.182,3.727,10.029,0.285,0.436,1
O75177,0.577831541218638,31.75,4.5,9.828,0.299,0.436,1
P01920,0.732486338797814,42.714,4.429,7.879,0.298,0.436,1
P29597,0.74614064462118,16.143,3.762,11.784,0.218,0.436,1
P30711,0.931701352757544,26.346,4.423,15.394,0.214,0.436,1
P40818,0.83971547536433,7.75,3.667,12.451,0.191,0.436,1
P62714,0.900028044871795,48.444,4.444,8.926,0.095,0.436,1
Q96KP1,0.650811594202899,16.333,4,9.837,0.217,0.436,1
Q96QC0,0.751293916023993,68.875,4.75,4.958,0.513,0.436,1
O15522,0.609097472924188,0.4,6,8.313,0.349,0.435,1
P23396,0.780678836280662,57.714,5.143,6.051,0.314,0.435,2
P39905,0.724397905759162,57.333,4.667,6.709,0.242,0.435,1
P54687,0.934290177021867,26.792,3.875,16.403,0.358,0.435,1
P60604,0.856925182481752,89.333,6.167,6.049,0.404,0.435,1
