"","node_1","node_2","score"
"3212","MASP2","COLEC11",0.869
"2679","CCNL2","AKAP12",0.841
"3363","CCNL2","CDKN2A",0.735
"3560","ZFPM2","GATA4",0.998
"3162","TRAC","HDAC9",0.761
"4282","TRAC","NR4A3",0.499
"4745","KCTD1","TFAP2A",0.797
"3639","TRAC","NR4A1",0.844
"4130","BMAL1","CRY2",0.843
"3117","CDKN1A","CDC45",0.708
"4706","AKAP12","FHL1",0.467
"3265","CDKN1A","GTSE1",0.8
"3324","CDKN1A","MCM10",0.689
"3441","CDKN1A","CEBPA",0.926
"4212","SAA1","LSR",0.54
"3394","CDKN1A","CDK5",0.608
"3665","C1S","C1R",0.999
"4653","MRPS12","RPS17",0.495
"3308","MRPS12","MRPL47",0.95
"4635","SAA1","LPL",0.54
"3100","SAA1","MSR1",0.54
"4035","SAA1","CCL5",0.495
"3791","SAA1","APOBR",0.54
"3175","CLDN5","CLDN4",0.724
"3876","CLDN5","TJP3",0.85
"3249","KIF26B","KLC1",0.54
"3599","KIF26B","KIF1A",0.54
"3586","CLDN5","TJP2",0.94
"3216","C1S","COLEC11",0.416
"2909","KIF26B","KIFC1",0.54
"2841","KIF26B","KIF26A",0.54
"3911","KIF26B","KIF18B",0.54
"2951","CLDN5","CLDN9",0.693
"4749","OBSL1","ALDH3B2",0.402
"3937","OBSL1","TTN",0.947
"4020","OBSL1","ALDH3B1",0.439
"4347","OBSL1","CHD1",0.457
"3515","OBSL1","SPTBN2",0.457
"3768","OBSL1","BOP1",0.457
"4245","POLR2F","H4C9",0.843
"3120","POLR2F","ESRP1",0.499
"4426","POLR2F","H4C8",0.843
"4320","POLR2F","POLR2J3",0.713
"4155","POLR2F","H2BC9",0.533
"2889","POLR2F","LPAR5",0.429
"3773","POLR2F","TAF1C",0.499
"3351","POLR2F","ESRP2",0.499
"3530","POLR2F","H2AX",0.572
"4507","MYO3B","EPS8",0.8
"4067","POLR2F","H2BC11",0.902
"4557","MYO3B","ESPN",0.879
"4430","TONSL","H4C8",0.9
"4248","TONSL","H4C9",0.917
"4126","CD8A","LCK",0.999
"3531","TONSL","H2AX",0.42
"4683","ACTG2","TPM3",0.557
"3292","C4orf48","NELL2",0.568
"2811","CD8A","CXCR4",0.459
"3485","CD8A","LYN",0.412
"4541","ACTG2","TPM2",0.557
"4460","ACTG2","MYH14",0.904
"4286","CXCR4","CCL4",0.973
"3456","CXCR4","ANGPT1",0.441
"4022","CXCR4","CCL5",0.993
"3504","CXCR4","TFF3",0.694
"3299","CXCR4","ACKR2",0.581
"4325","CXCR4","CCL4L2",0.763
"2906","KIF26A","KIFC1",0.54
"3940","FHL2","TTN",0.939
"4707","FHL2","FHL1",0.585
"3548","FHL2","PUF60",0.435
"3771","SLC12A5","NETO2",0.621
"4318","OAS1","PRLR",0.433
"3558","NFATC4","GATA4",0.97
"3902","KIF26A","KIF18B",0.54
"3590","KIF26A","KIF1A",0.54
"3140","NDUFA11","NDUFB3",0.998
"3256","KIF26A","KLC1",0.54
"3408","NDUFA11","NDUFA13",0.993
"3339","NDUFA11","NDUFA3",0.992
"3925","NDUFA11","COX6B1",0.808
"4628","NDUFA11","COX7B",0.852
"4661","RPL39L","RPS17",0.499
"4687","AGR2","TPM3",0.42
"3569","AGR2","MUC5B",0.42
"3675","AGR2","LDHA",0.457
"4530","AGR2","ALDOA",0.457
"4346","CHD7","CHD1",0.622
"4337","PTPN6","GHR",0.499
"4110","PTPN6","LCK",0.755
"3463","PTPN6","LYN",0.65
"4655","PTPN6","RPS17",0.422
"2919","PTPN6","CSF2RA",0.499
"3157","HLA-DPA1","HLA-DPB1",0.999
"3005","HLA-DPA1","HLA-DMB",0.904
"3896","HLA-DPA1","AP1M2",0.499
"4119","HLA-DPA1","LCK",0.499
"2940","HLA-DPA1","HLA-DQB2",0.667
"3894","HLA-DQB2","AP1M2",0.499
"3607","KIFC1","KPNA2",0.461
"3167","ZNF516","ZBTB42",0.596
"3592","KIFC1","KIF1A",0.54
"3901","KIFC1","KIF18B",0.54
"3257","KIFC1","KLC1",0.564
"3936","CMYA5","TTN",0.641
"4118","HLA-DQB2","LCK",0.499
"3153","HLA-DQB2","HLA-DPB1",0.54
"3000","HLA-DQB2","HLA-DMB",0.638
"4333","PIERCE1","RIBC2",0.801
"3374","GNG4","PIK3CG",0.499
"3737","LIFR","IL11RA",0.437
"3184","TNF","LTB",0.499
"3070","TNF","TGFA",0.52
"3868","CLDN9","TJP3",0.652
"3177","CLDN9","CLDN4",0.65
"3576","CLDN9","TJP2",0.417
"3814","GNG4","KCNJ12",0.501
"4258","TNF","TNFAIP3",0.861
"3845","TNF","IKBKE",0.874
"3037","TNF","ERN1",0.789
"3288","TNF","SLC2A1",0.644
"4121","PTPRJ","LCK",0.481
"3573","HMGA1","HMGA2",0.846
"3154","HLA-DMB","HLA-DPB1",0.921
"3710","SLC6A12","LIN7A",0.41
"4562","LDB3","ESPN",0.54
"3517","LAMA2","MEX3A",0.605
"3118","GINS3","CDC45",0.999
"4251","L3MBTL1","H4C9",0.9
"3747","GINS3","TIMELESS",0.951
"3641","ERN1","PRORP",0.72
"3259","CLSTN2","KLC1",0.471
"4429","L3MBTL1","H4C8",0.9
"4269","RPL36A","RPS10",0.867
"3285","TGFA","SERPINA1",0.499
"3273","RACGAP1","MICAL3",0.443
"3836","RPL36A","RPL17",0.867
"4647","RPL36A","RPS17",0.875
"3824","RPL36A","RPL26",0.867
"3500","PLCL1","GABRP",0.9
"3455","GRB7","ANGPT1",0.499
"4392","EZH1","EPOP",0.729
"3480","TRPV4","LYN",0.748
"3790","MSR1","APOBR",0.54
"3743","CDC45","TIMELESS",0.934
"3323","CDC45","MCM10",0.998
"3357","CDC45","CDKN2A",0.731
"3785","ETV1","DET1",0.67
"4634","MSR1","LPL",0.54
"4215","MSR1","LSR",0.54
"3352","ESRP1","ESRP2",0.862
"3381","TRPV4","TRPC1",0.976
"4297","TRPV4","MAP7",0.637
"3794","TRPV4","TRPV1",0.755
"4598","KCNMB2","KCNN4",0.9
"3415","NDUFB3","NDUFA13",0.998
"4700","NDUFB3","PWWP3A",0.584
"3931","NDUFB3","COX6B1",0.818
"3338","NDUFB3","NDUFA3",0.998
"3305","FBP1","ST6GALNAC5",0.472
"4125","HLA-DPB1","LCK",0.499
"3898","HLA-DPB1","AP1M2",0.499
"4612","NDUFB3","COX7B",0.814
"4143","HDAC9","H2BC9",0.653
"3519","HDAC9","H2AX",0.65
"4049","HDAC9","H2BC11",0.653
"3687","HDAC9","H2BC18",0.653
"3872","CLDN4","TJP3",0.723
"3795","CLDN4","TRPV1",0.432
"3502","GABARAPL1","GABRP",0.65
"3580","CLDN4","TJP2",0.614
"3572","IGF2BP2","HMGA2",0.978
"4019","ALDH3A1","ALDH3B1",0.9
"4159","TOP2A","H2BC9",0.417
"4351","TOP2A","PSMB3",0.429
"4750","ALDH3A1","ALDH3B2",0.9
"3628","TOP2A","CHD4",0.479
"3729","ATP6V0E2","RNASEK",0.853
"4188","SIGLEC11","NCAM1",0.408
"3634","STXBP2","SYTL1",0.418
"3348","STXBP2","VAMP2",0.624
"4313","KLC1","DOC2B",0.407
"3982","ZNF492","ZNF726",0.472
"4538","KLC1","BCL11A",0.499
"4271","KLC1","MAPK8IP3",0.911
"3593","KLC1","KIF1A",0.54
"4230","HJURP","H4C9",0.91
"4416","HJURP","H4C8",0.9
"4731","TRIB3","AKT3",0.499
"3913","KLC1","KIF18B",0.54
"4680","KLC1","TPM3",0.499
"4400","MUC4","MUC1",0.723
"3550","SERPINA1","RPS6KA1",0.458
"4026","ACKR2","CCL5",0.944
"4284","ACKR2","CCL4",0.799
"3831","MRPL47","RPL26",0.477
"4078","MRPL47","FRRS1L",0.487
"3840","MRPL47","RPL17",0.477
"3418","NDUFA3","NDUFA13",0.999
"3806","IRF5","NLRP1",0.48
"3929","NDUFA3","COX6B1",0.82
"3741","MCM10","TIMELESS",0.819
"3362","MCM10","CDKN2A",0.707
"4699","NDUFA3","PWWP3A",0.501
"3775","VAMP2","PRRT2",0.404
"4615","NDUFA3","COX7B",0.814
"4740","VAMP2","SNCA",0.908
"3699","CDKN2A","CNTN1",0.456
"3883","VAMP2","AP1M2",0.499
"3397","CDKN2A","CDK5",0.586
"3498","VAMP2","TPD52",0.622
"3610","CDKN2A","CDK5RAP3",0.457
"3487","PIK3CG","LYN",0.808
"3796","TRPC1","TRPV1",0.523
"4223","PIK3CG","SOCS2",0.54
"4280","CLIC3","PAN2",0.424
"4402","LYN","MUC1",0.697
"3922","NDUFA13","COX6B1",0.836
"4620","NDUFA13","COX7B",0.869
"4698","NDUFA13","PWWP3A",0.585
"3984","FBN2","ADAMTS10",0.445
"3542","PBK","H2AX",0.408
"3614","LYN","SH2B2",0.499
"4100","LYN","LCK",0.882
"3895","TPD52","AP1M2",0.499
"4002","LYN","VAV1",0.968
"4338","LYN","GHR",0.499
"4277","LYN","CD24",0.457
"4186","TPD52","MAL2",0.457
"3499","PCDHGA6","PCDHGA5",0.461
"4501","EYA4","SIX1",0.527
"3670","IDO1","TDO2",0.9
"4476","H2AX","RAD51",0.799
"3961","SPTBN2","SPTBN4",0.9
"4524","SPTBN2","SCN7A",0.499
"4203","SPTBN2","NCAM1",0.4
"4073","H2AX","H2BC11",0.952
"4299","H2AX","REC8",0.499
"4176","H2AX","UHRF1",0.63
"4511","PUF60","SNRPN",0.499
"4090","H2AX","APBB1",0.63
"4425","H2AX","H4C8",0.907
"4262","H2AX","RPS10",0.441
"4168","H2AX","H2BC9",0.559
"4373","H2AX","H3C8",0.906
"4393","MUC5B","MUC1",0.579
"4244","H2AX","H4C9",0.924
"4016","ZC2HC1C","SNRNP70",0.441
"3646","NFE2","MAFF",0.682
"3870","TJP2","TJP3",0.982
"3914","KIF1A","KIF18B",0.54
"4718","KPNA2","S100A2",0.422
"4537","CHD4","BCL11A",0.489
"4103","SH2B2","LCK",0.499
"4238","CHD4","H4C9",0.928
"4384","CHD4","H3C8",0.901
"3993","BCAT1","IL4I1",0.9
"4482","CHD4","RAD51",0.451
"4071","CHD4","H2BC11",0.801
"4672","PCDH7","ABCG2",0.42
"4433","CHD4","H4C8",0.928
"4607","TUBA1C","DYNC2H1",0.675
"3715","TUBA1C","PFDN5",0.499
"3722","KRT86","KRT8",0.4
"3847","FKBP5","IKBKE",0.657
"3802","NLRP2","NLRP1",0.978
"3943","VIM","TTN",0.8
"3779","H2BC18","DET1",0.622
"4435","H2BC18","H4C8",0.817
"4132","TIMELESS","CRY2",0.95
"4250","H2BC18","H4C9",0.817
"4506","LIN7A","EPS8",0.402
"4150","H2BC18","H2BC9",0.8
"3721","VIM","KRT8",0.426
"3813","LIN7A","KCNJ12",0.625
"3842","SLC16A7","SLC16A3",0.777
"4366","KRT8","EPPK1",0.401
"4151","DET1","H2BC9",0.622
"4015","SRSF5","SNRNP70",0.597
"4453","SRSF5","XIST",0.4
"4728","TMEM30B","ATP8B2",0.881
"3834","BOP1","RPL17",0.445
"3827","BOP1","RPL26",0.4
"4213","APOBR","LSR",0.54
"4055","DET1","H2BC11",0.622
"4641","APOBR","LPL",0.54
"4270","RPL26","RPS10",0.87
"4660","RPL26","RPS17",0.895
"3832","RPL26","RPL17",0.934
"4659","RPL17","RPS17",0.895
"4261","RPL17","RPS10",0.883
"4259","IKBKE","TNFAIP3",0.716
"4197","SPTBN4","NCAM1",0.4
"4459","MYH3","MYH14",0.721
"4502","MYH3","SIX1",0.549
"4554","MYH3","TPM2",0.521
"4623","COX6B1","COX7B",0.984
"4544","TNNT1","TPM2",0.546
"4674","TNNT1","TPM3",0.605
"4012","LSM4","SNRNP70",0.892
"4516","FAAP24","UBE2T",0.877
"4705","TTN","FHL1",0.565
"4512","LSM4","SNRPN",0.899
"4527","SPTBN4","SCN7A",0.499
"4116","VAV1","LCK",0.946
"4023","CXCL17","CCL5",0.734
"4463","VAV1","FYB1",0.86
"4319","VAV1","PRLR",0.457
"4513","SNRNP70","SNRPN",0.981
"4389","H2BC11","H3C8",0.903
"4748","ALDH3B1","ALDH3B2",0.953
"4291","CCL5","CCL4",0.865
"4417","H2BC11","H4C8",0.956
"4089","H2BC11","APBB1",0.499
"4146","H2BC11","H2BC9",0.481
"4178","H2BC11","UHRF1",0.499
"4234","H2BC11","H4C9",0.963
"4273","LCK","MAPK8IP3",0.403
"4486","H2BC11","RAD51",0.499
"4304","H2BC11","REC8",0.598
"4152","APBB1","H2BC9",0.499
"4585","APBB1","LRP2",0.404
"4361","LCK","CD48",0.74
"4468","H2BC9","RAD51",0.499
"4241","H2BC9","H4C9",0.817
"4427","H2BC9","H4C8",0.817
"4181","H2BC9","UHRF1",0.499
"4380","UHRF1","H3C8",0.9
"4301","H2BC9","REC8",0.499
"4342","SOCS2","GHR",0.912
"4535","DPF3","BCL11A",0.674
"4638","GPIHBP1","LPL",0.999
"4633","LSR","LPL",0.54
"4420","H4C9","H4C8",0.952
"4375","H4C9","H3C8",0.942
"4649","RPS10","RPS17",0.992
"4574","RPS10","ISG15",0.642
"4578","IFI27","ISG15",0.491
"4323","CCL4","CCL4L2",0.909
"4314","DOC2A","DOC2B",0.448
"4470","FSBP","RAD51",0.769
"4381","CHD1","H3C8",0.903
"4339","PRLR","GHR",0.638
"4414","H3C8","H4C8",0.942
"4560","EPS8","ESPN",0.886
"4644","XIST","NDN",0.741
"4688","BCL11A","TPM3",0.499
"4646","ISG15","RPS17",0.681
"4686","TPM2","TPM3",0.937
"4640","LRP2","LPL",0.728
