name	name-2	source_db_name	source_db_version
NCBIGENE:89845	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:115111	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:115019	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6521	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6518	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:29988	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:81031	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:144195	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:498	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:515	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10476	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:522	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:267020	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:4509	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6540	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6538	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6507	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6511	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6512	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9152	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6534	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6523	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:125206	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:495	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:23788	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:8604	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10165	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:54977	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:55972	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:284723	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:83447	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10478	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:81034	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:7351	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9481	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6530	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6532	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:476	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:481	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:5348	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6582	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6583	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:85413	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:55356	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:387775	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:538	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:488	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:493	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:5205	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:84239	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:344905	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57468	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6561	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:64849	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:220963	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:117247	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:387700	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:151473	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6571	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:116843	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10560	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:151295	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:641842	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:25769	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:283652	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:80024	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:28965	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9154	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9153	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:55315	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:7780	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:7782	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:55676	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:148867	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10463	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:142680	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10559	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:7355	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:79939	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:341880	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:643664	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:153201	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:285641	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:120103	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:54020	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:7922	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:221074	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6520	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:254428	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57127	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:204962	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:50651	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57210	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57864	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:55065	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:113278	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:51660	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:94081	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:152519	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:79815	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:124976	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:54896	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9526	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6541	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9057	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:23657	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6543	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6550	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:23315	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:133308	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:28234	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:53919	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:8671	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57282	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:54407	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:6568	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:10246	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:57084	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:246213	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:528	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:245973	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:127124	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:51606	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:23545	TRANSPORTER	GuideToPharmacology	2024.1
NCBIGENE:9114	TRANSPORTER	GuideToPharmacology	2024.1
KIT	DRUG RESISTANCE	CIViC	10-Apr-24
TP53	DRUG RESISTANCE	CIViC	10-Apr-24
BCL2L11	DRUG RESISTANCE	CIViC	10-Apr-24
BIRC7	DRUG RESISTANCE	CIViC	10-Apr-24
ABL1	DRUG RESISTANCE	CIViC	10-Apr-24
ABL1	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
MAP2K2	DRUG RESISTANCE	CIViC	10-Apr-24
KIT	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
DPYD	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
SMAD4	DRUG RESISTANCE	CIViC	10-Apr-24
SUFU	DRUG RESISTANCE	CIViC	10-Apr-24
ALCAM	DRUG RESISTANCE	CIViC	10-Apr-24
STMN1	DRUG RESISTANCE	CIViC	10-Apr-24
ERBB4	DRUG RESISTANCE	CIViC	10-Apr-24
CFLAR	DRUG RESISTANCE	CIViC	10-Apr-24
GAS6	DRUG RESISTANCE	CIViC	10-Apr-24
NRG1	DRUG RESISTANCE	CIViC	10-Apr-24
HRAS	DRUG RESISTANCE	CIViC	10-Apr-24
ERCC2	DRUG RESISTANCE	CIViC	10-Apr-24
SOX10	DRUG RESISTANCE	CIViC	10-Apr-24
CIC	DRUG RESISTANCE	CIViC	10-Apr-24
ATXN1L	DRUG RESISTANCE	CIViC	10-Apr-24
BRCA1	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
BRCA2	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
TSC2	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
BAP1	DRUG RESISTANCE	CIViC	10-Apr-24
BRCA1	DRUG RESISTANCE	CIViC	10-Apr-24
IDH1	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
PALB2	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
CDK12	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
RAD54L	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
PIK3R2	DRUG RESISTANCE	CIViC	10-Apr-24
PBK	DRUG RESISTANCE	CIViC	10-Apr-24
PARP1	DRUG RESISTANCE	CIViC	10-Apr-24
ABCC10	DRUG RESISTANCE	CIViC	10-Apr-24
BIRC5	DRUG RESISTANCE	CIViC	10-Apr-24
ETV4	DRUG RESISTANCE	CIViC	10-Apr-24
ETV5	DRUG RESISTANCE	CIViC	10-Apr-24
FGFR4	DRUG RESISTANCE	CIViC	10-Apr-24
MIR21	DRUG RESISTANCE	CIViC	10-Apr-24
ACTL6A	DRUG RESISTANCE	CIViC	10-Apr-24
HDAC9	DRUG RESISTANCE	CIViC	10-Apr-24
MGMT	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
AKT1	DRUG RESISTANCE	CIViC	10-Apr-24
MMP9	DRUG RESISTANCE	CIViC	10-Apr-24
STAG2	DRUG RESISTANCE	CIViC	10-Apr-24
NF2	DRUG RESISTANCE	CIViC	10-Apr-24
STK39	KINASE	GO	10-Apr-24
PIK3CB	KINASE	GO	10-Apr-24
PIK3CA	KINASE	GO	10-Apr-24
TRRAP	KINASE	GO	10-Apr-24
SGMS1	KINASE	GO	10-Apr-24
PKMYT1	KINASE	GO	10-Apr-24
SYK	KINASE	GO	10-Apr-24
DGKA	KINASE	GO	10-Apr-24
CDC7	KINASE	GO	10-Apr-24
FN3KRP	KINASE	GO	10-Apr-24
CDKL5	KINASE	GO	10-Apr-24
CDK5R1	KINASE	GO	10-Apr-24
AATK	TYROSINE KINASE	GO	10-Apr-24
DYRK4	TYROSINE KINASE	GO	10-Apr-24
YES1	TYROSINE KINASE	GO	10-Apr-24
TNK1	TYROSINE KINASE	GO	10-Apr-24
HIPK3	TYROSINE KINASE	GO	10-Apr-24
ABL2	TYROSINE KINASE	GO	10-Apr-24
MATK	TYROSINE KINASE	GO	10-Apr-24
KIT	TYROSINE KINASE	GO	10-Apr-24
TESK2	TYROSINE KINASE	GO	10-Apr-24
TYK2	TYROSINE KINASE	GO	10-Apr-24
MAP2K6	TYROSINE KINASE	GO	10-Apr-24
JAK3	TYROSINE KINASE	GO	10-Apr-24
KDR	TYROSINE KINASE	GO	10-Apr-24
CLK2	TYROSINE KINASE	GO	10-Apr-24
HIPK1	TYROSINE KINASE	GO	10-Apr-24
NTRK1	TYROSINE KINASE	GO	10-Apr-24
SYK	TYROSINE KINASE	GO	10-Apr-24
EPHA7	TYROSINE KINASE	GO	10-Apr-24
ERBB4	TYROSINE KINASE	GO	10-Apr-24
WEE1	TYROSINE KINASE	GO	10-Apr-24
TTK	TYROSINE KINASE	GO	10-Apr-24
TNK2	TYROSINE KINASE	GO	10-Apr-24
INSR	TYROSINE KINASE	GO	10-Apr-24
JAK1	TYROSINE KINASE	GO	10-Apr-24
DTX4	SERINE THREONINE KINASE	GO	10-Apr-24
RBX1	SERINE THREONINE KINASE	GO	10-Apr-24
TANK	SERINE THREONINE KINASE	GO	10-Apr-24
CASEIN KINASE2A_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
CYCLINB1_CDK1_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
CAB39-STRADA_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
LATS2	SERINE THREONINE KINASE	GO	10-Apr-24
AATK	SERINE THREONINE KINASE	GO	10-Apr-24
PAK6	SERINE THREONINE KINASE	GO	10-Apr-24
DYRK4	SERINE THREONINE KINASE	GO	10-Apr-24
DCLK3	SERINE THREONINE KINASE	GO	10-Apr-24
PPM1D	SERINE THREONINE KINASE	GO	10-Apr-24
MKNK1	SERINE THREONINE KINASE	GO	10-Apr-24
PAK2	SERINE THREONINE KINASE	GO	10-Apr-24
PAK1	SERINE THREONINE KINASE	GO	10-Apr-24
CHUK	SERINE THREONINE KINASE	GO	10-Apr-24
WNK3	SERINE THREONINE KINASE	GO	10-Apr-24
RIPK1	SERINE THREONINE KINASE	GO	10-Apr-24
SRPK2	SERINE THREONINE KINASE	GO	10-Apr-24
PKN1	SERINE THREONINE KINASE	GO	10-Apr-24
HIPK3	SERINE THREONINE KINASE	GO	10-Apr-24
RIPK2	SERINE THREONINE KINASE	GO	10-Apr-24
CSNK1E	SERINE THREONINE KINASE	GO	10-Apr-24
OXSR1	SERINE THREONINE KINASE	GO	10-Apr-24
STK39	SERINE THREONINE KINASE	GO	10-Apr-24
IRAK3	SERINE THREONINE KINASE	GO	10-Apr-24
TSSK6	SERINE THREONINE KINASE	GO	10-Apr-24
NUAK2	SERINE THREONINE KINASE	GO	10-Apr-24
CDK15	SERINE THREONINE KINASE	GO	10-Apr-24
LMTK3	SERINE THREONINE KINASE	GO	10-Apr-24
MAST4	SERINE THREONINE KINASE	GO	10-Apr-24
TESK2	SERINE THREONINE KINASE	GO	10-Apr-24
TP53RK	SERINE THREONINE KINASE	GO	10-Apr-24
SRPK3	SERINE THREONINE KINASE	GO	10-Apr-24
IKBKE	SERINE THREONINE KINASE	GO	10-Apr-24
FAM20A	SERINE THREONINE KINASE	GO	10-Apr-24
CDC42BPB	SERINE THREONINE KINASE	GO	10-Apr-24
PIK3CA	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCB	SERINE THREONINE KINASE	GO	10-Apr-24
MAP2K6	SERINE THREONINE KINASE	GO	10-Apr-24
PHKG2	SERINE THREONINE KINASE	GO	10-Apr-24
PRKAA2	SERINE THREONINE KINASE	GO	10-Apr-24
TNNI3K	SERINE THREONINE KINASE	GO	10-Apr-24
ARAF	SERINE THREONINE KINASE	GO	10-Apr-24
PKN3	SERINE THREONINE KINASE	GO	10-Apr-24
ACVR2A	SERINE THREONINE KINASE	GO	10-Apr-24
MARK1	SERINE THREONINE KINASE	GO	10-Apr-24
CLK2	SERINE THREONINE KINASE	GO	10-Apr-24
MYO3A	SERINE THREONINE KINASE	GO	10-Apr-24
TNIK	SERINE THREONINE KINASE	GO	10-Apr-24
HIPK1	SERINE THREONINE KINASE	GO	10-Apr-24
NEK3	SERINE THREONINE KINASE	GO	10-Apr-24
STK33	SERINE THREONINE KINASE	GO	10-Apr-24
CSNK1G3	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KA1	SERINE THREONINE KINASE	GO	10-Apr-24
SGK1	SERINE THREONINE KINASE	GO	10-Apr-24
MAP4K3	SERINE THREONINE KINASE	GO	10-Apr-24
NIM1K	SERINE THREONINE KINASE	GO	10-Apr-24
FAM20C	SERINE THREONINE KINASE	GO	10-Apr-24
PKMYT1	SERINE THREONINE KINASE	GO	10-Apr-24
SYK	SERINE THREONINE KINASE	GO	10-Apr-24
LMTK2	SERINE THREONINE KINASE	GO	10-Apr-24
CSNK1G1	SERINE THREONINE KINASE	GO	10-Apr-24
TTBK2	SERINE THREONINE KINASE	GO	10-Apr-24
GAK	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCG	SERINE THREONINE KINASE	GO	10-Apr-24
STK26	SERINE THREONINE KINASE	GO	10-Apr-24
TTK	SERINE THREONINE KINASE	GO	10-Apr-24
CDC7	SERINE THREONINE KINASE	GO	10-Apr-24
SIK1	SERINE THREONINE KINASE	GO	10-Apr-24
SMG1	SERINE THREONINE KINASE	GO	10-Apr-24
MAPK9	SERINE THREONINE KINASE	GO	10-Apr-24
MAPK8	SERINE THREONINE KINASE	GO	10-Apr-24
CDK7	SERINE THREONINE KINASE	GO	10-Apr-24
STK31	SERINE THREONINE KINASE	GO	10-Apr-24
DCLK2	SERINE THREONINE KINASE	GO	10-Apr-24
TNK2	SERINE THREONINE KINASE	GO	10-Apr-24
MAPKAPK5	SERINE THREONINE KINASE	GO	10-Apr-24
MAPK12	SERINE THREONINE KINASE	GO	10-Apr-24
SGK2	SERINE THREONINE KINASE	GO	10-Apr-24
BMPR1A	SERINE THREONINE KINASE	GO	10-Apr-24
CSNK1A1	SERINE THREONINE KINASE	GO	10-Apr-24
CDKL5	SERINE THREONINE KINASE	GO	10-Apr-24
LIMK1	SERINE THREONINE KINASE	GO	10-Apr-24
BRSK1	SERINE THREONINE KINASE	GO	10-Apr-24
MAP3K5	SERINE THREONINE KINASE	GO	10-Apr-24
CIITA	SERINE THREONINE KINASE	GO	10-Apr-24
CDK19	SERINE THREONINE KINASE	GO	10-Apr-24
CILK1	SERINE THREONINE KINASE	GO	10-Apr-24
DAPK2	SERINE THREONINE KINASE	GO	10-Apr-24
MAP3K8	SERINE THREONINE KINASE	GO	10-Apr-24
SIK2	SERINE THREONINE KINASE	GO	10-Apr-24
CDC42BPA	SERINE THREONINE KINASE	GO	10-Apr-24
TIMM50	PROTEIN PHOSPHATASE	GO	10-Apr-24
CDC25A	PROTEIN PHOSPHATASE	GO	10-Apr-24
PPP2R5D	PROTEIN PHOSPHATASE	GO	10-Apr-24
PTPN12	PROTEIN PHOSPHATASE	GO	10-Apr-24
TNS1	PROTEIN PHOSPHATASE	GO	10-Apr-24
SSH3	PROTEIN PHOSPHATASE	GO	10-Apr-24
PPP2R5A	PROTEIN PHOSPHATASE	GO	10-Apr-24
CTDSPL2	PROTEIN PHOSPHATASE	GO	10-Apr-24
PTEN	PROTEIN PHOSPHATASE	GO	10-Apr-24
TAS2R45	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R43	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R39	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5M10	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TM2D1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR161	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FFAR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
F2RL3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8B2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
QRFPR	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1F2P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5B2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5B12	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR37	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRF1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GRM6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR39	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRB3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRB2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10C1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR171	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRE4P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR149	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
LANCL1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5G3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10A2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2AG1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1G1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
S1PR4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2H2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
NMUR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5H8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
PRLHR	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51B6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
CCR7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR14C36	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2V1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2G2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6K2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6Y1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C6P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1L3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T34	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10G6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10D3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
LGR5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
MRGPRF	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R60	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R50	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R20	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR34	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52D1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR9Q2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4N2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11H6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4K17	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5AU1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4S1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4C5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4F17	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10H4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5M8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5M1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5AR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51B2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR9A2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2Y1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2L5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8G5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T33	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2G6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR26	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GRM2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FZD10	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR3A3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52E6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
PROKR2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPRC5A	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1A2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR55	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51M1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GRM4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRE2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OPN3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
RHO	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52R1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
PTGDR2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
CMKLR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5I1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11L1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRV1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR25	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR119	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR151	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OXER1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRG3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8H3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GRM5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
VIPR2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GRM8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
S1PR2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPRC5C	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
