"","gene_id"
"7448","ADCY1"
"7449","PEX2"
"7450","MED30"
"7451","SBSPON"
"7452","SPIDR"
"7453","ORC5"
"7454","OSGIN2"
"7455","DEFB1"
"7456","SUN1"
"7457","OXR1"
"7458","TMEM184A"
"7459","MICALL2"
"7460","CA3"
"7461","CDK5"
"7462","SLC4A2"
"7463","FASTK"
"7464","FMC1"
"7465","PHAX"
"7466","ALDH7A1"
"7467","FOXK1"
"7468","COX6C"
"7469","OSR2"
"7470","YWHAZ"
"7471","FZD6"
"7472","CTHRC1"
"7473","SLC25A32"
"7474","DCAF13"
"7475","TP53INP1"
"7476","INTS8"
"7477","VIRMA"
"7478","GEM"
"7479","PDP1"
"7480","TMEM67"
"7481","WASHC5"
"7482","RPP25L"
"7483","FAM219A"
"7484","SNAPC3"
"7485","MYORG"
"7486","NUDT2"
"7487","PSIP1"
"7488","CCDC171"
"7489","UBAP1"
"7490","DIRAS2"
"7491","SYK"
"7492","NIPSNAP3B"
"7493","ABCA1"
"7494","LETM2"
"7495","METTL2B"
"7496","FXN"
"7497","ALDH1A1"
"7498","KDM1B"
"7499","HGSNAT"
"7500","RASEF"
"7501","GKAP1"
"7502","KIF27"
"7503","C9orf64"
"7504","HNRNPK"
"7505","SVEP1"
"7506","TRPV6"
"7507","ANKS6"
"7508","FBP1"
"7509","PGAP4"
"7510","ZHX1"
"7511","CYBB"
"7512","DYNLT3"
"7513","MID1IP1"
"7514","KIAA1958"
"7515","RNF183"
"7516","PIGA"
"7517","STRBP"
"7518","GAPVD1"
"7519","CARD19"
"7520","ATP7A"
"7521","HDX"
"7522","NDUFB6"
"7523","NOL6"
"7524","AQP3"
"7525","TRMT10B"
"7526","VCP"
"7527","PIGO"
"7528","BRWD3"
"7529","OTUD1"
"7530","ARHGAP12"
"7531","FAT3"
"7532","HECTD2"
"7533","FBXO33"
"7534","INTS6L"
"7535","CLDN2"
"7536","SPTSSA"
"7537","WRN"
"7538","MARCHF8"
"7539","CFL2"
"7540","SUGT1"
"7541","GTF2A1"
"7542","PGM2L1"
"7543","SLC16A9"
"7544","FOLR2"
"7545","INPPL1"
"7546","CRYL1"
"7547","REEP3"
"7548","MICU2"
"7549","PCF11"
"7550","RPL36AL"
"7551","DNAAF2"
"7552","DEPP1"
"7553","ZNF22-AS1"
"7554","ZNF22"
"7555","KLHDC2"
"7556","NEMF"
"7557","RPUSD4"
"7558","ARF6"
"7559","TTC8"
"7560","AKR1E2"
"7561","KBTBD6"
"7562","FAAH2"
"7563","NUDT5"
"7564","DACT1"
"7565","ATP5F1C"
"7566","PRPF18"
"7567","TAF3"
"7568","VDAC2"
"7569","COMTD1"
"7570","PDZD8"
"7571","ZNF503"
"7572","ABRAXAS2"
"7573","QSOX2"
"7574","FAM204A"
"7575","NSD1"
"7576","PRDX3"
"7577","ENOX2"
"7578","GHITM"
"7579","SNAPC4"
"7580","PMPCA"
"7581","ENTR1"
"7582","SPACA9"
"7583","TSC1"
"7584","HPRT1"
"7585","BORCS5"
"7586","DIPK1B"
"7587","ZMYND19"
"7588","DDX21"
"7589","BMS1"
"7590","JCAD"
"7591","FUNDC2"
"7592","PIP4P1"
"7593","METTL17"
"7594","NDRG2"
"7595","ARHGEF40"
"7596","NSMF"
"7597","CASP7"
"7598","PPP1R36"
"7599","BTNL9"
"7600","CCDC186"
"7601","VWA2"
"7602","METTL3"
"7603","SALL2"
"7604","TRUB1"
"7605","ZFYVE1"
"7606","FRAT1"
"7607","UBTD1"
"7608","ARHGAP42"
"7609","ISCA2"
"7610","LARGE2"
"7611","TTC7B"
"7612","SLC39A13"
"7613","PSMC3"
"7614","AGBL2"
"7615","TC2N"
"7616","CPSF2"
"7617","MOAP1"
"7618","IFI27L1"
"7619","IFI27"
"7620","CLMN"
"7621","PDZRN4"
"7622","PTER"
"7623","ARL5B"
"7624","SMCO4"
"7625","CEP295"
"7626","TAF1D"
"7627","R3HCC1L"
"7628","AMOTL1"
"7629","HTRA1"
"7630","CEP57"
"7631","TCP11L2"
"7632","SPRED1"
"7633","GPR176"
"7634","GPT2"
"7635","AMN"
"7636","RAB8B"
"7637","IKBIP"
"7638","RPUSD2"
"7639","HIF1AN"
"7640","NDUFB8"
"7641","ZFYVE19"
"7642","PPP1R14D"
"7643","SPINT1"
"7644","FBN1"
"7645","AVPR1A"
"7646","DEPDC4"
"7647","BRD7"
"7648","BTRC"
"7649","POLL"
"7650","BAG5"
"7651","DPCD"
"7652","LARP6"
"7653","API5"
"7654","ZNF319"
"7655","HPS6"
"7656","SENP8"
"7657","NOLC1"
"7658","ALKBH3"
"7659","COPS2"
"7660","SGPL1"
"7661","FRS2"
"7662","PCBD1"
"7663","ARIH1"
"7664","COX11"
"7665","ZNF202"
"7666","FAM227B"
"7667","STXBP4"
"7668","CYYR1"
"7669","CUL5"
"7670","WBP1L"
"7671","BORCS7"
"7672","ANAPC16"
"7673","SMPD1"
"7674","APBB1"
"7675","NUDT13"
"7676","C11orf65"
"7677","TRIM44"
"7678","ILK"
"7679","TAF10"
"7680","TPP1"
"7681","DCHS1"
"7682","MSS51"
"7683","CYB5A"
"7684","RAG1"
"7685","IFTAP"
"7686","ATP9B"
"7687","PPFIBP2"
"7688","MOGAT2"
"7689","CYB5R2"
"7690","GARRE1"
"7691","SERPINB8"
"7692","TUB"
"7693","IDH3A"
"7694","WDR72"
"7695","ZMAT1"
"7696","XRRA1"
"7697","TRIM66"
"7698","RNF169"
"7699","RPL27A"
"7700","DENND2B"
"7701","CDYL2"
"7702","PRTG"
"7703","AKIP1"
"7704","ATMIN"
"7705","TMEM41B"
"7706","LEO1"
"7707","ZNF143"
"7708","TMX3"
"7709","MAPK7"
"7710","PRKCB"
"7711","HDGFL3"
"7712","ZNF3"
"7713","ZSCAN21"
"7714","RIMKLB"
"7715","TK2"
"7716","TMED3"
"7717","SEC11C"
"7718","TMEM135"
"7719","IQCD"
"7720","NDEL1"
"7721","CENPV"
"7722","CIAO2B"
"7723","BLCAP"
"7724","ATF7IP2"
"7725","BEX3"
"7726","COG1"
"7727","PLEKHA7"
"7728","ZNF606"
"7729","B2M"
"7730","ZNF592"
"7731","GOLM2"
"7732","AP1G1"
"7733","SLFN5"
"7734","CATSPER2"
"7735","MARF1"
"7736","SAAL1"
"7737","PPIB"
"7738","CIAO2A"
"7739","FAM111A"
"7740","KIF7"
"7741","LDHD"
"7742","PEX11A"
"7743","TMEM170A"
"7744","NAV2"
"7745","DCTN5"
"7746","TERF2IP"
"7747","CLPX"
"7748","ZBTB39"
"7749","TAC3"
"7750","MYO1A"
"7751","NEMP1"
"7752","NAB2"
"7753","VPS39"
"7754","STAT6"
"7755","PATL1"
"7756","ATP23"
"7757","STX3"
"7758","MRPL16"
"7759","PIP4K2C"
"7760","YWHAB"
"7761","C15orf48"
"7762","SCG5"
"7763","TSC22D4"
"7764","MS4A7"
"7765","DIS3L"
"7766","CCNDBP1"
"7767","SMAD3"
"7768","MS4A8"
"7769","MAP1A"
"7770","RCCD1"
"7771","AKTIP"
"7772","MAPRE2"
"7773","MARS1"
"7774","MBD6"
"7775","CNPY4"
"7776","PDIA3"
"7777","NUDT21"
"7778","NKX3-1"
"7779","DUSP18"
"7780","PBX3"
"7781","PHB1"
"7782","SNRPD1"
"7783","TMEM92"
"7784","ACSF2"
"7785","GOLGA2"
"7786","TRUB2"
"7787","COQ4"
"7788","SLC27A4"
"7789","ANKRD40CL"
"7790","URM1"
"7791","CERCAM"
"7792","DOLPP1"
"7793","ENDOG"
"7794","UGT1A6"
"7795","C15orf39"
"7796","SP2"
"7797","PRR15L"
"7798","COQ7"
"7799","GPRC5B"
"7800","CRK"
"7801","FBXO22"
"7802","TBC1D2B"
"7803","NOD2"
"7804","SNX20"
"7805","KATNAL2"
"7806","HDHD2"
"7807","ZNF91"
"7808","IGF2"
"7809","RNF214"
"7810","CDK12"
"7811","DUS2"
"7812","POP5"
"7813","ENGASE"
"7814","ATP5MG"
"7815","TBC1D16"
"7816","TEPSIN"
"7817","MYO5B"
"7818","ACAA2"
"7819","STIM1"
"7820","TRIM68"
"7821","FN3K"
"7822","ZNF23"
"7823","IRGQ"
"7824","ZNF226"
"7825","ZNF180"
"7826","PPP2R3B"
"7827","ZNF668"
"7828","ZNF646"
"7829","VKORC1"
"7830","SMG8"
"7831","TPM4"
"7832","RAB8A"
"7833","GPX4"
"7834","MIDN"
"7835","KLHL26"
"7836","GATAD2A"
"7837","MVD"
"7838","TRAPPC2L"
"7839","ANKRD11"
"7840","SPATA33"
"7841","RSKR"
"7842","RPL13"
"7843","ZNF641"
"7844","CACNB3"
"7845","DHRS13"
"7846","TP53I13"
"7847","KMT2D"
"7848","TUBA1A"
"7849","TUBA1C"
"7850","ZNF610"
"7851","ZNF528"
"7852","ZNF701"
"7853","SERTAD3"
"7854","NCKAP5L"
"7855","RAB4B"
"7856","PROSER3"
"7857","CYP2S1"
"7858","AXL"
"7859","NFKBID"
"7860","TMC4"
"7861","LAIR1"
"7862","LENG8"
"7863","CDC42EP5"
"7864","ZNF526"
"7865","TRAPPC9"
"7866","ZNF146"
"7867","ZNF283"
"7868","SPINT2"
"7869","C19orf33"
"7870","DAPK3"
"7871","EEF2"
"7872","CHAF1A"
"7873","UBXN6"
"7874","HDGFL2"
"7875","SEMA6B"
"7876","ZNF444"
"7877","NXN"
"7878","TLCD3A"
"7879","GLOD4"
"7880","GPT"
"7881","KIFC2"
"7882","SLC43A2"
"7883","RILP"
"7884","WDR81"
"7885","SRR"
"7886","TSR1"
"7887","TRPV3"
"7888","HSD11B1L"
"7889","CYB5D2"
"7890","GGT6"
"7891","KLK1"
"7892","KLK11"
"7893","ZNF83"
"7894","OTUB1"
"7895","ANGPTL4"
"7896","SPRYD3"
"7897","ZNF558"
"7898","NDUFV1"
"7899","NUDT8"
"7900","PRDX2"
"7901","ZNF232"
"7902","MIS12"
"7903","CD300A"
"7904","HID1"
"7905","MRPL58"
"7906","ATP5PD"
"7907","SRP68"
"7908","TMC8"
"7909","TMEM68"
"7910","KRT10-AS1"
"7911","GHDC"
"7912","FAM234A"
"7913","ZNF598"
"7914","RAB26"
"7915","MLST8"
"7916","E4F1"
"7917","ECI1"
"7918","KCTD5"
"7919","SRRM2"
"7920","ZNF597"
"7921","SDHAF2"
"7922","DDB1"
"7923","VPS37C"
"7924","RAB3IL1"
"7925","BEST1"
"7926","FTH1"
"7927","BSCL2"
"7928","POLR2G"
"7929","SLC3A2"
"7930","ATG16L2"
"7931","C2CD3"
"7932","TRANK1"
"7933","TTC21A"
"7934","RPSA"
"7935","CTNNB1"
"7936","ULK4"
"7937","FADD"
"7938","LTBP3"
"7939","NAALADL1"
"7940","BATF2"
"7941","SF1"
"7942","MAP4K2"
"7943","CCDC88B"
"7944","SCARA3"
"7945","COPS6"
"7946","PAFAH1B2"
"7947","ANKS3"
"7948","NUDT16L1"
"7949","KIAA1586"
"7950","RAB4A"
"7951","SETD5"
"7952","VASN"
"7953","FAM83B"
"7954","THAP9"
"7955","RNF187"
"7956","HOOK3"
"7957","MAPK1IP1L"
"7958","RBPJ"
"7959","LMBRD1"
"7960","ZCCHC4"
"7961","TTC39C"
"7962","GLYCTK"
"7963","GNG4"
"7964","UBTD2"
"7965","NKIRAS2"
"7966","DNAJC7"
"7967","IRF2BP2"
"7968","NT5DC2"
"7969","UQCC5"
"7970","COA6"
"7971","MGAT2"
"7972","BMI1"
"7973","THAP11"
"7974","MMADHC"
"7975","PDHB"
"7976","PXK"
"7977","PCMTD1"
"7978","KCTD6"
"7979","MPLKIP"
"7980","ACOX2"
"7981","IRF2"
"7982","DEGS2"
"7983","ARF4"
"7984","SEPTIN2"
"7985","FILIP1L"
"7986","MFSD2A"
"7987","TAP1"
"7988","ING5"
"7989","ATG4B"
"7990","BDKRB2"
"7991","MLKL"
"7992","RFWD3"
"7993","COG7"
"7994","CDC40"
"7995","HR"
"7996","RAB31"
"7997","REEP4"
"7998","TNXB"
"7999","BMP1"
"8000","ATXN2L"
"8001","CCDC110"
"8002","POLR3D"
"8003","CAVIN2"
"8004","HEXIM2"
"8005","FNTA"
"8006","SERINC2"
"8007","TRAPPC11"
"8008","COL3A1"
"8009","ING2"
"8010","CDKN2AIP"
"8011","SNRNP48"
"8012","TMEM223"
"8013","SLC20A2"
"8014","TMUB2"
"8015","STAT3"
"8016","ZSWIM1"
"8017","ADAM9"
"8018","AXIN2"
"8019","NDUFS5"
"8020","VWA3B"
"8021","ZNF30"
"8022","LDLRAD4"
"8023","SLC16A4"
"8024","IL7R"
"8025","TMEM208"
"8026","AHCYL1"
"8027","DNAJC21"
"8028","PKIG"
"8029","SEMA4C"
"8030","CNNM3"
"8031","GSTM4"
"8032","TET2"
"8033","CXXC4"
"8034","TCTN2"
"8035","PPIP5K1"
"8036","ABHD15"
"8037","ZBTB5"
"8038","CHTF8"
"8039","ADAL"
"8040","LCMT2"
"8041","SNTB2"
"8042","ZNF507"
"8043","STX18"
"8044","ZBTB49"
"8045","GFM1"
"8046","TPTE2P5"
"8047","DDX19A"
"8048","ANKRD49"
"8049","USP39"
"8050","TNIP2"
"8051","C2orf68"
"8052","TMEM150A"
"8053","RNF181"
"8054","VAMP5"
"8055","BTNL3"
"8056","LRRC28"
"8057","MAT2A"
"8058","PLA2G4F"
"8059","ZNF608"
"8060","SLC35G2"
"8061","INPP5D"
"8062","LETM1"
"8063","TMEM129"
"8064","PPIC"
"8065","SPRY3"
"8066","CEP120"
"8067","MFF"
"8068","LGALS9"
"8069","JMJD7-PLA2G4B"
"8070","E2F6"
"8071","FEM1B"
"8072","COMMD8"
"8073","ATP5ME"
"8074","UQCRFS1"
"8075","SLC49A3"
"8076","MAP2K1"
"8077","HNRNPH1"
"8078","IRS1"
"8079","MECP2"
"8080","UPF3A"
"8081","ROR2"
"8082","AR"
"8083","DHRSX"
"8084","HSPBAP1"
"8085","ASMTL"
"8086","SLC25A6"
"8087","CHST14"
"8088","PARM1"
"8089","CSNK1G1"
"8090","AFAP1L2"
"8091","ZNF354A"
"8092","ATF5"
"8093","UBE2V2"
"8094","ZBTB43"
"8095","CPT1C"
"8096","XPO6"
"8097","APEX2"
"8098","NSMCE1"
"8099","CCDC126"
"8100","RAB3B"
"8101","CD2BP2"
"8102","RGS14"
"8103","TBC1D10B"
"8104","LMAN2"
"8105","PRELID1"
"8106","THBS3"
"8107","CA5B"
"8108","SLC50A1"
"8109","EFNA1"
"8110","ZRSR2"
"8111","NMD3"
"8112","B3GALNT1"
"8113","MRPL1"
"8114","SHE"
"8115","PGM2"
"8116","MINAR1"
"8117","GP2"
"8118","SLC33A1"
"8119","SNUPN"
"8120","CRADD"
"8121","SIN3A"
"8122","ARL13B"
"8123","PTK2"
"8124","PTAFR"
"8125","PTPN9"
"8126","RNASE6"
"8127","NPR1"
"8128","SDC2"
"8129","CD52"
"8130","MMGT1"
"8131","TM2D2"
"8132","PLEKHA2"
"8133","CLIC4"
"8134","SLC38A11"
"8135","GPR183"
"8136","CCDC8"
"8137","METTL15"
"8138","ZEB2"
"8139","GJB1"
"8140","PCBP1"
"8141","HINT1"
"8142","DTWD2"
"8143","CLIC3"
"8144","INO80E"
"8145","DFFB"
"8146","NFU1"
"8147","C15orf40"
"8148","RAMAC"
"8149","RGPD8"
"8150","LUZP1"
"8151","HEXD"
"8152","CHRNA5"
"8153","ASPSCR1"
"8154","CNBP"
"8155","MT1E"
"8156","DUS1L"
"8157","GPS1"
"8158","RFNG"
"8159","DCXR"
"8160","ZNF32"
"8161","LDB2"
"8162","LIMS1"
"8163","NLGN1"
"8164","TAPT1"
"8165","UGP2"
"8166","HNRNPF"
"8167","BTD"
"8168","CSGALNACT2"
"8169","ROBO1"
"8170","AVEN"
"8171","P2RY1"
"8172","TRIM56"
"8173","MUC3A"
"8174","SYAP1"
"8175","ITGAM"
"8176","TM4SF4"
"8177","TOR1AIP2"
"8178","TM4SF1"
"8179","OTUD3"
"8180","GUSB"
"8181","BRD3"
"8182","KLF13"
"8183","ZFPM2"
"8184","ZNF764"
"8185","ZNF747"
"8186","ZNF768"
"8187","TMEM42"
"8188","MAP3K2"
"8189","PUSL1"
"8190","SF3B5"
"8191","ZNF35"
"8192","TIGD4"
"8193","IFFO2"
"8194","NLGN2"
"8195","MYO7B"
"8196","CHD3"
"8197","TMEM154"
"8198","MYRIP"
"8199","ALCAM"
"8200","YWHAG"
"8201","UBE2E3"
"8202","CNTROB"
"8203","TRAPPC1"
"8204","TMEM192"
"8205","ZNF778"
"8206","NIPA1"
"8207","UBE2E1"
"8208","HNRNPA3"
"8209","SIK2"
"8210","CHRNB1"
"8211","USP38"
"8212","SLC16A5"
"8213","NANP"
"8214","ADPRM"
"8215","PWWP2A"
"8216","USP47"
"8217","PDCD6IP"
"8218","ZNF212"
"8219","FAM161A"
"8220","ZNF282"
"8221","GLB1"
"8222","GON7"
"8223","CRTAP"
"8224","ELP5"
"8225","CMTM8"
"8226","GABARAP"
"8227","STX8"
"8228","UBB"
"8229","NFRKB"
"8230","PRDM10"
"8231","B3GNT2"
"8232","TMED10"
"8233","SETMAR"
"8234","SMAD1"
"8235","TCAF2"
"8236","SEMA3E"
"8237","SLC30A1"
"8238","DCLK2"
"8239","GPRC5C"
"8240","TMEM182"
"8241","KRT8"
"8242","MGMT"
"8243","HARS1"
"8244","NFXL1"
"8245","DENND5B"
"8246","CD14"
"8247","DNAJC18"
"8248","RIOX1"
"8249","SPATA24"
"8250","RALGAPB"
"8251","PYM1"
"8252","LONRF2"
"8253","NUDT9"
"8254","PA2G4"
"8255","ELOVL6"
"8256","TMC7"
"8257","ARL6IP1"
"8258","SMAGP"
"8259","CDH2"
"8260","EMB"
"8261","STAT2"
"8262","NUDCD2"
"8263","IRF2BP1"
"8264","HSPA4"
"8265","FOXA3"
"8266","COMMD5"
"8267","SGCD"
"8268","ZNF16"
"8269","ARMC10"
"8270","RNF34"
"8271","ACYP2"
"8272","TRABD"
"8273","ATF7"
"8274","SOCS6"
"8275","POLH"
"8276","KCNS3"
"8277","KIF5B"
"8278","AKAP13"
"8279","SDR16C5"
"8280","CHCHD7"
"8281","FOXN2"
"8282","USP32"
"8283","PPM1D"
"8284","KBTBD2"
"8285","RIOX2"
"8286","TRIAP1"
"8287","LSM3"
"8288","KIAA0232"
"8289","MTSS1"
"8290","TMEM43"
"8291","RNF139"
"8292","RPS9"
"8293","TSEN34"
"8294","GSTA4"
"8295","MSANTD4"
"8296","NDUFA3"
"8297","PAQR8"
"8298","NUDT6"
"8299","TPT1-AS1"
"8300","TANC2"
"8301","DNAJC24"
"8302","ZNF160"
"8303","ZNF415"
"8304","CAVIN3"
"8305","PDGFD"
"8306","S1PR1"
"8307","PYGO1"
"8308","LRRC8E"
"8309","TSNARE1"
"8310","FEZ2"
"8311","C11orf24"
"8312","KYAT1"
"8313","MTM1"
"8314","TRMT61B"
"8315","INSR"
"8316","MFN1"
"8317","GIMAP8"
"8318","KCNMB3"
"8319","FUT3"
"8320","KCNG3"
"8321","ATP6V0E2"
"8322","PRKCE"
"8323","JAGN1"
"8324","TADA3"
"8325","SOCS5"
"8326","C1GALT1C1"
"8327","MORN4"
"8328","ZNF672"
"8329","ZNF692"
"8330","NAIF1"
"8331","RBKS"
"8332","TMEM126A"
"8333","TMEM126B"
"8334","TRIM8"
"8335","NETO2"
"8336","CDC42BPG"
"8337","JUNB"
"8338","FAM241B"
"8339","TMEM37"
"8340","UGT2B7"
"8341","LRG1"
"8342","FAM98B"
"8343","ZNF439"
"8344","ZNF440"
"8345","GAA"
"8346","CANT1"
"8347","KCNK3"
"8348","ZDHHC16"
"8349","CHST11"
"8350","EXOSC1"
"8351","CHD7"
"8352","KRT19"
"8353","KRT15"
"8354","CLCN5"
"8355","TPPP"
"8356","APLN"
"8357","NAT1"
"8358","KRT20"
"8359","ZNF524"
"8360","ZBTB26"
"8361","DSEL"
"8362","POLR1C"
"8363","ASXL1"
"8364","ZNF562"
"8365","ZNF318"
"8366","ZNF561"
"8367","HOPX"
"8368","LRRC8C"
"8369","RSL1D1"
"8370","LRRC8D"
"8371","PPID"
"8372","COL24A1"
"8373","ETFDH"
"8374","PTGER4"
"8375","TBCA"
"8376","BCL2L1"
"8377","PLRG1"
"8378","ZNF584"
"8379","CLSTN1"
"8380","CXXC5"
"8381","ZNF274"
"8382","PIK3CD"
"8383","SLC25A33"
"8384","ENC1"
"8385","BPTF"
"8386","ZIK1"
"8387","GPR34"
"8388","PLEKHG5"
"8389","ATF7IP"
"8390","RGS19"
"8391","TCEA2"
"8392","HDAC3"
"8393","GPHN"
"8394","TMEM51"
"8395","CAMTA1"
"8396","LGALS4"
"8397","LRRC34"
"8398","SPATA5L1"
"8399","GATM"
"8400","BCL2"
"8401","RHNO1"
"8402","METTL18"
"8403","COL8A2"
"8404","PWWP2B"
"8405","FBXL14"
"8406","EXOSC10"
"8407","ZNF570"
"8408","MLLT3"
"8409","TRAPPC12"
"8410","RPS21"
"8411","C3AR1"
"8412","MRM3"
"8413","PTEN"
"8414","RPS7"
"8415","RNASEH1"
"8416","PRNP"
"8417","FRMD5"
"8418","CYP4F11"
"8419","TLN2"
"8420","TVP23B"
"8421","ZNF217"
"8422","SRGAP2C"
"8423","SCG2"
"8424","ATPAF2"
"8425","PPIH"
"8426","DRC3"
"8427","ZNF57"
"8428","SHLD1"
"8429","JMJD1C"
"8430","ZNF554"
"8431","RAB33B"
"8432","LAMB2"
"8433","USP19"
"8434","QARS1"
"8435","KLF11"
"8436","SMN1"
"8437","EIF2AK3"
"8438","MOB3A"
"8439","KRCC1"
"8440","NME6"
"8441","SLFN12"
"8442","MTBP"
"8443","TEFM"
"8444","MRPL13"
"8445","ISG20"
"8446","MBOAT1"
"8447","ID4"
"8448","CEBPB"
"8449","PAIP1"
"8450","CLEC7A"
"8451","ZNF131"
"8452","MACROD2"
"8453","DPAGT1"
"8454","BSG"
"8455","HINFP"
"8456","CERS6"
"8457","SPTLC3"
"8458","COPRS"
"8459","TP53RK"
"8460","BPGM"
"8461","POP7"
"8462","ALG14"
"8463","SUCLG2"
"8464","STARD5"
"8465","RCAN2"
"8466","IL16"
"8467","GNB2"
"8468","MCRIP2"
"8469","NHERF4"
"8470","C2CD2L"
"8471","ARNT2"
"8472","GNG12"
"8473","CLP1"
"8474","COPS9"
"8475","GTPBP2"
"8476","FGGY"
"8477","TCEAL1"
"8478","ZNF24"
"8479","MANEA"
"8480","AFF1"
"8481","FIBP"
"8482","BANP"
"8483","PPP1CA"
"8484","HCFC1"
"8485","RASGRP1"
"8486","KLHL6"
"8487","CHCHD1"
"8488","MRPL52"
"8489","SMPDL3A"
"8490","RND1"
"8491","RAD9A"
"8492","EFEMP2"
"8493","WASHC2C"
"8494","TMEM134"
"8495","ZMAT3"
"8496","ZFAND4"
"8497","ZNF738"
"8498","SLFN11"
"8499","CORO1B"
"8500","FUT10"
"8501","LRRC20"
"8502","MUS81"
"8503","ZNF596"
"8504","CFL1"
"8505","TMCC1"
"8506","NAA16"
"8507","PSME3IP1"
"8508","ZNG1A"
"8509","RAB37"
"8510","DCP2"
"8511","RPL38"
"8512","CYP7B1"
"8513","CES4A"
"8514","CES3"
"8515","SSH3"
"8516","CES2"
"8517","PDP2"
"8518","SP3"
"8519","DMXL1"
"8520","METAP1D"
"8521","ZNF621"
"8522","EGFL7"
"8523","NADSYN1"
"8524","DHCR7"
"8525","NBEA"
"8526","RNASEH2C"
"8527","ANKRD13D"
"8528","MYD88"
"8529","OXSR1"
"8530","PHF8"
"8531","LCLAT1"
"8532","MIR4435-2HG"
"8533","KAT5"
"8534","SH3RF3"
"8535","GXYLT2"
"8536","DCAKD"
"8537","TADA2B"
"8538","GRK2"
"8539","RELA"
"8540","EVC2"
"8541","ZNF680"
"8542","HECTD4"
"8543","FAM222B"
"8544","HPSE"
"8545","COQ2"
"8546","TRMT112"
"8547","KDM2A"
"8548","MRPL57"
"8549","NOC3L"
"8550","ESRRA"
"8551","RHOD"
"8552","COMMD1"
"8553","RAPH1"
"8554","MTX1"
"8555","ADCY5"
"8556","PARP14"
"8557","PARP15"
"8558","CKS1B"
"8559","AHSA2P"
"8560","ABLIM3"
"8561","MFSD4B"
"8562","VANGL1"
"8563","IQCB1"
"8564","GOLGB1"
"8565","GPR137"
"8566","MMRN2"
"8567","TNKS"
"8568","ZNF449"
"8569","ZBTB21"
"8570","PPP1R3B"
"8571","FAM86B3P"
"8572","STOX2"
"8573","MAP3K11"
"8574","SFT2D3"
"8575","C1QB"
"8576","C1QA"
"8577","OLR1"
"8578","DAG1"
"8579","ARV1"
"8580","NAA20"
"8581","MICOS10"
"8582","EHBP1L1"
"8583","THAP2"
"8584","RNF26"
"8585","PPP1R14B"
"8586","ZNRD2"
"8587","AGR3"
"8588","SMARCC1"
"8589","ZNF417"
"8590","PTPRM"
"8591","FKBP2"
"8592","VEGFB"
"8593","PEAK1"
"8594","TNFRSF10D"
"8595","MST1"
"8596","TNFRSF10C"
"8597","GMPPB"
"8598","MOB1B"
"8599","ZNF622"
"8600","CSPG4"
"8601","CHD2"
"8602","CCDC106"
"8603","CEP83"
"8604","SULT1B1"
"8605","NUDT4"
"8606","PC"
"8607","SCAI"
"8608","NMNAT1"
"8609","RCE1"
"8610","EIF1AX"
"8611","BCLAF3"
"8612","PSMD1"
"8613","MUC13"
"8614","HEG1"
"8615","TOMM20"
"8616","AGFG1"
"8617","STAT5B"
"8618","CNP"
"8619","EIF1"
"8620","ENDOV"
"8621","RNF213"
"8622","PLK3"
"8623","NET1"
"8624","DPY19L1"
"8625","ZNF791"
"8626","PHC3"
"8627","GOLIM4"
"8628","RBM4B"
"8629","ATP5MK"
"8630","HOXB2"
"8631","C1QTNF1"
"8632","MARCHF3"
"8633","SWSAP1"
"8634","RBM4"
"8635","XXYLT1"
"8636","UBXN2A"
"8637","CCS"
"8638","CEP19"
"8639","KLHL15"
"8640","FBXO45"
"8641","GNG5"
"8642","SLC25A30"
"8643","CD34"
"8644","LEMD3"
"8645","UQCC4"
"8646","TLR1"
"8647","TLR6"
"8648","FAM174A"
"8649","RGMB"
"8650","CYB561D1"
"8651","ZDHHC24"
"8652","TRMT10C"
"8653","CTU2"
"8654","MGA"
"8655","KICS2"
"8656","PIGG"
"8657","PRPF8"
"8658","ADCY6"
"8659","PITPNA"
"8660","DDX23"
"8661","ZBTB4"
"8662","TNK1"
"8663","ZHX3"
"8664","PHLDA3"
"8665","SLC16A13"
"8666","SLC6A19"
"8667","SNHG11"
"8668","RALGAPA1"
"8669","LIG4"
"8670","ATP2A2"
"8671","RPL4"
"8672","SNAPC5"
"8673","C12orf76"
"8674","BBS1"
"8675","DENND4A"
"8676","SLC26A9"
"8677","PELI3"
"8678","TMEM81"
"8679","GOLT1A"
"8680","AKIRIN1"
"8681","MSL2"
"8682","CMKLR1"
"8683","ANGEL2"
"8684","UGT8"
"8685","IQCK"
"8686","SLCO2A1"
"8687","ZNF266"
"8688","B4GAT1"
"8689","TMEM167A"
"8690","SH3PXD2B"
"8691","RESF1"
"8692","LARP7"
"8693","BRMS1"
"8694","RPL15"
"8695","HRAS"
"8696","SRP72"
"8697","RIN1"
"8698","THAP6"
"8699","CEP135"
"8700","FZD4"
"8701","CD248"
"8702","BTC"
"8703","DENND6A"
"8704","PDE12"
"8705","GLMN"
"8706","DNAH12"
"8707","YIF1A"
"8708","NDUFA11"
"8709","RSRC1"
"8710","RAB1B"
"8711","PTDSS2"
"8712","MICOS13"
"8713","C3orf33"
"8714","SEZ6L2"
"8715","ASPHD1"
"8716","KCTD13"
"8717","FUT1"
"8718","DHX36"
"8719","FBXW8"
"8720","KLC2"
"8721","CTBP2"
"8722","CHST2"
"8723","ZDHHC14"
"8724","ATR"
"8725","SNHG29"
